ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
88,1975,1975-12-14,13,28.336,RAM,,GNB,W 22-5,1,2,50.0,3,4,75.0,0,10
89,1975,1975-12-20,14,28.342,RAM,,PIT,W 10-3,1,1,100.0,1,2,50.0,0,4
90,1976,1976-09-12,1,29.244,RAM,@,ATL,W 30-14,3,4,75.0,1,1,100.0,0,6
91,1976,1976-09-19,2,29.251,RAM,@,MIN,T 10-10,1,1,100.0,1,3,33.3,0,4
92,1976,1976-09-26,3,29.258,RAM,,NYG,W 24-10,3,3,100.0,1,1,100.0,0,6
93,1976,1976-10-03,4,29.265,RAM,@,MIA,W 31-28,4,4,100.0,1,4,25.0,0,7
94,1976,1976-10-11,5,29.273,RAM,,SFO,L 0-16,,,,,1,0.0,0,0
95,1976,1976-10-17,6,29.279,RAM,,CHI,W 20-12,2,2,100.0,2,3,66.7,0,8
96,1976,1976-10-24,7,29.286,RAM,@,NOR,W 16-10,1,2,50.0,1,1,100.0,0,4
97,1976,1976-10-31,8,29.293,RAM,,SEA,W 45-6,6,6,100.0,1,1,100.0,0,9
98,1976,1976-11-08,9,29.301,RAM,@,CIN,L 12-20,,1,0.0,2,2,100.0,0,6
99,1976,1976-11-14,10,29.307,RAM,,STL,L 28-30,4,4,100.0,,,,0,4
100,1976,1976-11-21,11,29.314,RAM,@,SFO,W 23-3,2,3,66.7,1,1,100.0,0,5
101,1976,1976-11-28,12,29.321,RAM,,NOR,W 33-14,3,4,75.0,2,2,100.0,0,9
102,1976,1976-12-04,13,29.327,RAM,,ATL,W 59-0,5,8,62.5,2,2,100.0,0,11
103,1976,1976-12-11,14,29.334,RAM,@,DET,W 20-17,2,2,100.0,2,4,50.0,0,8
104,1977,1977-11-20,10,30.312,HOU,@,SEA,W 22-10,2,2,100.0,2,4,50.0,0,8
105,1977,1977-11-27,11,30.319,HOU,,KAN,W 34-20,4,5,80.0,,,,0,4
106,1977,1977-12-04,12,30.326,HOU,,DEN,L 14-24,,,,,,,,
107,1977,1977-12-11,13,30.333,HOU,@,CLE,W 19-15,1,2,50.0,,,,0,1
108,1977,1977-12-18,14,30.340,HOU,,CIN,W 21-16,1,2,50.0,2,2,100.0,0,7
109,1978,1978-09-03,1,31.234,BUF,,PIT,L 17-28,2,2,100.0,1,1,100.0,0,5
110,1978,1978-09-10,2,31.241,BUF,,NYJ,L 20-21,2,3,66.7,,,,0,2
111,1978,1978-09-17,3,31.248,BUF,@,MIA,L 24-31,3,3,100.0,1,1,100.0,0,6
112,1978,1978-09-24,4,31.255,BUF,,BAL,W 24-17,3,3,100.0,1,2,50.0,0,6
113,1978,1978-10-01,5,31.262,BUF,,KAN,W 28-13,4,4,100.0,,,,0,4
114,1978,1978-10-08,6,31.269,BUF,@,NYJ,L 14-45,2,2,100.0,,,,0,2
115,1978,1978-10-15,7,31.276,BUF,@,HOU,L 10-17,1,1,100.0,1,1,100.0,0,4
116,1978,1978-10-22,8,31.283,BUF,,CIN,W 5-0,,,,1,2,50.0,0,3
117,1978,1978-10-29,9,31.290,BUF,@,CLE,L 20-41,2,2,100.0,,,,0,2
118,1978,1978-11-05,10,31.297,BUF,,NWE,L 10-14,1,1,100.0,1,1,100.0,0,4
119,1978,1978-11-12,11,31.304,BUF,,MIA,L 24-25,3,3,100.0,1,1,100.0,0,6
120,1978,1978-11-19,12,31.311,BUF,@,TAM,L 10-31,1,1,100.0,1,1,100.0,0,4
121,1978,1978-11-26,13,31.318,BUF,,NYG,W 41-17,5,6,83.3,,1,0.0,0,5
122,1978,1978-12-03,14,31.325,BUF,@,KAN,L 10-14,1,1,100.0,1,1,100.0,0,4
123,1978,1978-12-10,15,31.332,BUF,@,NWE,L 24-26,3,3,100.0,1,1,100.0,0,6
124,1978,1978-12-17,16,31.339,BUF,@,BAL,W 21-14,3,3,100.0,,,,0,3
125,1979,1979-09-02,1,32.233,BUF,,MIA,L 7-9,1,1,100.0,,2,0.0,0,1
126,1979,1979-09-09,2,32.240,BUF,,CIN,W 51-24,6,7,85.7,1,2,50.0,0,9
127,1979,1979-09-16,3,32.247,BUF,@,SDG,L 19-27,1,3,33.3,,,,0,1
