ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2002,2002-11-03,8,23.098,ARI,,STL,L 14-27,,3,2,30,15.00,0,66.7%,10.00,2,45,22.50,0,0,0
2,2002,2002-11-10,9,23.105,ARI,,SEA,L 6-27,*,8,5,113,22.60,0,62.5%,14.13,0,0,,0,0,0
3,2002,2002-11-17,10,23.112,ARI,@,PHI,L 14-38,*,3,1,12,12.00,1,33.3%,4.00,0,0,,0,1,6
4,2002,2002-11-24,11,23.119,ARI,,OAK,L 20-41,*,11,2,20,10.00,0,18.2%,1.82,0,0,,0,0,0
5,2002,2002-12-01,12,23.126,ARI,@,KAN,L 0-49,*,10,2,32,16.00,0,20.0%,3.20,0,0,,0,0,0
6,2002,2002-12-08,13,23.133,ARI,,DET,W 23-20,*,14,5,48,9.60,0,35.7%,3.43,0,0,,0,0,0
7,2002,2002-12-15,14,23.140,ARI,@,STL,L 28-30,*,4,3,57,19.00,0,75.0%,14.25,0,0,,0,0,0
8,2002,2002-12-21,15,23.146,ARI,,SFO,L 14-17,*,7,2,12,6.00,0,28.6%,1.71,0,0,,0,0,0
9,2002,2002-12-29,16,23.154,ARI,@,DEN,L 7-37,*,9,3,38,12.67,0,33.3%,4.22,0,0,,0,0,0
10,2003,2003-09-14,2,24.048,ARI,,SEA,L 0-38,,10,3,28,9.33,0,30.0%,2.80,0,0,,0,0,0
11,2003,2003-09-21,3,24.055,ARI,,GNB,W 20-13,,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0
12,2004,2004-10-11,5,25.075,TEN,@,GNB,W 48-27,,,,,,,0.0%,,,,,,,
13,2004,2004-10-24,7,25.088,TEN,@,MIN,L 3-20,,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0
14,2004,2004-10-31,8,25.095,TEN,,CIN,W 27-20,,,,,,,0.0%,,,,,,,
15,2004,2004-11-14,9,25.109,TEN,,CHI,L 17-19,,0,0,0,,0,0.0%,,2,57,28.50,0,0,0
16,2004,2004-11-21,10,25.116,TEN,@,JAX,W 18-15,,0,0,0,,0,0.0%,,2,36,18.00,0,0,0
17,2004,2004-11-28,11,25.123,TEN,@,HOU,L 21-31,,0,0,0,,0,0.0%,,3,53,17.67,0,0,0
18,2004,2004-12-05,12,25.130,TEN,@,IND,L 24-51,,0,0,0,,0,0.0%,,7,184,26.29,0,0,0
19,2004,2004-12-13,13,25.138,TEN,,KAN,L 38-49,,1,1,36,36.00,0,100.0%,36.00,7,133,19.00,0,0,0
20,2004,2004-12-19,14,25.144,TEN,@,OAK,L 35-40,,0,0,0,,0,0.0%,,5,152,30.40,0,0,0
21,2004,2004-12-25,15,25.150,TEN,,DEN,L 16-37,*,0,0,0,,0,0.0%,,8,154,19.25,0,0,0
22,2004,2005-01-02,16,25.158,TEN,,DET,W 24-19,,0,0,0,,0,0.0%,,4,80,20.00,0,0,0
23,2005,2005-10-02,4,26.066,SFO,@,ARI,L 14-31,,,0,0,,0,0.0%,,0,0,,0,0,0
24,2005,2005-10-23,6,26.087,SFO,@,WAS,L 17-52,,,0,0,,0,0.0%,,0,0,,0,0,0
25,2005,2005-10-30,7,26.094,SFO,,TAM,W 15-10,,,0,0,,0,0.0%,,0,0,,0,0,0
26,2005,2005-11-06,8,26.101,SFO,,NYG,L 6-24,,0,0,0,,0,0.0%,,1,22,22.00,0,0,0
27,2005,2005-11-13,9,26.108,SFO,@,CHI,L 9-17,,0,0,0,,0,0.0%,,2,30,15.00,0,0,0
28,2005,2005-11-20,10,26.115,SFO,,SEA,L 25-27,,1,1,29,29.00,0,100.0%,29.00,0,0,,0,0,0
29,2005,2005-11-27,11,26.122,SFO,@,TEN,L 22-33,,0,0,0,,0,0.0%,,1,19,19.00,0,0,0
30,2005,2005-12-04,12,26.129,SFO,,ARI,L 10-17,,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0
31,2005,2005-12-11,13,26.136,SFO,@,SEA,L 3-41,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
32,2005,2005-12-18,14,26.143,SFO,@,JAX,L 9-10,*,4,1,38,38.00,0,25.0%,9.50,1,17,17.00,0,0,0
33,2005,2005-12-24,15,26.149,SFO,@,STL,W 24-20,,3,2,38,19.00,0,66.7%,12.67,2,34,17.00,0,0,0
34,2005,2006-01-01,16,26.157,SFO,,HOU,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,0,0
