ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1968,1968-09-22,2,22.201,PIT,@,RAM,L 10-45,0,0,,0,0,0,,0,3,68,22.67,0,0,0,,0,0,0
2,1968,1968-09-29,3,22.208,PIT,,BAL,L 7-41,0,0,,0,1,54,54.00,0,0,0,,0,0,0,,0,0,0
3,1968,1968-10-13,5,22.222,PIT,@,WAS,L 13-16,4,35,8.75,0,0,0,,0,1,18,18.00,0,0,0,,0,0,0
4,1968,1968-10-20,6,22.229,PIT,,NOR,L 12-16,1,1,1.00,0,0,0,,0,0,0,,0,2,13,6.50,0,0,0
5,1968,1968-11-03,8,22.243,PIT,@,ATL,W 41-21,0,0,,0,1,10,10.00,0,1,22,22.00,0,0,0,,0,0,0
6,1968,1968-11-10,9,22.250,PIT,@,STL,T 28-28,1,3,3.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
7,1968,1968-11-24,11,22.264,PIT,,SFO,L 28-45,0,0,,0,0,0,,0,1,11,11.00,0,0,0,,0,0,0
8,1971,1971-09-26,2,25.205,PIT,,CIN,W 21-10,,,,,,,,,,,,,,,,,,
9,1971,1971-10-03,3,25.212,PIT,,SDG,W 21-17,,,,,,,,,,,,,,,,,,
10,1971,1971-11-28,11,25.268,PIT,,DEN,L 10-22,,,,,,,,,,,,,,,,,,
11,1971,1971-12-05,12,25.275,PIT,@,HOU,L 3-29,,,,,,,,,,,,,,,,,,
12,1971,1971-12-12,13,25.282,PIT,@,CIN,W 21-13,,,,,,,,,,,,,,,,,,
13,1971,1971-12-19,14,25.289,PIT,,RAM,L 14-23,0,0,,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
14,1972,1972-09-17,1,26.196,PIT,,OAK,W 34-28,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
15,1972,1972-09-24,2,26.203,PIT,@,CIN,L 10-15,0,0,,0,0,0,,0,0,0,,0,2,1,0.50,0,0,0
16,1972,1972-10-01,3,26.210,PIT,@,STL,W 25-19,,,,,,,,,,,,,,,,,,
17,1972,1972-10-08,4,26.217,PIT,@,DAL,L 13-17,,,,,,,,,,,,,,,,,,
18,1972,1972-10-15,5,26.224,PIT,,HOU,W 24-7,,,,,,,,,,,,,,,,,,
19,1972,1972-10-22,6,26.231,PIT,,NWE,W 33-3,,,,,,,,,,,,,,,,,,
20,1972,1972-10-29,7,26.238,PIT,@,BUF,W 38-21,,,,,,,,,,,,,,,,,,
21,1972,1972-11-05,8,26.245,PIT,,CIN,W 40-17,,,,,,,,,,,,,,,,,,
22,1972,1972-11-12,9,26.252,PIT,,KAN,W 16-7,,,,,,,,,,,,,,,,,,
23,1972,1972-11-19,10,26.259,PIT,@,CLE,L 24-26,,,,,,,,,,,,,,,,,,
24,1972,1972-11-26,11,26.266,PIT,,MIN,W 23-10,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
25,1972,1972-12-03,12,26.273,PIT,,CLE,W 30-0,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1972,1972-12-10,13,26.280,PIT,@,HOU,W 9-3,,,,,,,,,,,,,,,,,,
27,1972,1972-12-17,14,26.287,PIT,@,SDG,W 24-2,,,,,,,,,,,,,,,,,,
28,1973,1973-09-30,3,27.209,PIT,@,HOU,W 36-7,,,,,,,,,,,,,,,,,,
29,1973,1973-10-07,4,27.216,PIT,,SDG,W 38-21,,,,,,,,,,,,,,,,,,
30,1973,1973-10-14,5,27.223,PIT,@,CIN,L 7-19,,,,,,,,,,,,,,,,,,
31,1973,1973-10-21,6,27.230,PIT,,NYJ,W 26-14,,,,,,,,,,,,,,,,,,
32,1973,1973-10-28,7,27.237,PIT,,CIN,W 20-13,,,,,,,,,,,,,,,,,,
33,1973,1973-11-05,8,27.245,PIT,,WAS,W 21-16,1,0,0.00,0,0,0,,0,1,12,12.00,0,0,0,,0,0,0
34,1973,1973-11-11,9,27.251,PIT,@,OAK,W 17-9,,,,,,,,,,,,,,,,,,
35,1973,1973-11-18,10,27.258,PIT,,DEN,L 13-23,1,-1,-1.00,0,0,0,,0,1,15,15.00,0,0,0,,0,0,0
36,1973,1973-11-25,11,27.265,PIT,@,CLE,L 16-21,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
37,1973,1973-12-03,12,27.273,PIT,@,MIA,L 26-30,,,,,,,,,,,,,,,,,,
38,1973,1973-12-09,13,27.279,PIT,,HOU,W 33-7,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
39,1973,1973-12-15,14,27.285,PIT,@,SFO,W 37-14,,,,,,,,,,,,,,,,,,
40,1974,1974-09-15,1,28.194,PIT,,BAL,W 30-0,,,,,,,,,,,,,,,,,,
41,1974,1974-09-22,2,28.201,PIT,@,DEN,T 35-35,,,,,,,,,,,,,,,,,,
42,1974,1974-09-29,3,28.208,PIT,,OAK,L 0-17,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1974,1974-10-06,4,28.215,PIT,@,HOU,W 13-7,8,37,4.63,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1974,1974-10-13,5,28.222,PIT,@,KAN,W 34-24,12,45,3.75,1,3,41,13.67,0,0,0,,0,0,0,,0,1,6
45,1974,1974-10-20,6,28.229,PIT,,CLE,W 20-16,9,48,5.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
46,1974,1974-10-28,7,28.237,PIT,,ATL,W 24-17,15,78,5.20,1,1,24,24.00,0,2,57,28.50,0,0,0,,0,1,6
47,1974,1974-11-03,8,28.243,PIT,,PHI,W 27-0,9,37,4.11,0,0,0,,0,1,10,10.00,0,0,0,,0,0,0
48,1974,1974-11-10,9,28.250,PIT,@,CIN,L 10-17,8,31,3.88,0,2,14,7.00,0,0,0,,0,0,0,,0,0,0
49,1974,1974-12-01,12,28.271,PIT,,HOU,L 10-13,6,15,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
50,1974,1974-12-08,13,28.278,PIT,@,NWE,W 21-17,12,42,3.50,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
51,1974,1974-12-14,14,28.284,PIT,,CIN,W 27-3,8,38,4.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
52,1975,1975-09-21,1,29.200,PIT,@,SDG,W 37-0,14,43,3.07,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
53,1975,1975-09-28,2,29.207,PIT,,BUF,L 21-30,7,18,2.57,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
54,1975,1975-10-05,3,29.214,PIT,@,CLE,W 42-6,10,37,3.70,0,1,-6,-6.00,0,0,0,,0,0,0,,0,0,0
55,1975,1975-10-12,4,29.221,PIT,,DEN,W 20-9,14,53,3.79,0,4,16,4.00,0,0,0,,0,0,0,,0,0,0
56,1975,1975-10-19,5,29.228,PIT,,CHI,W 34-3,11,44,4.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
57,1975,1975-10-26,6,29.235,PIT,@,GNB,W 16-13,35,163,4.66,0,2,7,3.50,0,0,0,,0,0,0,,0,0,0
58,1975,1975-11-02,7,29.242,PIT,@,CIN,W 30-24,11,38,3.45,1,0,0,,0,0,0,,0,0,0,,0,1,6
59,1975,1975-11-09,8,29.249,PIT,,HOU,W 24-17,13,52,4.00,0,2,13,6.50,0,0,0,,0,0,0,,0,0,0
60,1975,1975-12-07,12,29.277,PIT,,CLE,W 31-17,9,24,2.67,0,2,24,12.00,0,0,0,,0,0,0,,0,0,0
61,1975,1975-12-13,13,29.283,PIT,,CIN,W 35-14,9,25,2.78,0,2,-6,-3.00,0,0,0,,0,0,0,,0,0,0
62,1975,1975-12-20,14,29.290,PIT,@,RAM,L 3-10,7,31,4.43,0,0,0,,0,0,0,,0,0,0,,0,0,0
63,1976,1976-09-12,1,30.191,PIT,@,OAK,L 28-31,20,73,3.65,1,2,45,22.50,0,0,0,,0,0,0,,0,1,6
64,1976,1976-09-19,2,30.198,PIT,,CLE,W 31-14,12,62,5.17,0,1,10,10.00,0,0,0,,0,0,0,,0,0,0
65,1976,1976-09-26,3,30.205,PIT,,NWE,L 27-30,11,49,4.45,0,4,32,8.00,0,0,0,,0,0,0,,0,0,0
66,1976,1976-10-04,4,30.213,PIT,@,MIN,L 6-17,16,85,5.31,0,2,9,4.50,0,0,0,,0,0,0,,0,0,0
67,1976,1976-10-10,5,30.219,PIT,@,CLE,L 16-18,8,25,3.13,0,0,0,,0,0,0,,0,0,0,,0,0,0
68,1976,1976-10-17,6,30.226,PIT,,CIN,W 23-6,6,19,3.17,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
69,1976,1976-10-24,7,30.233,PIT,@,NYG,W 27-0,9,54,6.00,0,3,32,10.67,0,0,0,,0,0,0,,0,0,0
70,1976,1976-10-31,8,30.240,PIT,,SDG,W 23-0,17,69,4.06,0,2,21,10.50,0,0,0,,0,0,0,,0,0,0
71,1976,1976-11-07,9,30.247,PIT,@,KAN,W 45-0,15,102,6.80,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
72,1976,1976-11-14,10,30.254,PIT,,MIA,W 14-3,20,110,5.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
73,1976,1976-11-21,11,30.261,PIT,,HOU,W 32-16,19,66,3.47,1,3,56,18.67,0,0,0,,0,0,0,,0,1,6
74,1976,1976-11-28,12,30.268,PIT,@,CIN,W 7-3,16,97,6.06,0,2,36,18.00,0,0,0,,0,0,0,,0,0,0
75,1976,1976-12-05,13,30.275,PIT,,TAM,W 42-0,29,118,4.07,3,1,15,15.00,0,0,0,,0,0,0,,0,3,18
76,1976,1976-12-11,14,30.281,PIT,@,HOU,W 21-0,22,107,4.86,0,2,28,14.00,0,0,0,,0,0,0,,0,0,0
77,1977,1977-09-19,1,31.198,PIT,,SFO,W 27-0,7,35,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
78,1977,1977-09-25,2,31.204,PIT,,OAK,L 7-16,11,23,2.09,0,4,21,5.25,0,0,0,,0,0,0,,0,0,0
79,1977,1977-10-02,3,31.211,PIT,@,CLE,W 28-14,15,67,4.47,0,2,7,3.50,0,0,0,,0,0,0,,0,0,0
80,1977,1977-10-09,4,31.218,PIT,@,HOU,L 10-27,21,61,2.90,1,1,6,6.00,0,0,0,,0,0,0,,0,1,6
81,1977,1977-10-17,5,31.226,PIT,,CIN,W 20-14,12,29,2.42,2,1,25,25.00,0,0,0,,0,0,0,,0,2,12
82,1977,1977-10-23,6,31.232,PIT,,HOU,W 27-10,11,29,2.64,0,0,0,,0,0,0,,0,0,0,,0,0,0
83,1977,1977-10-30,7,31.239,PIT,@,BAL,L 21-31,5,15,3.00,0,1,22,22.00,0,0,0,,0,0,0,,0,0,0
84,1977,1977-11-06,8,31.246,PIT,@,DEN,L 7-21,10,38,3.80,0,4,29,7.25,0,0,0,,0,0,0,,0,0,0
85,1977,1977-11-13,9,31.253,PIT,,CLE,W 35-31,16,73,4.56,1,1,0,0.00,0,0,0,,0,0,0,,0,1,6
86,1977,1977-11-20,10,31.260,PIT,,DAL,W 28-13,12,39,3.25,0,1,30,30.00,0,0,0,,0,0,0,,0,0,0
87,1977,1977-11-27,11,31.267,PIT,@,NYJ,W 23-20,8,28,3.50,0,2,16,8.00,0,0,0,,0,0,0,,0,0,0
88,1977,1977-12-10,13,31.280,PIT,@,CIN,L 10-17,7,28,4.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
89,1977,1977-12-18,14,31.288,PIT,@,SDG,W 10-9,,,,,,,,,,,,,,,,,,
90,1978,1978-09-03,1,32.182,PIT,@,BUF,W 28-17,6,19,3.17,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
91,1978,1978-09-10,2,32.189,PIT,,SEA,W 21-10,12,48,4.00,0,2,30,15.00,0,0,0,,0,0,0,,0,0,0
92,1978,1978-09-17,3,32.196,PIT,@,CIN,W 28-3,12,75,6.25,1,1,8,8.00,0,0,0,,0,0,0,,0,1,6
93,1978,1978-09-24,4,32.203,PIT,,CLE,W 15-9,9,28,3.11,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
94,1978,1978-10-01,5,32.210,PIT,@,NYJ,W 28-17,6,22,3.67,0,2,18,9.00,0,0,0,,0,0,0,,0,0,0
95,1978,1978-10-08,6,32.217,PIT,,ATL,W 31-7,13,46,3.54,2,0,0,,0,0,0,,0,0,0,,0,2,12
96,1978,1978-10-15,7,32.224,PIT,@,CLE,W 34-14,13,57,4.38,1,0,0,,0,0,0,,0,0,0,,0,1,6
97,1978,1978-10-23,8,32.232,PIT,,HOU,L 17-24,12,31,2.58,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
98,1978,1978-10-29,9,32.238,PIT,,KAN,W 27-24,9,23,2.56,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
99,1978,1978-11-05,10,32.245,PIT,,NOR,W 20-14,17,84,4.94,0,3,46,15.33,1,0,0,,0,0,0,,0,1,6
100,1978,1978-11-12,11,32.252,PIT,@,RAM,L 7-10,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
101,1978,1978-11-19,12,32.259,PIT,,CIN,W 7-6,9,10,1.11,1,2,1,0.50,0,0,0,,0,0,0,,0,1,6
102,1978,1978-11-27,13,32.267,PIT,@,SFO,W 24-7,13,58,4.46,0,0,0,,0,0,0,,0,0,0,,0,0,0
103,1978,1978-12-03,14,32.273,PIT,@,HOU,W 13-3,13,66,5.08,0,0,0,,0,0,0,,0,0,0,,0,0,0
104,1978,1978-12-09,15,32.279,PIT,,BAL,W 35-13,13,48,3.69,0,1,32,32.00,0,0,0,,0,0,0,,0,0,0
105,1978,1978-12-16,16,32.286,PIT,@,DEN,W 21-17,6,11,1.83,0,2,9,4.50,0,0,0,,0,0,0,,0,0,0
106,1979,1979-09-03,1,33.182,PIT,@,NWE,W 16-13,,,,,,,,,,,,,,,,,,
107,1979,1979-09-09,2,33.188,PIT,,HOU,W 38-7,2,14,7.00,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
