ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1987,1987-09-20,2,22.068,DAL,@,NYG,W 16-14,,,,,,
2,1987,1987-10-25,6,22.103,DAL,@,PHI,L 20-37,,,,,,
3,1987,1987-11-02,7,22.111,DAL,,NYG,W 33-24,,,,,,
4,1987,1987-11-08,8,22.117,DAL,@,DET,L 17-27,,,,,,
5,1987,1987-11-15,9,22.124,DAL,@,NWE,W 23-17,,,,,,
6,1987,1987-11-22,10,22.131,DAL,,MIA,L 14-20,,,,,,
7,1987,1987-11-26,11,22.135,DAL,,MIN,L 38-44,,,,,,
8,1987,1987-12-06,12,22.145,DAL,,ATL,L 10-21,,,,,,
9,1987,1987-12-13,13,22.152,DAL,@,WAS,L 20-24,,,,,,
10,1987,1987-12-21,14,22.160,DAL,@,RAM,W 29-21,,,,,,
11,1987,1987-12-27,15,22.166,DAL,,STL,W 21-16,0,0,1.0,0,0,0
12,1988,1988-09-04,1,23.052,DAL,@,PIT,L 21-24,,,,,,
13,1988,1988-09-12,2,23.060,DAL,@,PHO,W 17-14,0,0,1.0,0,0,0
14,1988,1988-09-18,3,23.066,DAL,,NYG,L 10-12,0,0,1.5,0,0,0
15,1988,1988-09-25,4,23.073,DAL,,ATL,W 26-20,1,6,1.0,1,17,1
16,1988,1988-10-03,5,23.081,DAL,@,NOR,L 17-20,,,,,,
17,1988,1988-10-09,6,23.087,DAL,,WAS,L 17-35,,,,,,
18,1988,1988-10-16,7,23.094,DAL,@,CHI,L 7-17,,,,,,
19,1988,1988-10-23,8,23.101,DAL,@,PHI,L 23-24,0,0,3.0,0,0,0
20,1988,1988-10-30,9,23.108,DAL,,PHO,L 10-16,,,,,,
21,1988,1988-11-06,10,23.115,DAL,@,NYG,L 21-29,,,,,,
22,1988,1988-11-13,11,23.122,DAL,,MIN,L 3-43,,,,,,
23,1988,1988-11-20,12,23.129,DAL,,CIN,L 24-38,,,,,,
24,1988,1988-11-24,13,23.133,DAL,,HOU,L 17-25,,,,,,
25,1988,1988-12-04,14,23.143,DAL,@,CLE,L 21-24,0,0,1.0,0,0,0
26,1988,1988-12-11,15,23.150,DAL,@,WAS,W 24-17,,,,,,
27,1988,1988-12-18,16,23.157,DAL,,PHI,L 7-23,,,,,,
28,1989,1989-09-10,1,24.058,DAL,@,NOR,L 0-28,,,,,,
29,1989,1989-11-19,11,24.128,DAL,,MIA,L 14-17,,,,,,
30,1989,1989-11-23,12,24.132,DAL,,PHI,L 0-27,,,,,,
31,1989,1989-12-03,13,24.142,DAL,,RAM,L 31-35,,,,,,
32,1989,1989-12-10,14,24.149,DAL,@,PHI,L 10-20,0,0,1.0,0,0,0
