ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1966,1966-09-11,2,23.161,BUF,,KAN,L 20-42,3,39,13.00,0,0,0
2,1966,1966-09-18,3,23.168,BUF,,MIA,W 58-24,2,70,35.00,1,1,6
3,1966,1966-09-25,4,23.175,BUF,,HOU,W 27-20,3,30,10.00,0,0,0
4,1966,1966-10-02,5,23.182,BUF,@,KAN,W 29-14,3,25,8.33,0,0,0
5,1966,1966-10-08,6,23.188,BUF,,BOS,L 10-20,2,39,19.50,0,0,0
6,1966,1966-10-16,7,23.196,BUF,,SDG,T 17-17,2,34,17.00,0,0,0
7,1966,1966-10-30,8,23.210,BUF,@,NYJ,W 33-23,2,13,6.50,0,0,0
8,1966,1966-11-06,9,23.217,BUF,@,MIA,W 29-0,1,8,8.00,0,0,0
9,1966,1966-11-20,11,23.231,BUF,@,HOU,W 42-20,2,74,37.00,1,1,6
10,1966,1966-11-24,12,23.235,BUF,@,OAK,W 31-10,4,84,21.00,0,0,0
11,1966,1966-12-04,13,23.245,BUF,@,BOS,L 3-14,4,47,11.75,0,0,0
12,1966,1966-12-18,14,23.259,BUF,,DEN,W 38-21,3,70,23.33,1,1,6
13,1968,1968-10-27,8,25.207,BUF,,HOU,L 7-30,2,20,10.00,0,0,0
14,1968,1968-11-03,9,25.214,BUF,@,NYJ,L 21-25,1,6,6.00,0,0,0
15,1968,1968-11-17,11,25.228,BUF,,SDG,L 6-21,1,20,20.00,0,0,0
16,1968,1968-11-28,13,25.239,BUF,@,OAK,L 10-13,1,23,23.00,0,0,0
17,1968,1968-12-07,14,25.248,BUF,@,HOU,L 6-35,1,7,7.00,0,0,0
18,1969,1969-12-07,13,26.248,BUF,@,KAN,L 19-22,4,50,12.50,0,0,0
