ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2017,2017-10-15,6,23.132,MIN,,GNB,W 23-10,
2,2017,2017-10-22,7,23.139,MIN,,BAL,W 24-16,
3,2017,2017-10-29,8,23.146,MIN,@,CLE,W 33-16,*
4,2017,2017-12-10,13,23.188,MIN,@,CAR,L 24-31,
5,2017,2017-12-17,14,23.195,MIN,,CIN,W 34-7,
6,2017,2017-12-23,15,23.201,MIN,@,GNB,W 16-0,
7,2017,2017-12-31,16,23.209,MIN,,CHI,W 23-10,
8,2018,2018-09-09,1,24.096,MIN,,SFO,W 24-16,
9,2018,2018-09-16,2,24.103,MIN,@,GNB,T 29-29,
10,2018,2018-09-27,4,24.114,MIN,@,LAR,L 31-38,
