ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2014,2014-12-21,15,22.046,NYG,@,STL,W 37-27,*,12,8,148,18.50,2,66.7%,12.33,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
12,2014,2014-12-28,16,22.053,NYG,,PHI,L 26-34,*,21,12,185,15.42,1,57.1%,8.81,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
13,2015,2015-09-13,1,22.312,NYG,@,DAL,L 26-27,*,8,5,44,8.80,0,62.5%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2015,2015-09-20,2,22.319,NYG,,ATL,L 20-24,*,12,7,146,20.86,1,58.3%,12.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
15,2015,2015-09-24,3,22.323,NYG,,WAS,W 32-21,*,9,7,79,11.29,1,77.8%,8.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
16,2015,2015-10-04,4,22.333,NYG,@,BUF,W 24-10,*,12,5,38,7.60,0,41.7%,3.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2015,2015-10-11,5,22.340,NYG,,SFO,W 30-27,*,11,7,121,17.29,1,63.6%,11.00,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
18,2015,2015-10-19,6,22.348,NYG,@,PHI,L 7-27,*,8,7,61,8.71,1,87.5%,7.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
19,2015,2015-10-25,7,22.354,NYG,,DAL,W 27-20,*,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2015,2015-11-01,8,22.361,NYG,@,NOR,L 49-52,*,9,8,130,16.25,3,88.9%,14.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18,0.0,0,0
21,2015,2015-11-08,9,23.003,NYG,@,TAM,W 32-18,*,17,9,105,11.67,0,52.9%,6.18,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2015,2015-11-15,10,23.010,NYG,,NWE,L 26-27,*,12,4,104,26.00,1,33.3%,8.67,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,1,6,0.0,0,0
23,2015,2015-11-29,11,23.024,NYG,@,WAS,L 14-20,*,18,9,142,15.78,1,50.0%,7.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
24,2015,2015-12-06,12,23.031,NYG,,NYJ,L 20-23,*,11,6,149,24.83,1,54.5%,13.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
25,2015,2015-12-14,13,23.039,NYG,@,MIA,W 31-24,*,9,7,166,23.71,2,77.8%,18.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
26,2015,2015-12-20,14,23.045,NYG,,CAR,L 35-38,*,9,6,76,12.67,1,66.7%,8.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,21,21.00,0,1,6,0.0,0,0
27,2015,2016-01-03,16,23.059,NYG,,PHI,L 30-35,*,7,5,54,10.80,0,71.4%,7.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,0,0,0.0,0,0
28,2016,2016-09-11,1,23.311,NYG,@,DAL,W 20-19,*,8,4,73,18.25,0,50.0%,9.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2016,2016-09-18,2,23.318,NYG,,NOR,W 16-13,*,11,8,86,10.75,0,72.7%,7.82,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2016,2016-09-25,3,23.325,NYG,,WAS,L 27-29,*,11,7,121,17.29,0,63.6%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2016,2016-10-03,4,23.333,NYG,@,MIN,L 10-24,*,9,3,23,7.67,0,33.3%,2.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2016,2016-10-09,5,23.339,NYG,@,GNB,L 16-23,*,12,5,56,11.20,1,41.7%,4.67,0,0,,0,0,0,,0,0,0,,1,6,,,0,0,,0,0,0,,0,1,6,0.0,0,0
33,2016,2016-10-16,6,23.346,NYG,,BAL,W 27-23,*,10,8,222,27.75,2,80.0%,22.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
34,2016,2016-10-23,7,23.353,NYG,@,LAR,W 17-10,*,9,5,49,9.80,0,55.6%,5.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
35,2016,2016-11-06,8,24.001,NYG,,PHI,W 28-23,*,10,4,46,11.50,2,40.0%,4.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
36,2016,2016-11-14,9,24.009,NYG,,CIN,W 21-20,*,11,10,97,9.70,1,90.9%,8.82,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
37,2016,2016-11-20,10,24.015,NYG,,CHI,W 22-16,*,7,5,46,9.20,0,71.4%,6.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
38,2016,2016-11-27,11,24.022,NYG,@,CLE,W 27-13,*,11,6,96,16.00,2,54.5%,8.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,35,11.67,0,2,12,0.0,0,0
39,2016,2016-12-04,12,24.029,NYG,@,PIT,L 14-24,*,16,10,100,10.00,0,62.5%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2016,2016-12-11,13,24.036,NYG,,DAL,W 10-7,*,9,4,94,23.50,1,44.4%,10.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,22,5.50,0,1,6,0.0,0,0
41,2016,2016-12-18,14,24.043,NYG,,DET,W 17-6,*,8,6,64,10.67,1,75.0%,8.00,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,1,6,0.0,0,0
42,2016,2016-12-22,15,24.047,NYG,@,PHI,L 19-24,*,20,11,150,13.64,0,55.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2016,2017-01-01,16,24.057,NYG,@,WAS,W 19-10,*,7,5,44,8.80,0,71.4%,6.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2017,2017-09-18,2,24.317,NYG,,DET,L 10-24,,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2017,2017-09-24,3,24.323,NYG,@,PHI,L 24-27,*,13,9,79,8.78,2,69.2%,6.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
46,2017,2017-10-01,4,24.330,NYG,@,TAM,L 23-25,*,15,7,90,12.86,0,46.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
47,2017,2017-10-08,5,24.337,NYG,,LAC,L 22-27,,8,5,97,19.40,1,62.5%,12.13,1,8,8.00,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,1,6,0.0,0,0
48,2018,2018-09-09,1,25.308,NYG,,JAX,L 15-20,*,15,11,111,10.09,0,73.3%,7.40,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
49,2018,2018-09-16,2,25.315,NYG,@,DAL,L 13-20,*,9,4,51,12.75,0,44.4%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,0,0,0.0,0,0
50,2018,2018-09-23,3,25.322,NYG,@,HOU,W 27-22,*,10,9,109,12.11,0,90.0%,10.90,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
