ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,24.033,NYJ,@,CIN,L 20-25,,,,
2,1990,1990-09-16,2,24.040,NYJ,,CLE,W 24-21,,,,
3,1990,1990-09-24,3,24.048,NYJ,,BUF,L 7-30,,,,
4,1990,1990-09-30,4,24.054,NYJ,@,NWE,W 37-13,,,,
5,1990,1990-10-07,5,24.061,NYJ,@,MIA,L 16-20,,,,
6,1990,1990-10-14,6,24.068,NYJ,,SDG,L 3-39,,,,
7,1990,1990-10-21,7,24.075,NYJ,@,BUF,L 27-30,,,,
8,1990,1990-10-28,8,24.082,NYJ,@,HOU,W 17-12,,,,
9,1990,1990-11-04,9,24.089,NYJ,,DAL,W 24-9,,,,
10,1990,1990-11-11,10,24.096,NYJ,,MIA,L 3-17,,,,
11,1990,1990-11-18,11,24.103,NYJ,@,IND,L 14-17,,,,
12,1990,1990-11-25,12,24.110,NYJ,,PIT,L 7-24,0.0,1,0,0
13,1990,1990-12-02,13,24.117,NYJ,@,SDG,L 17-38,,,,
14,1990,1990-12-16,14,24.131,NYJ,,IND,L 21-29,,,,
15,1990,1990-12-23,15,24.138,NYJ,,NWE,W 42-7,,,,
16,1990,1990-12-30,16,24.145,NYJ,@,TAM,W 16-14,0.0,1,-3,0
17,1991,1991-09-01,1,25.025,NYJ,,TAM,W 16-13,,,,
18,1991,1991-09-08,2,25.032,NYJ,@,SEA,L 13-20,,,,
19,1991,1991-09-15,3,25.039,NYJ,,BUF,L 20-23,,,,
20,1991,1991-09-23,4,25.047,NYJ,@,CHI,L 13-19,,,,
21,1991,1991-09-29,5,25.053,NYJ,,MIA,W 41-23,,,,
22,1991,1991-10-06,6,25.060,NYJ,@,CLE,W 17-14,,,,
23,1991,1991-10-13,7,25.067,NYJ,,HOU,L 20-23,,,,
24,1991,1991-10-20,8,25.074,NYJ,@,IND,W 17-6,,,,
25,1991,1991-11-03,9,25.088,NYJ,,GNB,W 19-16,,,,
26,1991,1991-11-10,10,25.095,NYJ,,IND,L 27-28,,,,
27,1991,1991-11-17,11,25.102,NYJ,@,NWE,W 28-21,,,,
28,1991,1991-11-24,12,25.109,NYJ,,SDG,W 24-3,,,,
29,1991,1991-12-01,13,25.116,NYJ,@,BUF,L 13-24,,,,
30,1991,1991-12-08,14,25.123,NYJ,@,DET,L 20-34,,,,
31,1991,1991-12-15,15,25.130,NYJ,,NWE,L 3-6,,,,
32,1991,1991-12-22,16,25.137,NYJ,@,MIA,W 23-20,,,,
33,1992,1992-09-06,1,26.030,IND,,CLE,W 14-3,,,,
34,1992,1992-09-13,2,26.037,IND,,HOU,L 10-20,,,,
35,1992,1992-09-20,3,26.044,IND,@,BUF,L 0-38,,,,
36,1992,1992-10-25,7,26.079,IND,@,MIA,W 31-20,0.0,1,11,0
37,1992,1992-11-01,8,26.086,IND,@,SDG,L 0-26,,,,
38,1992,1992-11-08,9,26.093,IND,,MIA,L 0-28,,,,
39,1992,1992-11-15,10,26.100,IND,,NWE,L 34-37,,,,
40,1992,1992-11-22,11,26.107,IND,@,PIT,L 14-30,,,,
41,1992,1992-11-29,12,26.114,IND,,BUF,W 16-13,0.0,1,15,0
