ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1970,1970-09-19,1,23.109,NYG,,CHI,L 16-24,,,,,,,
2,1970,1970-09-27,2,23.117,NYG,@,DAL,L 10-28,,,,,,,
3,1970,1970-10-04,3,23.124,NYG,@,NOR,L 10-14,,,,,,,
4,1970,1970-10-11,4,23.131,NYG,,PHI,W 30-23,,,,,,,
5,1970,1970-10-18,5,23.138,NYG,@,BOS,W 16-0,,,,,,,
6,1970,1970-10-25,6,23.145,NYG,,STL,W 35-17,,,,,,,
7,1970,1970-11-01,7,23.152,NYG,@,NYJ,W 22-10,,,,,,,
8,1970,1970-11-08,8,23.159,NYG,,DAL,W 23-20,,,,,,,
9,1970,1970-11-15,9,23.166,NYG,,WAS,W 35-33,,,,,,,
10,1970,1970-11-23,10,23.174,NYG,@,PHI,L 20-23,,,,,,,
11,1970,1970-11-29,11,23.180,NYG,@,WAS,W 27-24,,,,,,,
12,1970,1970-12-06,12,23.187,NYG,,BUF,W 20-6,1,3,3.00,0,0,0,0
13,1970,1970-12-13,13,23.194,NYG,@,STL,W 34-17,,,,,,,
14,1970,1970-12-20,14,23.201,NYG,,RAM,L 3-31,,,,,,,
15,1971,1971-09-19,1,24.109,NYG,@,GNB,W 42-40,,,,,,,
16,1971,1971-09-26,2,24.116,NYG,,WAS,L 3-30,,,,,,,
17,1971,1971-10-03,3,24.123,NYG,@,STL,W 21-20,,,,,,,
18,1971,1971-10-11,4,24.131,NYG,@,DAL,L 13-20,,,,,,,
19,1971,1971-10-17,5,24.137,NYG,,BAL,L 7-31,,,,,,,
20,1971,1971-10-24,6,24.144,NYG,@,PHI,L 7-23,,,,,,,
21,1971,1971-10-31,7,24.151,NYG,,MIN,L 10-17,,,,,,,
22,1971,1971-11-07,8,24.158,NYG,,SDG,W 35-17,,,,,,,
23,1971,1971-11-14,9,24.165,NYG,@,ATL,W 21-17,,,,,,,
24,1971,1971-11-21,10,24.172,NYG,@,PIT,L 13-17,,,,,,,
25,1971,1971-11-28,11,24.179,NYG,,STL,L 7-24,,,,,,,
26,1971,1971-12-05,12,24.186,NYG,@,WAS,L 7-23,,,,,,,
27,1971,1971-12-12,13,24.193,NYG,,DAL,L 14-42,,,,,,,
28,1971,1971-12-19,14,24.200,NYG,,PHI,L 28-41,,,,,,,
29,1972,1972-09-17,1,25.107,NYG,@,DET,L 16-30,,,,,,,
30,1972,1972-09-24,2,25.114,NYG,,DAL,L 14-23,,,,,,,
31,1972,1972-10-02,3,25.122,NYG,@,PHI,W 27-12,,,,,,,
32,1972,1972-10-08,4,25.128,NYG,,NOR,W 45-21,,,,,,,
33,1972,1972-10-15,5,25.135,NYG,@,SFO,W 23-17,,,,,,,
34,1972,1972-10-22,6,25.142,NYG,,STL,W 27-21,,,,,,,
35,1972,1972-10-29,7,25.149,NYG,,WAS,L 16-23,,,,,,,
36,1972,1972-11-05,8,25.156,NYG,,DEN,W 29-17,,,,,,,
37,1972,1972-11-12,9,25.163,NYG,@,WAS,L 13-27,,,,,,,
38,1972,1972-11-19,10,25.170,NYG,@,STL,W 13-7,0,0,,0,1,3,0
39,1972,1972-11-26,11,25.177,NYG,,PHI,W 62-10,,,,,,,
40,1972,1972-12-03,12,25.184,NYG,@,CIN,L 10-13,,,,,,,
41,1972,1972-12-10,13,25.191,NYG,,MIA,L 13-23,,,,,,,
42,1972,1972-12-17,14,25.198,NYG,@,DAL,W 23-3,0,0,,0,1,1,0
43,1973,1973-09-23,2,26.113,NYG,,PHI,T 23-23,0,0,,0,1,0,0
44,1973,1973-10-14,5,26.134,NYG,,WAS,L 3-21,,,,,,,
45,1973,1973-10-21,6,26.141,NYG,@,DAL,L 28-45,,,,,,,
46,1973,1973-10-28,7,26.148,NYG,@,STL,L 27-35,,,,,,,
47,1973,1973-11-04,8,26.155,NYG,@,OAK,L 0-42,0,0,,0,1,2,0
48,1973,1973-11-11,9,26.162,NYG,,DAL,L 10-23,,,,,,,
49,1973,1973-11-18,10,26.169,NYG,,STL,W 24-13,0,0,,0,1,11,0
50,1973,1973-11-25,11,26.176,NYG,@,PHI,L 16-20,,,,,,,
51,1973,1973-12-02,12,26.183,NYG,@,WAS,L 24-27,,,,,,,
52,1973,1973-12-10,13,26.191,NYG,@,RAM,L 6-40,,,,,,,
53,1973,1973-12-16,14,26.197,NYG,,MIN,L 7-31,,,,,,,
54,1974,1974-09-15,1,27.105,NYG,,WAS,L 10-13,,,,,,,
55,1974,1974-09-22,2,27.112,NYG,,NWE,L 20-28,,,,,,,
56,1974,1974-09-29,3,27.119,NYG,@,DAL,W 14-6,0,0,,0,1,0,0
57,1974,1974-10-06,4,27.126,NYG,,ATL,L 7-14,,,,,,,
58,1974,1974-10-13,5,27.133,NYG,@,PHI,L 7-35,0,0,,0,1,4,0
59,1974,1974-10-20,6,27.140,NYG,@,WAS,L 3-24,,,,,,,
60,1974,1974-10-27,7,27.147,NYG,,DAL,L 7-21,,,,,,,
61,1974,1974-11-03,8,27.154,NYG,@,KAN,W 33-27,,,,,,,
62,1974,1974-11-10,9,27.161,NYG,,NYJ,L 20-26,,,,,,,
63,1974,1974-11-17,10,27.168,NYG,@,DET,L 19-20,,,,,,,
64,1974,1974-11-24,11,27.175,NYG,,STL,L 21-23,,,,,,,
65,1974,1974-12-01,12,27.182,NYG,@,CHI,L 13-16,,,,,,,
66,1974,1974-12-08,13,27.189,NYG,,PHI,L 7-20,,,,,,,
67,1974,1974-12-15,14,27.196,NYG,@,STL,L 14-26,,,,,,,
68,1975,1975-09-21,1,28.111,NYG,@,PHI,W 23-14,,,,,,,
69,1975,1975-09-28,2,28.118,NYG,@,WAS,L 13-49,,,,,,,
70,1975,1975-10-05,3,28.125,NYG,@,STL,L 14-26,,,,,,,
71,1975,1975-10-12,4,28.132,NYG,,DAL,L 7-13,,,,,,,
72,1975,1975-10-20,5,28.140,NYG,@,BUF,W 17-14,,,,,,,
73,1975,1975-10-25,6,28.145,NYG,,STL,L 13-20,,,,,,,
74,1975,1975-11-01,7,28.152,NYG,,SDG,W 35-24,,,,,,,
75,1975,1975-11-09,8,28.160,NYG,,WAS,L 13-21,,,,,,,
76,1975,1975-11-16,9,28.167,NYG,,PHI,L 10-13,,,,,,,
77,1975,1975-11-23,10,28.174,NYG,@,GNB,L 14-40,,,,,,,
78,1975,1975-11-30,11,28.181,NYG,@,DAL,L 3-14,,,,,,,
79,1975,1975-12-07,12,28.188,NYG,,BAL,L 0-21,,,,,,,
80,1975,1975-12-14,13,28.195,NYG,,NOR,W 28-14,,,,,,,
81,1975,1975-12-21,14,28.202,NYG,@,SFO,W 26-23,,,,,,,
82,1976,1976-09-12,1,29.102,NYG,@,WAS,L 17-19,,,,,,,
83,1976,1976-09-19,2,29.109,NYG,@,PHI,L 7-20,,,,,,,
84,1976,1976-09-26,3,29.116,NYG,@,RAM,L 10-24,0,0,,0,1,5,0
85,1976,1976-10-03,4,29.123,NYG,@,STL,L 21-27,,,,,,,
86,1976,1976-10-10,5,29.130,NYG,,DAL,L 14-24,,,,,,,
87,1976,1976-10-17,6,29.137,NYG,@,MIN,L 7-24,,,,,,,
88,1976,1976-10-24,7,29.144,NYG,,PIT,L 0-27,,,,,,,
89,1976,1976-10-31,8,29.151,NYG,,PHI,L 0-10,,,,,,,
90,1976,1976-11-07,9,29.158,NYG,@,DAL,L 3-9,,,,,,,
91,1976,1976-11-14,10,29.165,NYG,,WAS,W 12-9,,,,,,,
92,1976,1976-11-21,11,29.172,NYG,@,DEN,L 13-14,,,,,,,
93,1976,1976-11-28,12,29.179,NYG,,SEA,W 28-16,,,,,,,
94,1976,1976-12-05,13,29.186,NYG,,DET,W 24-10,,,,,,,
95,1976,1976-12-12,14,29.193,NYG,,STL,L 14-17,,,,,,,
96,1977,1977-09-18,1,30.108,NOR,,GNB,L 20-24,,,,,,,
97,1977,1977-09-25,2,30.115,NOR,@,DET,L 19-23,,,,,,,
98,1977,1977-10-02,3,30.122,NOR,@,CHI,W 42-24,,,,,,,
99,1977,1977-10-09,4,30.129,NOR,,SDG,L 0-14,,,,,,,
100,1977,1977-10-16,5,30.136,NOR,@,RAM,L 7-14,,,,,,,
101,1977,1977-10-23,6,30.143,NOR,@,STL,L 31-49,,,,,,,
