ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1960,1960-09-23,1,23.192,RAM,,STL,L 21-43,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,0,0,,0,0,0
2,1960,1960-10-02,2,23.201,RAM,@,SFO,L 9-13,3,42,14.00,0,3,13,4.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,4,2.00,0,0,0
3,1960,1960-10-09,3,23.208,RAM,@,CHI,L 27-34,1,4,4.00,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,0,0
4,1960,1960-10-16,4,23.215,RAM,@,BAL,L 17-31,2,0,0.00,0,1,26,26.00,0,0,0,,0,0,0,,0,0,,,3,65,21.67,0,0,0,,0,0,0
5,1960,1960-10-23,5,23.222,RAM,,CHI,T 24-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,2,4,2.00,0,0,0
6,1960,1960-10-30,6,23.229,RAM,,DET,W 48-35,6,-4,-0.67,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
7,1960,1960-11-06,7,23.236,RAM,@,DAL,W 38-13,4,35,8.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,2,0,0.00,0,0,0
8,1960,1960-11-13,8,23.243,RAM,@,DET,L 10-12,1,6,6.00,0,3,30,10.00,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,,0,0,0
9,1960,1960-11-20,9,23.250,RAM,@,GNB,W 33-31,2,20,10.00,0,2,-4,-2.00,0,0,0,,0,0,0,,0,0,,,2,38,19.00,0,0,0,,0,0,0
10,1960,1960-12-04,10,23.264,RAM,,SFO,L 7-23,3,21,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,29,9.67,0,0,0
11,1960,1960-12-11,11,23.271,RAM,,BAL,W 10-3,2,2,1.00,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,6.00,0,0,0
12,1960,1960-12-17,12,23.277,RAM,,GNB,L 21-35,6,12,2.00,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,2,19,9.50,0,0,0
13,1961,1961-09-17,1,24.186,RAM,@,BAL,L 24-27,3,18,6.00,0,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,0,0
14,1961,1961-09-23,2,24.192,RAM,,CHI,L 17-21,8,26,3.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,0,0
15,1961,1961-10-01,3,24.200,RAM,,PIT,W 24-14,2,-4,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,30,30.00,0,1,0,0.00,0,0,0
16,1961,1961-10-08,4,24.207,RAM,@,SFO,L 0-35,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0,,0,0,0
17,1961,1961-10-15,5,24.214,RAM,@,DET,L 13-14,6,25,4.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,64,64.00,0,1,13,13.00,0,0,0
18,1961,1961-10-22,6,24.221,RAM,@,NYG,L 14-24,9,91,10.11,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,,0,1,6
19,1961,1961-10-29,7,24.228,RAM,,DET,L 10-28,8,36,4.50,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,2,39,19.50,0,0,6,,0,0,0
20,1961,1961-11-05,8,24.235,RAM,,MIN,W 31-17,3,29,9.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,63,31.50,0,0,0,,0,0,0
21,1961,1961-11-12,9,24.242,RAM,,SFO,W 17-7,12,77,6.42,0,1,37,37.00,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0,,0,0,0
22,1961,1961-11-19,10,24.249,RAM,@,GNB,L 17-35,13,33,2.54,0,5,50,10.00,0,0,0,,0,0,0,,0,0,,,2,97,48.50,0,0,0,,0,0,0
23,1961,1961-11-26,11,24.256,RAM,@,CHI,L 24-28,3,6,2.00,0,1,30,30.00,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,0,0
24,1961,1961-12-03,12,24.263,RAM,@,MIN,L 21-42,8,113,14.13,1,2,15,7.50,0,0,0,,0,0,0,,0,0,,,4,114,28.50,0,1,4,4.00,0,1,6
25,1961,1961-12-09,13,24.269,RAM,,BAL,W 34-17,12,60,5.00,1,4,18,4.50,0,0,0,,0,0,0,,0,0,,,2,92,46.00,0,0,0,,0,1,6
26,1961,1961-12-17,14,24.277,RAM,,GNB,L 17-24,9,94,10.44,1,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,3,62,20.67,0,1,90,90.00,1,2,12
27,1962,1962-09-16,1,25.185,RAM,@,BAL,L 27-30,17,62,3.65,2,4,49,12.25,0,0,0,,0,0,0,,0,0,,,3,83,27.67,0,0,0,,0,2,12
28,1962,1962-09-23,2,25.192,RAM,,CHI,L 23-27,14,107,7.64,1,2,31,15.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,1,6
29,1962,1962-09-30,3,25.199,RAM,,DAL,L 17-27,10,24,2.40,0,2,20,10.00,0,0,0,,0,0,0,,0,0,,,2,49,24.50,0,1,3,3.00,0,0,0
30,1962,1962-10-07,4,25.206,RAM,@,WAS,L 14-20,13,61,4.69,0,2,42,21.00,1,0,0,,0,0,0,,0,0,,,2,44,22.00,0,0,0,,0,1,6
31,1962,1962-10-14,5,25.213,RAM,@,DET,L 10-13,11,140,12.73,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,0,0
32,1962,1962-10-21,6,25.220,RAM,,MIN,L 14-38,9,19,2.11,1,4,25,6.25,0,0,0,,0,0,0,,0,0,,,3,46,15.33,0,0,0,,0,1,6
33,1962,1962-10-28,7,25.227,RAM,@,SFO,W 28-14,24,95,3.96,0,1,7,7.00,0,1,1,100.00,22,0,0,118.7,0,0,22.00,22.00,0,0,,0,0,0,,0,0,0
34,1962,1962-11-04,8,25.234,RAM,,DET,L 3-12,11,18,1.64,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
35,1962,1962-11-11,9,25.241,RAM,,BAL,L 2-14,11,46,4.18,0,3,8,2.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,48,48.00,0,0,0
36,1962,1962-11-18,10,25.248,RAM,,SFO,L 17-24,10,36,3.60,0,3,61,20.33,1,0,0,,0,0,0,,0,0,,,2,58,29.00,0,2,25,12.50,0,1,6
