ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1963,1963-09-08,1,23.082,BOS,,NYJ,W 38-14,2,10,5.00,0,0,0,,0,0,0,,0,0,0
2,1963,1963-09-22,3,23.096,BOS,@,OAK,W 20-14,7,20,2.86,0,0,0,,0,0,0,,0,0,0
3,1963,1963-10-05,5,23.109,BOS,@,NYJ,L 24-31,0,0,,0,0,0,,0,1,14,14.00,0,0,0
4,1963,1963-10-11,6,23.115,BOS,,OAK,W 20-14,6,24,4.00,0,0,0,,0,0,0,,0,0,0
5,1963,1963-10-18,7,23.122,BOS,,DEN,W 40-21,10,5,0.50,2,3,27,9.00,0,0,0,,0,2,12
6,1963,1963-10-26,8,23.130,BOS,@,BUF,L 21-28,3,25,8.33,1,0,0,,0,0,0,,0,1,6
7,1963,1963-11-01,9,23.136,BOS,,HOU,W 45-3,8,18,2.25,1,0,0,,0,0,0,,0,1,6
8,1963,1963-11-10,10,23.145,BOS,,SDG,L 6-7,0,0,,0,2,10,5.00,0,0,0,,0,0,0
9,1963,1963-11-17,11,23.152,BOS,,KAN,T 24-24,6,3,0.50,0,1,9,9.00,0,0,0,,0,0,0
10,1963,1963-12-01,12,23.166,BOS,,BUF,W 17-7,1,0,0.00,0,0,0,,0,1,9,9.00,0,0,0
11,1963,1963-12-08,13,23.173,BOS,@,HOU,W 46-28,6,15,2.50,1,0,0,,0,0,0,,0,1,6
12,1963,1963-12-14,14,23.179,BOS,@,KAN,L 3-35,0,0,,0,0,0,,0,1,10,10.00,0,0,0
