ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2005,2005-09-11,1,23.161,PIT,,TEN,W 34-7,,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2005,2005-09-18,2,23.168,PIT,@,HOU,W 27-7,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
3,2005,2005-12-04,12,23.245,GNB,@,CHI,L 7-19,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2005,2005-12-11,13,23.252,GNB,,DET,W 16-13,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
5,2005,2005-12-19,14,23.260,GNB,@,BAL,L 3-48,,8,27,3.38,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2005,2005-12-25,15,23.266,GNB,,CHI,L 17-24,,14,33,2.36,1,0,0,0,,0,0.0%,,0,0,,0,1,6
7,2005,2006-01-01,16,23.273,GNB,,SEA,W 23-17,,23,61,2.65,1,0,0,0,,0,0.0%,,0,0,,0,1,6
8,2006,2006-09-10,1,24.160,GNB,,CHI,L 0-26,,0,0,,0,1,1,16,16.00,0,100.0%,16.00,2,36,18.00,0,0,0
9,2006,2006-09-17,2,24.167,GNB,,NOR,L 27-34,,3,5,1.67,0,1,1,6,6.00,1,100.0%,6.00,0,0,,0,1,6
10,2006,2006-09-24,3,24.174,GNB,@,DET,W 31-24,,0,0,,0,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0
11,2006,2006-10-02,4,24.182,GNB,@,PHI,L 9-31,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2006,2006-10-08,5,24.188,GNB,,STL,L 20-23,,20,106,5.30,1,5,5,20,4.00,0,100.0%,4.00,0,0,,0,1,6
13,2006,2006-10-22,6,24.202,GNB,@,MIA,W 34-24,,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
14,2006,2006-10-29,7,24.209,GNB,,ARI,W 31-14,,2,12,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2006,2006-11-05,8,24.216,GNB,@,BUF,L 10-24,,5,25,5.00,0,9,7,57,8.14,0,77.8%,6.33,0,0,,0,0,0
16,2006,2006-11-12,9,24.223,GNB,@,MIN,W 23-17,,2,-6,-3.00,0,3,2,11,5.50,1,66.7%,3.67,2,45,22.50,0,1,6
17,2006,2006-11-19,10,24.230,GNB,,NWE,L 0-35,,0,0,,0,1,0,0,,0,0.0%,0.00,2,29,14.50,0,0,0
18,2006,2006-11-27,11,24.238,GNB,@,SEA,L 24-34,,0,0,,0,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0
19,2006,2006-12-03,12,24.244,GNB,,NYJ,L 10-38,,0,0,,0,8,7,51,7.29,0,87.5%,6.38,2,33,16.50,0,0,0
20,2006,2006-12-10,13,24.251,GNB,@,SFO,W 30-19,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
21,2006,2006-12-17,14,24.258,GNB,,DET,W 17-9,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
22,2006,2006-12-21,15,24.262,GNB,,MIN,W 9-7,,1,1,1.00,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
23,2006,2006-12-31,16,24.272,GNB,@,CHI,W 26-7,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
