ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1965,1965-09-19,1,21.327,PHI,,STL,W 34-27,1,70,70.00,0,0,0,,0,0,0,0,0,0
2,1965,1965-09-26,2,21.334,PHI,,NYG,L 14-16,2,46,23.00,0,0,0,,0,0,0,0,0,0
3,1965,1965-10-03,3,21.341,PHI,,CLE,L 17-35,2,45,22.50,0,0,0,,0,0,0,0,0,0
4,1965,1965-10-10,4,21.348,PHI,@,DAL,W 35-24,2,38,19.00,0,0,0,,0,0,0,0,0,0
5,1965,1965-10-17,5,21.355,PHI,@,NYG,L 27-35,2,51,25.50,0,0,0,,0,0,0,0,0,0
6,1965,1965-10-24,6,21.362,PHI,,PIT,L 14-20,2,31,15.50,0,0,0,,0,0,0,0,0,0
7,1965,1965-10-31,7,22.004,PHI,@,WAS,L 21-23,2,60,30.00,0,0,0,,0,0,0,0,0,0
8,1965,1965-11-07,8,22.011,PHI,@,CLE,L 34-38,2,46,23.00,0,0,0,,0,0,0,0,0,0
9,1965,1965-11-14,9,22.018,PHI,,WAS,W 21-14,2,66,33.00,0,0,0,,0,0,0,0,0,0
10,1965,1965-11-21,10,22.025,PHI,@,BAL,L 24-34,3,83,27.67,0,0,0,,0,0,0,0,0,0
11,1965,1965-11-28,11,22.032,PHI,@,STL,W 28-24,2,52,26.00,0,0,0,,0,0,0,2,16,0
12,1965,1965-12-05,12,22.039,PHI,,DAL,L 19-21,2,55,27.50,0,0,0,,0,0,0,0,0,0
13,1965,1965-12-12,13,22.046,PHI,@,PIT,W 47-13,1,21,21.00,0,0,0,,0,0,0,0,0,0
14,1965,1965-12-19,14,22.053,PHI,,DET,L 28-35,1,19,19.00,0,0,0,,0,0,0,0,0,0
15,1966,1966-10-09,5,22.347,PHI,@,DAL,L 7-56,2,34,17.00,0,0,0,,0,0,0,0,0,0
16,1966,1966-10-30,8,23.003,PHI,,WAS,L 13-27,0,0,,0,0,0,,0,0,0,1,0,0
17,1966,1966-11-13,10,23.017,PHI,@,CLE,L 7-27,0,0,,0,1,3,3.00,0,0,0,0,0,0
18,1968,1968-11-10,9,25.014,PHI,,WAS,L 10-16,3,70,23.33,0,0,0,,0,0,0,0,0,0
19,1968,1968-11-17,10,25.021,PHI,@,NYG,L 6-7,1,69,69.00,0,0,0,,0,0,0,2,7,0
20,1968,1968-11-24,11,25.028,PHI,@,CLE,L 13-47,5,125,25.00,0,0,0,,0,0,0,0,0,0
21,1968,1968-11-28,12,25.032,PHI,@,DET,W 12-0,0,0,,0,0,0,,0,0,0,1,0,0
22,1968,1968-12-08,13,25.042,PHI,,NOR,W 29-17,1,30,30.00,0,0,0,,0,0,0,0,0,0
23,1968,1968-12-15,14,25.049,PHI,,MIN,L 17-24,1,14,14.00,0,0,0,,0,0,0,0,0,0
24,1969,1969-10-13,4,25.351,PHI,@,BAL,L 20-24,2,44,22.00,0,0,0,,0,0,0,0,0,0
25,1969,1969-10-26,6,25.364,PHI,,NOR,W 13-10,0,0,,0,0,0,,0,0,0,1,0,0
26,1969,1969-11-02,7,26.006,PHI,@,NYG,W 23-20,0,0,,0,0,0,,0,0,0,1,10,0
27,1969,1969-12-14,13,26.048,PHI,,ATL,L 3-27,1,19,19.00,0,0,0,,0,0,0,0,0,0
28,1969,1969-12-21,14,26.055,PHI,@,SFO,L 13-14,0,0,,0,0,0,,0,0,0,1,0,0
29,1970,1970-09-27,2,26.335,PHI,@,CHI,L 16-20,,,,,,,,,,,,,
