ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
29,2015,2015-10-22,7,25.131,SFO,,SEA,L 3-20,,1,1,1,1.00,0,100.0%,1.00,0,0,0.0,0,0
30,2015,2015-11-01,8,25.141,SFO,@,STL,L 6-27,*,2,1,13,13.00,0,50.0%,6.50,0,0,0.0,0,0
31,2015,2015-11-08,9,25.148,SFO,,ATL,W 17-16,*,5,2,19,9.50,0,40.0%,3.80,0,0,0.0,0,0
32,2015,2015-11-22,10,25.162,SFO,@,SEA,L 13-29,*,4,4,65,16.25,1,100.0%,16.25,1,6,0.0,0,0
33,2015,2015-11-29,11,25.169,SFO,,ARI,L 13-19,*,7,6,71,11.83,1,85.7%,10.14,1,6,0.0,0,0
34,2015,2015-12-06,12,25.176,SFO,@,CHI,W 26-20,*,3,2,18,9.00,0,66.7%,6.00,0,0,0.0,0,0
35,2015,2015-12-20,14,25.190,SFO,,CIN,L 14-24,*,4,1,10,10.00,0,25.0%,2.50,0,0,0.0,0,0
36,2015,2015-12-27,15,25.197,SFO,@,DET,L 17-32,*,7,5,61,12.20,1,71.4%,8.71,1,6,0.0,0,0
37,2015,2016-01-03,16,25.204,SFO,,STL,W 19-16,*,5,3,37,12.33,0,60.0%,7.40,0,0,0.0,0,0
38,2016,2016-09-12,1,26.091,SFO,,LAR,W 28-0,*,3,2,14,7.00,1,66.7%,4.67,1,6,0.0,0,0
39,2016,2016-09-18,2,26.097,SFO,@,CAR,L 27-46,*,2,1,75,75.00,1,50.0%,37.50,1,6,0.0,0,0
40,2016,2016-09-25,3,26.104,SFO,@,SEA,L 18-37,*,2,2,4,2.00,0,100.0%,2.00,0,0,0.0,0,0
41,2016,2016-10-16,6,26.125,SFO,@,BUF,L 16-45,*,2,2,25,12.50,0,100.0%,12.50,0,0,0.0,0,0
42,2016,2016-10-23,7,26.132,SFO,,TAM,L 17-34,*,6,1,24,24.00,0,16.7%,4.00,0,0,0.0,0,0
43,2016,2016-11-06,8,26.146,SFO,,NOR,L 23-41,*,6,3,84,28.00,1,50.0%,14.00,1,6,0.0,0,0
44,2016,2016-11-13,9,26.153,SFO,@,ARI,L 20-23,*,6,4,50,12.50,0,66.7%,8.33,0,0,0.0,0,0
45,2016,2016-11-20,10,26.160,SFO,,NWE,L 17-30,*,6,3,46,15.33,1,50.0%,7.67,1,6,0.0,0,0
46,2016,2016-11-27,11,26.167,SFO,@,MIA,L 24-31,*,8,4,60,15.00,0,50.0%,7.50,0,0,0.0,0,0
47,2016,2016-12-04,12,26.174,SFO,@,CHI,L 6-26,*,4,2,9,4.50,0,50.0%,2.25,0,0,0.0,0,0
48,2016,2016-12-11,13,26.181,SFO,,NYJ,L 17-23,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
49,2017,2017-09-10,1,27.089,PIT,@,CLE,W 21-18,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
50,2017,2017-09-24,3,27.103,PIT,@,CHI,L 17-23,,0,0,0,,0,0.0%,,0,0,0.0,0,0
51,2017,2017-10-01,4,27.110,PIT,@,BAL,W 26-9,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
52,2017,2017-10-08,5,27.117,PIT,,JAX,L 9-30,*,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
53,2017,2017-10-15,6,27.124,PIT,@,KAN,W 19-13,*,2,1,26,26.00,0,50.0%,13.00,0,0,0.0,0,0
54,2017,2017-10-22,7,27.131,PIT,,CIN,W 29-14,*,3,2,37,18.50,0,66.7%,12.33,0,0,0.0,0,0
55,2017,2017-11-12,9,27.152,PIT,@,IND,W 20-17,*,2,2,16,8.00,1,100.0%,8.00,1,6,0.0,0,0
56,2017,2017-12-10,13,27.180,PIT,,BAL,W 39-38,*,6,4,52,13.00,0,66.7%,8.67,0,0,0.0,0,0
57,2017,2017-12-25,15,27.195,PIT,@,HOU,W 34-6,*,5,4,52,13.00,0,80.0%,10.40,0,0,0.0,0,0
58,2017,2017-12-31,16,27.201,PIT,,CLE,W 28-24,,2,1,5,5.00,0,50.0%,2.50,0,0,0.0,0,0
59,2018,2018-09-16,2,28.095,PIT,,KAN,L 37-42,,5,3,26,8.67,0,60.0%,5.20,0,0,0.0,0,0
60,2018,2018-09-24,3,28.103,PIT,@,TAM,W 30-27,*,5,4,112,28.00,1,80.0%,22.40,1,6,0.0,0,0
