ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1968,1968-11-03,8,22.097,WAS,@,MIN,L 14-27,6,14,2.33,0,2,4,2.00,0,0,0,,0,0,0
2,1968,1968-11-10,9,22.104,WAS,@,PHI,W 16-10,15,59,3.93,0,1,12,12.00,0,0,0,,0,0,0
3,1968,1968-11-17,10,22.111,WAS,,DAL,L 24-44,14,44,3.14,0,3,35,11.67,0,0,0,,0,0,0
4,1968,1968-11-24,11,22.118,WAS,,GNB,L 7-27,8,29,3.63,0,2,3,1.50,0,0,0,,0,0,0
5,1968,1968-11-28,12,22.122,WAS,@,DAL,L 20-29,8,8,1.00,0,2,15,7.50,0,0,0,,0,0,0
6,1968,1968-12-08,13,22.132,WAS,,CLE,L 21-24,13,59,4.54,0,4,13,3.25,0,0,0,,0,0,0
7,1968,1968-12-15,14,22.139,WAS,,DET,W 14-3,7,14,2.00,0,4,78,19.50,1,0,0,,0,1,6
8,1970,1970-09-20,1,24.053,WAS,@,SFO,L 17-26,5,20,4.00,0,3,28,9.33,0,0,0,,0,0,0
9,1970,1970-10-11,4,24.074,WAS,,DET,W 31-10,1,2,2.00,0,0,0,,0,0,0,,0,0,0
10,1970,1970-10-19,5,24.082,WAS,@,OAK,L 20-34,1,7,7.00,0,0,0,,0,0,0,,0,0,0
11,1970,1970-10-25,6,24.088,WAS,,CIN,W 20-0,2,8,4.00,0,0,0,,0,0,0,,0,0,0
12,1970,1970-11-01,7,24.095,WAS,@,DEN,W 19-3,,,,,,,,,,,,,,
13,1970,1970-11-22,10,24.116,WAS,,DAL,L 21-45,,,,,,,,,,,,,,
14,1971,1971-11-07,8,25.101,WAS,,PHI,T 7-7,,,,,,,,,,,,,,
15,1971,1971-11-14,9,25.108,WAS,@,CHI,L 15-16,8,21,2.63,0,2,4,2.00,0,0,0,,0,0,0
16,1971,1971-11-21,10,25.115,WAS,,DAL,L 0-13,,,,,,,,,,,,,,
17,1971,1971-11-28,11,25.122,WAS,@,PHI,W 20-13,,,,,,,,,,,,,,
18,1971,1971-12-05,12,25.129,WAS,,NYG,W 23-7,2,6,3.00,0,0,0,,0,0,0,,0,0,0
