ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1977,1977-09-25,2,25.085,NYG,@,DAL,L 21-41,,9,23,39.13,129,0,2,21.8,0,0,5.61,1.70,1,-1,-1.00,0,0,0
2,1977,1977-10-02,3,25.092,NYG,@,ATL,L 3-17,,1,5,20.00,78,0,0,79.2,0,0,15.60,15.60,2,6,3.00,0,0,0
3,1977,1977-10-09,4,25.099,NYG,,PHI,L 10-28,*,12,38,31.58,193,1,4,18.7,0,0,5.08,0.87,1,0,0.00,0,0,0
4,1977,1977-10-16,5,25.106,NYG,,SFO,W 20-17,*,2,6,33.33,47,1,0,102.1,0,0,7.83,11.17,4,-2,-0.50,0,0,0
5,1977,1977-10-23,6,25.113,NYG,@,WAS,W 17-6,*,11,20,55.00,162,1,0,98.3,0,0,8.10,9.10,4,7,1.75,0,0,0
6,1977,1977-10-31,7,25.121,NYG,@,STL,L 0-28,*,12,25,48.00,126,0,2,29.7,0,0,5.04,1.44,2,23,11.50,0,0,0
7,1977,1977-11-06,8,25.127,NYG,,DAL,L 10-24,*,6,17,35.29,61,0,1,21.9,0,0,3.59,0.94,1,3,3.00,0,0,0
8,1977,1977-11-13,9,25.134,NYG,@,TAM,W 10-0,*,6,12,50.00,88,0,1,39.6,0,0,7.33,3.58,1,0,0.00,0,0,0
9,1977,1977-11-20,10,25.141,NYG,,CLE,L 7-21,*,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
10,1977,1977-11-27,11,25.148,NYG,@,CIN,L 13-30,*,19,35,54.29,192,1,0,79.7,0,0,5.49,6.06,3,8,2.67,1,1,6
11,1977,1977-12-04,12,25.155,NYG,,STL,W 27-7,*,3,10,30.00,84,0,0,62.1,0,0,8.40,8.40,3,2,0.67,0,0,0
12,1977,1977-12-11,13,25.162,NYG,@,PHI,L 14-17,*,10,16,62.50,65,0,2,31.5,0,0,4.06,-1.56,3,3,1.00,1,1,6
13,1977,1977-12-18,14,25.169,NYG,,CHI,L 9-12,*,12,33,36.36,121,0,2,22.4,0,0,3.67,0.94,2,8,4.00,0,0,0
14,1978,1978-09-02,1,26.062,NYG,@,TAM,W 19-13,,9,15,60.00,156,1,1,89.9,0,0,10.40,8.73,0,0,,0,0,0
15,1978,1978-09-10,2,26.070,NYG,,DAL,L 24-34,*,15,37,40.54,261,1,3,40.5,0,0,7.05,3.95,0,0,,0,0,0
16,1978,1978-09-17,3,26.077,NYG,,KAN,W 26-10,*,15,25,60.00,175,2,0,107.9,0,0,7.00,8.60,0,0,,0,0,0
17,1978,1978-09-24,4,26.084,NYG,,SFO,W 27-10,*,12,26,46.15,154,1,2,46.0,0,0,5.92,3.23,0,0,,0,0,0
18,1978,1978-10-01,5,26.091,NYG,@,ATL,L 20-23,*,7,21,33.33,86,0,0,46.9,0,0,4.10,4.10,0,0,,0,0,0
19,1978,1978-10-08,6,26.098,NYG,@,DAL,L 3-24,*,3,6,50.00,76,0,0,95.8,0,0,12.67,12.67,0,0,,0,0,0
20,1978,1978-10-15,7,26.105,NYG,,TAM,W 17-14,*,4,13,30.77,45,0,2,2.6,0,0,3.46,-3.46,1,4,4.00,0,0,0
21,1978,1978-10-22,8,26.112,NYG,,WAS,W 17-6,*,3,10,30.00,111,1,0,106.7,0,0,11.10,13.10,1,3,3.00,1,1,6
