ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1975,1975-09-21,1,23.040,KAN,@,DEN,L 33-37
2,1975,1975-09-28,2,23.047,KAN,,NYJ,L 24-30
3,1975,1975-10-05,3,23.054,KAN,,SFO,L 3-20
4,1975,1975-10-12,4,23.061,KAN,,OAK,W 42-10
5,1975,1975-10-19,5,23.068,KAN,@,SDG,W 12-10
6,1975,1975-10-26,6,23.075,KAN,,DEN,W 26-13
7,1975,1975-11-02,7,23.082,KAN,,HOU,L 13-17
8,1975,1975-11-10,8,23.090,KAN,@,DAL,W 34-31
9,1975,1975-11-16,9,23.096,KAN,@,PIT,L 3-28
10,1975,1975-11-23,10,23.103,KAN,,DET,W 24-21
11,1975,1975-11-30,11,23.110,KAN,@,BAL,L 14-28
12,1975,1975-12-07,12,23.117,KAN,,SDG,L 20-28
13,1975,1975-12-14,13,23.124,KAN,@,CLE,L 14-40
14,1975,1975-12-21,14,23.131,KAN,@,OAK,L 20-28
15,1976,1976-09-12,1,24.031,KAN,,SDG,L 16-30
16,1976,1976-09-20,2,24.039,KAN,,OAK,L 21-24
17,1976,1976-09-26,3,24.045,KAN,,NOR,L 17-27
18,1976,1976-10-03,4,24.052,KAN,@,BUF,L 17-50
19,1976,1976-10-10,5,24.059,KAN,@,WAS,W 33-30
20,1976,1976-10-17,6,24.066,KAN,@,MIA,W 20-17
21,1976,1976-10-24,7,24.073,KAN,,DEN,L 26-35
22,1976,1976-10-31,8,24.080,KAN,@,TAM,W 28-19
23,1976,1976-11-07,9,24.087,KAN,,PIT,L 0-45
24,1976,1976-11-14,10,24.094,KAN,@,OAK,L 10-21
25,1976,1976-11-21,11,24.101,KAN,,CIN,L 24-27
26,1976,1976-11-28,12,24.108,KAN,@,SDG,W 23-20
27,1976,1976-12-05,13,24.115,KAN,@,DEN,L 16-17
28,1976,1976-12-12,14,24.122,KAN,,CLE,W 39-14
29,1977,1977-09-18,1,25.037,KAN,@,NWE,L 17-21
30,1977,1977-09-25,2,25.044,KAN,,SDG,L 7-23
31,1977,1977-10-03,3,25.052,KAN,,OAK,L 28-37
32,1977,1977-10-09,4,25.058,KAN,@,DEN,L 7-23
33,1977,1977-10-16,5,25.065,KAN,,BAL,L 6-17
34,1977,1977-10-23,6,25.072,KAN,@,SDG,W 21-16
35,1977,1977-10-30,7,25.079,KAN,@,CLE,L 7-44
36,1977,1977-11-06,8,25.086,KAN,,GNB,W 20-10
37,1977,1977-11-13,9,25.093,KAN,@,CHI,L 27-28
38,1977,1977-11-20,10,25.100,KAN,,DEN,L 7-14
39,1977,1977-11-27,11,25.107,KAN,@,HOU,L 20-34
40,1977,1977-12-04,12,25.114,KAN,,CIN,L 7-27
41,1977,1977-12-11,13,25.121,KAN,,SEA,L 31-34
42,1977,1977-12-18,14,25.128,KAN,@,OAK,L 20-21
43,1978,1978-09-03,1,26.022,KAN,@,CIN,W 24-23
44,1978,1978-09-10,2,26.029,KAN,,HOU,L 17-20
45,1978,1978-09-17,3,26.036,KAN,@,NYG,L 10-26
46,1978,1978-09-24,4,26.043,KAN,,DEN,L 17-23
47,1978,1978-10-01,5,26.050,KAN,@,BUF,L 13-28
48,1978,1978-10-08,6,26.057,KAN,,TAM,L 13-30
