ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1963,1963-09-15,1,22.228,MIN,@,SFO,W 24-20,5,72,14.40,0,0,0
2,1963,1963-09-22,2,22.235,MIN,,CHI,L 7-28,6,61,10.17,0,0,0
3,1963,1963-09-29,3,22.242,MIN,,SFO,W 45-14,5,52,10.40,0,0,0
4,1963,1963-10-06,4,22.249,MIN,,STL,L 14-56,3,14,4.67,0,0,0
5,1963,1963-10-13,5,22.256,MIN,,GNB,L 28-37,4,90,22.50,1,1,6
6,1963,1963-10-20,6,22.263,MIN,@,RAM,L 24-27,4,51,12.75,0,0,0
7,1963,1963-10-27,7,22.270,MIN,@,DET,L 10-28,3,32,10.67,0,0,0
8,1963,1963-11-03,8,22.277,MIN,,RAM,W 21-13,3,36,12.00,1,1,6
9,1963,1963-11-10,9,22.284,MIN,@,GNB,L 7-28,2,80,40.00,1,1,6
10,1963,1963-11-17,10,22.291,MIN,,BAL,L 34-37,7,156,22.29,1,1,6
11,1963,1963-11-24,11,22.298,MIN,,DET,W 34-31,6,174,29.00,0,0,0
12,1963,1963-12-01,12,22.305,MIN,@,CHI,T 17-17,1,7,7.00,0,0,0
13,1963,1963-12-08,13,22.312,MIN,@,BAL,L 10-41,2,42,21.00,0,0,0
14,1964,1964-09-13,1,23.227,MIN,,BAL,W 34-24,4,32,8.00,1,1,6
15,1964,1964-09-20,2,23.234,MIN,,CHI,L 28-34,3,72,24.00,0,0,0
16,1964,1964-09-27,3,23.241,MIN,@,RAM,L 13-22,2,29,14.50,0,0,0
17,1964,1964-10-11,5,23.255,MIN,,DET,L 20-24,3,53,17.67,1,1,6
18,1964,1964-10-18,6,23.262,MIN,,PIT,W 30-10,1,19,19.00,0,0,0
19,1964,1964-10-25,7,23.269,MIN,@,SFO,W 27-22,4,55,13.75,0,0,0
20,1964,1964-11-29,12,23.304,MIN,,RAM,W 34-13,6,99,16.50,1,1,6
21,1964,1964-12-06,13,23.311,MIN,@,NYG,W 30-21,3,71,23.67,0,0,0
22,1964,1964-12-13,14,23.318,MIN,@,CHI,W 41-14,2,20,10.00,0,0,0
23,1965,1965-09-19,1,24.232,MIN,@,BAL,L 16-35,2,28,14.00,0,0,0
24,1965,1965-09-26,2,24.239,MIN,,DET,L 29-31,2,16,8.00,0,0,0
25,1965,1965-10-03,3,24.246,MIN,@,RAM,W 38-35,3,36,12.00,0,0,0
26,1965,1965-10-09,4,24.252,MIN,,NYG,W 40-14,2,20,10.00,1,1,6
27,1965,1965-10-17,5,24.260,MIN,,CHI,L 37-45,4,78,19.50,0,0,0
28,1965,1965-10-24,6,24.267,MIN,@,SFO,W 42-41,7,202,28.86,2,2,12
29,1965,1965-10-31,7,24.274,MIN,@,CLE,W 27-17,6,65,10.83,0,0,0
30,1965,1965-11-07,8,24.281,MIN,,RAM,W 24-13,5,105,21.00,1,1,6
31,1965,1965-11-14,9,24.288,MIN,,BAL,L 21-41,3,43,14.33,1,1,6
32,1965,1965-11-21,10,24.295,MIN,,GNB,L 13-38,6,133,22.17,1,1,6
33,1965,1965-11-28,11,24.302,MIN,,SFO,L 24-45,5,93,18.60,0,0,0
34,1965,1965-12-05,12,24.309,MIN,@,GNB,L 19-24,1,5,5.00,0,0,0
35,1965,1965-12-12,13,24.316,MIN,@,DET,W 29-7,2,20,10.00,1,1,6
36,1965,1965-12-19,14,24.323,MIN,@,CHI,W 24-17,2,52,26.00,0,0,0
37,1966,1966-09-11,1,25.224,MIN,@,SFO,T 20-20,3,31,10.33,0,0,0
38,1966,1966-09-18,2,25.231,MIN,,BAL,L 23-38,5,56,11.20,0,0,0
39,1966,1966-09-25,3,25.238,MIN,@,DAL,L 17-28,5,56,11.20,0,0,0
40,1966,1966-10-02,4,25.245,MIN,,CHI,L 10-13,5,118,23.60,1,1,6
