ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1977,1977-09-18,1,22.310,DET,@,CHI,L 20-30,,,,,,,,,,,,,,,,,,
2,1977,1977-09-25,2,22.317,DET,,NOR,W 23-19,5,42,8.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
3,1977,1977-10-02,3,22.324,DET,,PHI,W 17-13,3,4,1.33,0,0,0,,0,2,48,24.00,0,0,0,,0,0,0
4,1977,1977-10-09,4,22.331,DET,@,MIN,L 7-14,0,0,,0,0,0,,0,2,48,24.00,0,0,0,,0,0,0
5,1977,1977-10-16,5,22.338,DET,,GNB,W 10-6,8,36,4.50,0,2,17,8.50,0,3,63,21.00,0,0,0,,0,0,0
6,1977,1977-10-23,6,22.345,DET,@,SFO,L 7-28,7,15,2.14,0,2,25,12.50,0,3,69,23.00,0,0,0,,0,0,0
7,1977,1977-10-30,7,22.352,DET,@,DAL,L 0-37,2,16,8.00,0,2,30,15.00,0,6,148,24.67,0,0,0,,0,0,0
8,1977,1977-11-06,8,22.359,DET,,SDG,W 20-0,24,105,4.38,2,1,12,12.00,0,0,0,,0,0,0,,0,2,12
9,1977,1977-11-13,9,23.001,DET,@,ATL,L 6-17,30,81,2.70,1,0,0,,0,0,0,,0,0,0,,0,1,6
10,1977,1977-11-20,10,23.008,DET,,TAM,W 16-7,18,57,3.17,1,1,3,3.00,0,0,0,,0,0,0,,0,1,6
11,1977,1977-11-24,11,23.012,DET,,CHI,L 14-31,11,25,2.27,0,1,11,11.00,0,0,0,,0,0,0,,0,0,0
12,1977,1977-12-04,12,23.022,DET,@,GNB,L 9-10,2,-1,-0.50,0,3,40,13.33,0,0,0,,0,1,13,13.00,0,0,0
13,1977,1977-12-11,13,23.029,DET,@,BAL,W 13-10,12,39,3.25,0,5,43,8.60,0,0,0,,0,0,0,,0,0,0
14,1977,1977-12-17,14,23.035,DET,,MIN,L 21-30,2,2,1.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
15,1978,1978-09-03,1,23.295,DET,,GNB,L 7-13,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1978,1978-09-09,2,23.301,DET,@,TAM,W 15-7,3,1,0.33,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
17,1978,1978-09-24,4,23.316,DET,@,SEA,L 16-28,,,,,,,,,,,,,,,,,,
18,1978,1978-10-01,5,23.323,DET,@,GNB,L 14-35,3,6,2.00,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
19,1978,1978-10-08,6,23.330,DET,,WAS,L 19-21,18,62,3.44,1,3,20,6.67,0,0,0,,0,0,0,,0,1,6
20,1978,1978-10-15,7,23.337,DET,@,ATL,L 0-14,,,,,,,,,,,,,,,,,,
21,1978,1978-10-22,8,23.344,DET,,SDG,W 31-14,0,0,,0,2,9,4.50,0,0,0,,0,0,0,,0,0,0
22,1978,1978-10-29,9,23.351,DET,@,CHI,W 21-17,,,,,,,,,,,,,,,,,,
23,1978,1978-11-05,10,23.358,DET,@,MIN,L 7-17,,,,,,,,,,,,,,,,,,
24,1978,1978-11-12,11,24.000,DET,,TAM,W 34-23,2,3,1.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
25,1978,1978-11-19,12,24.007,DET,@,OAK,L 17-29,2,3,1.50,0,0,0,,0,3,48,16.00,0,0,0,,0,0,0
26,1978,1978-11-23,13,24.011,DET,,DEN,W 17-14,5,16,3.20,1,0,0,,0,1,23,23.00,0,0,0,,0,1,6
27,1978,1978-12-03,14,24.021,DET,@,STL,L 14-21,6,44,7.33,0,4,50,12.50,0,2,38,19.00,0,0,0,,0,0,0
28,1978,1978-12-09,15,24.027,DET,,MIN,W 45-14,3,11,3.67,0,3,40,13.33,0,2,47,23.50,0,0,0,,0,0,0
29,1978,1978-12-17,16,24.035,DET,,SFO,W 33-14,1,4,4.00,0,1,18,18.00,0,0,0,,0,0,0,,0,0,0
30,1979,1979-09-01,1,24.293,DET,@,TAM,L 16-31,2,5,2.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
31,1979,1979-09-09,2,24.301,DET,,WAS,L 24-27,11,74,6.73,1,0,0,,0,2,49,24.50,0,0,0,,0,1,6
32,1979,1979-09-16,3,24.308,DET,@,NYJ,L 10-31,1,-3,-3.00,0,2,9,4.50,0,5,110,22.00,0,0,0,,0,0,0
33,1979,1979-09-23,4,24.315,DET,,ATL,W 24-23,6,35,5.83,1,0,0,,0,4,84,21.00,0,0,0,,0,1,6
34,1979,1979-09-30,5,24.322,DET,,MIN,L 10-13,2,1,0.50,0,1,10,10.00,1,2,38,19.00,0,0,0,,0,1,6
35,1979,1979-10-07,6,24.329,DET,@,NWE,L 17-24,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
36,1979,1979-10-14,7,24.336,DET,@,GNB,L 16-24,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
37,1979,1979-10-21,8,24.343,DET,@,NOR,L 7-17,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
38,1979,1979-10-28,9,24.350,DET,,BUF,L 17-20,2,-2,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
39,1979,1979-11-04,10,24.357,DET,@,CHI,L 7-35,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
40,1979,1979-11-11,11,24.364,DET,,TAM,L 14-16,14,7,0.50,0,1,14,14.00,0,0,0,,0,0,0,,0,0,0
41,1979,1979-11-18,12,25.006,DET,@,MIN,L 7-14,11,27,2.45,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
42,1979,1979-11-22,13,25.010,DET,,CHI,W 20-0,19,67,3.53,1,2,49,24.50,0,0,0,,0,0,0,,0,1,6
43,1979,1979-12-02,14,25.020,DET,@,PHI,L 7-44,6,18,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1979,1979-12-09,15,25.027,DET,,MIA,L 10-28,6,30,5.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
45,1979,1979-12-15,16,25.033,DET,,GNB,L 13-18,6,28,4.67,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
46,1980,1980-09-07,1,25.300,DET,@,RAM,W 41-20,3,13,4.33,0,0,0,,0,3,60,20.00,0,0,0,,0,0,0
47,1980,1980-09-14,2,25.307,DET,@,GNB,W 29-7,4,7,1.75,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
48,1980,1980-09-21,3,25.314,DET,,STL,W 20-7,4,14,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
49,1980,1980-09-28,4,25.321,DET,,MIN,W 27-7,5,35,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
50,1980,1980-10-05,5,25.328,DET,@,ATL,L 28-43,1,0,0.00,0,2,15,7.50,0,0,0,,0,0,0,,0,0,0
51,1980,1980-10-12,6,25.335,DET,,NOR,W 24-13,0,0,,0,0,0,,0,4,125,31.25,0,0,0,,0,0,0
52,1980,1980-10-19,7,25.342,DET,@,CHI,L 7-24,1,3,3.00,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
53,1980,1980-10-26,8,25.349,DET,@,KAN,L 17-20,0,0,,0,0,0,,0,5,76,15.20,0,0,0,,0,0,0
54,1980,1980-11-02,9,25.356,DET,,SFO,W 17-13,,,,,,,,,,,,,,,,,,
55,1980,1980-11-09,10,25.363,DET,@,MIN,L 0-34,1,5,5.00,0,1,9,9.00,0,2,23,11.50,0,0,0,,0,0,0
56,1980,1980-11-16,11,26.004,DET,,BAL,L 9-10,0,0,,0,0,0,,0,2,39,19.50,0,0,0,,0,0,0
57,1980,1980-11-23,12,26.011,DET,@,TAM,W 24-10,6,0,0.00,0,0,0,,0,2,64,32.00,0,0,0,,0,0,0
58,1980,1980-11-27,13,26.015,DET,,CHI,L 17-23,0,0,,0,0,0,,0,1,18,18.00,0,0,0,,0,0,0
59,1980,1980-12-07,14,26.025,DET,@,STL,L 23-24,0,0,,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
60,1980,1980-12-14,15,26.032,DET,,TAM,W 27-14,6,48,8.00,0,1,-4,-4.00,0,2,46,23.00,0,0,0,,0,0,0
61,1980,1980-12-21,16,26.039,DET,,GNB,W 24-3,,,,,,,,,,,,,,,,,,
62,1981,1981-09-06,1,26.298,DET,,SFO,W 24-17,0,0,,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
63,1981,1981-09-13,2,26.305,DET,@,SDG,L 23-28,2,5,2.50,0,5,38,7.60,0,0,0,,0,0,0,,0,0,0
64,1981,1981-09-20,3,26.312,DET,@,MIN,L 24-26,0,0,,0,0,0,,0,,,,,,,,,0,
65,1981,1981-09-27,4,26.319,DET,,OAK,W 16-0,0,0,,0,0,0,,0,,,,,,,,,0,
66,1981,1981-10-04,5,26.326,DET,@,TAM,L 10-28,0,0,,0,1,15,15.00,0,0,0,,0,0,0,,0,0,0
67,1981,1981-10-11,6,26.333,DET,@,DEN,L 21-27,3,6,2.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
68,1981,1981-10-19,7,26.341,DET,,CHI,W 48-17,20,101,5.05,0,2,27,13.50,1,0,0,,0,0,0,,0,1,6
69,1981,1981-10-25,8,26.347,DET,,GNB,W 31-27,21,80,3.81,1,2,16,8.00,0,0,0,,0,0,0,,0,1,6
70,1981,1981-11-01,9,26.354,DET,@,RAM,L 13-20,7,40,5.71,0,1,40,40.00,0,0,0,,0,0,0,,0,0,0
71,1981,1981-11-08,10,26.361,DET,@,WAS,L 31-33,6,28,4.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
72,1981,1981-11-15,11,27.003,DET,,DAL,W 27-24,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
73,1981,1981-11-22,12,27.010,DET,@,CHI,W 23-7,5,21,4.20,1,1,19,19.00,0,0,0,,0,0,0,,0,1,6
74,1981,1981-11-26,13,27.014,DET,,KAN,W 27-10,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
75,1981,1981-12-06,14,27.024,DET,@,GNB,L 17-31,0,0,,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
76,1981,1981-12-12,15,27.030,DET,,MIN,W 45-7,8,36,4.50,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
77,1981,1981-12-20,16,27.038,DET,,TAM,L 17-20,2,7,3.50,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
78,1982,1982-11-25,4,28.013,DET,,NYG,L 6-13,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
79,1982,1982-12-06,5,28.024,DET,,NYJ,L 13-28,0,0,,0,1,12,12.00,0,1,19,19.00,0,0,0,,0,0,0
