ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,22.173,SEA,@,SFO,L 17-33,*,0.0,1,0
2,2011,2011-09-18,2,22.180,SEA,@,PIT,L 0-24,*,,,
3,2011,2011-09-25,3,22.187,SEA,,ARI,W 13-10,*,,,
4,2011,2011-10-02,4,22.194,SEA,,ATL,L 28-30,*,,,
5,2011,2011-10-09,5,22.201,SEA,@,NYG,W 36-25,*,,,
6,2011,2011-10-23,6,22.215,SEA,@,CLE,L 3-6,*,,,
7,2011,2011-10-30,7,22.222,SEA,,CIN,L 12-34,*,,,
8,2011,2011-11-06,8,22.229,SEA,@,DAL,L 13-23,*,,,
9,2011,2011-11-13,9,22.236,SEA,,BAL,W 22-17,*,,,
10,2012,2012-09-30,4,23.192,SEA,@,STL,L 13-19,*,,,
11,2012,2012-10-07,5,23.199,SEA,@,CAR,W 16-12,*,0.0,1,0
12,2012,2012-10-14,6,23.206,SEA,,NWE,W 24-23,*,,,
13,2012,2012-10-18,7,23.210,SEA,@,SFO,L 6-13,*,,,
14,2012,2012-10-28,8,23.220,SEA,@,DET,L 24-28,*,,,
15,2012,2012-11-25,11,23.248,SEA,@,MIA,L 21-24,*,,,
16,2012,2012-12-02,12,23.255,SEA,@,CHI,W 23-17,*,,,
17,2013,2013-09-08,1,24.170,SEA,@,CAR,W 12-7,,,,
18,2013,2013-09-15,2,24.177,SEA,,SFO,W 29-3,,,,
19,2013,2013-09-22,3,24.184,SEA,,JAX,W 45-17,*,,,
20,2013,2013-09-29,4,24.191,SEA,@,HOU,W 23-20,*,,,
21,2013,2013-10-06,5,24.198,SEA,@,IND,L 28-34,*,,,
22,2013,2013-10-13,6,24.205,SEA,,TEN,W 20-13,*,,,
23,2013,2013-10-17,7,24.209,SEA,@,ARI,W 34-22,*,,,
24,2013,2013-10-28,8,24.220,SEA,@,STL,W 14-9,*,,,
25,2013,2013-11-03,9,24.226,SEA,,TAM,W 27-24,*,,,
26,2013,2013-11-10,10,24.233,SEA,@,ATL,W 33-10,*,,,
27,2013,2013-11-17,11,24.240,SEA,,MIN,W 41-20,,,,
28,2013,2013-12-02,12,24.255,SEA,,NOR,W 34-7,,,,
29,2013,2013-12-08,13,24.261,SEA,@,SFO,L 17-19,*,,,
30,2013,2013-12-15,14,24.268,SEA,@,NYG,W 23-0,*,,,
31,2013,2013-12-22,15,24.275,SEA,,ARI,L 10-17,,,,
32,2013,2013-12-29,16,24.282,SEA,,STL,W 27-9,,,,
33,2014,2014-09-04,1,25.166,SEA,,GNB,W 36-16,*,,,
34,2014,2014-09-14,2,25.176,SEA,@,SDG,L 21-30,*,,,
35,2014,2014-09-21,3,25.183,SEA,,DEN,W 26-20,*,,,
36,2014,2014-10-06,4,25.198,SEA,@,WAS,W 27-17,*,,,
37,2014,2014-10-12,5,25.204,SEA,,DAL,L 23-30,*,,,
38,2014,2014-10-19,6,25.211,SEA,@,STL,L 26-28,*,,,
39,2014,2014-10-26,7,25.218,SEA,@,CAR,W 13-9,*,,,
40,2014,2014-11-02,8,25.225,SEA,,OAK,W 30-24,*,,,
41,2014,2014-11-27,12,25.250,SEA,@,SFO,W 19-3,*,,,
42,2014,2014-12-07,13,25.260,SEA,@,PHI,W 24-14,*,,,
43,2014,2014-12-14,14,25.267,SEA,,SFO,W 17-7,*,,,
44,2014,2014-12-21,15,25.274,SEA,@,ARI,W 35-6,*,,,
45,2014,2014-12-28,16,25.281,SEA,,STL,W 20-6,*,,,
46,2015,2015-09-13,1,26.175,NYJ,,CLE,W 31-10,*,0.0,0,0
47,2015,2015-09-21,2,26.183,NYJ,@,IND,W 20-7,*,0.0,0,0
48,2015,2015-09-27,3,26.189,NYJ,,PHI,L 17-24,*,0.0,0,0
49,2015,2015-10-04,4,26.196,NYJ,@,MIA,W 27-14,*,0.0,0,0
50,2015,2015-10-18,5,26.210,NYJ,,WAS,W 34-20,*,0.0,0,0
51,2015,2015-10-25,6,26.217,NYJ,@,NWE,L 23-30,*,0.0,0,0
52,2015,2015-11-01,7,26.224,NYJ,@,OAK,L 20-34,*,0.0,0,0
53,2015,2015-11-08,8,26.231,NYJ,,JAX,W 28-23,*,0.0,0,0
54,2015,2015-11-12,9,26.235,NYJ,,BUF,L 17-22,*,0.0,0,0
55,2015,2015-11-22,10,26.245,NYJ,@,HOU,L 17-24,*,0.0,0,0
