ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1976,1976-09-13,1,23.075,BUF,,MIA,L 21-30,,,,,,,,
2,1976,1976-09-19,2,23.081,BUF,,HOU,L 3-13,,,,,,,,
3,1976,1976-09-26,3,23.088,BUF,@,TAM,W 14-9,,,,,,,,
4,1976,1976-10-03,4,23.095,BUF,,KAN,W 50-17,,,,,,,,
5,1976,1976-10-10,5,23.102,BUF,@,NYJ,L 14-17,,,,,,,,
6,1976,1976-10-17,6,23.109,BUF,,BAL,L 13-31,,,,,,,,
7,1976,1976-10-24,7,23.116,BUF,,NWE,L 22-26,,,,,,,,
8,1976,1976-10-31,8,23.123,BUF,,NYJ,L 14-19,,,,,,,,
9,1976,1976-11-07,9,23.130,BUF,@,NWE,L 10-20,,,,,,,,
10,1976,1976-11-15,10,23.138,BUF,@,DAL,L 10-17,,,,,,,,
11,1976,1976-11-21,11,23.144,BUF,,SDG,L 13-34,,,,,,,,
12,1976,1976-11-25,12,23.148,BUF,@,DET,L 14-27,,,,,,,,
13,1976,1976-12-05,13,23.158,BUF,@,MIA,L 27-45,,,,,,,,
14,1976,1976-12-12,14,23.165,BUF,@,BAL,L 20-58,,,,,,,,
15,1977,1977-10-09,4,24.101,BUF,,NYJ,L 19-24,,,,,,,,
16,1977,1977-10-16,5,24.108,BUF,,ATL,W 3-0,,,,,,,,
17,1977,1977-10-23,6,24.115,BUF,,CLE,L 16-27,,,,,,,,
18,1977,1977-10-30,7,24.122,BUF,@,SEA,L 17-56,,,,,,,,
19,1977,1977-11-06,8,24.129,BUF,@,NWE,W 24-14,,,,,,,,
20,1977,1977-11-13,9,24.136,BUF,,BAL,L 13-31,,,,,,,,
21,1977,1977-11-20,10,24.143,BUF,,NWE,L 7-20,,,,,,,,
22,1977,1977-11-28,11,24.151,BUF,@,OAK,L 13-34,,,,,,,,
23,1977,1977-12-04,12,24.157,BUF,,WAS,L 0-10,1,10,10.00,0,0.0,0,0,0
24,1977,1977-12-11,13,24.164,BUF,@,NYJ,W 14-10,,,,,,,,
25,1977,1977-12-17,14,24.170,BUF,@,MIA,L 14-31,,,,,,,,
26,1979,1979-11-11,11,26.134,SFO,@,NOR,L 20-31,,,,,,,,
27,1980,1980-09-07,1,27.069,OAK,@,KAN,W 27-14,,,,,,,,
28,1980,1980-09-14,2,27.076,OAK,@,SDG,L 24-30,,,,,,,,
29,1980,1980-09-21,3,27.083,OAK,,WAS,W 24-21,,,,,,,,
30,1980,1980-09-28,4,27.090,OAK,@,BUF,L 7-24,,,,,,,,
31,1980,1980-10-05,5,27.097,OAK,,KAN,L 17-31,0,0,,0,0.0,1,0,0
32,1980,1980-12-01,13,27.154,OAK,,DEN,W 9-3,,,,,,,,
33,1980,1980-12-07,14,27.160,OAK,,DAL,L 13-19,,,,,,,,
34,1980,1980-12-14,15,27.167,OAK,@,DEN,W 24-21,,,,,,,,
35,1980,1980-12-21,16,27.174,OAK,@,NYG,W 33-17,,,,,,,,
36,1982,1982-09-12,1,29.074,RAI,@,SFO,W 23-17,,,,,,,,
37,1982,1982-09-19,2,29.081,RAI,@,ATL,W 38-14,0,0,,0,1.0,0,0,0
38,1982,1982-11-22,3,29.145,RAI,,SDG,W 28-24,,,,,,,,
39,1982,1982-11-28,4,29.151,RAI,@,CIN,L 17-31,,,,,,,,
40,1982,1982-12-05,5,29.158,RAI,,SEA,W 28-23,,,,,,,,
41,1982,1982-12-12,6,29.165,RAI,@,KAN,W 21-16,,,,,,,,
42,1982,1982-12-18,7,29.171,RAI,,RAM,W 37-31,,,,,,,,
43,1982,1982-12-26,8,29.179,RAI,,DEN,W 27-10,,,,,,,,
44,1982,1983-01-02,9,29.186,RAI,@,SDG,W 41-34,,,,,,,,
45,1983,1983-09-04,1,30.066,RAI,@,CIN,W 20-10,,,,,,,,
46,1983,1983-09-11,2,30.073,RAI,,HOU,W 20-6,0,0,,0,1.0,0,0,0
47,1983,1983-09-19,3,30.081,RAI,,MIA,W 27-14,,,,,,,,
48,1983,1983-09-25,4,30.087,RAI,@,DEN,W 22-7,,,,,,,,
49,1983,1983-10-02,5,30.094,RAI,@,WAS,L 35-37,,,,,,,,
50,1983,1983-10-09,6,30.101,RAI,,KAN,W 21-20,0,0,,0,1.0,0,0,0
51,1983,1983-10-16,7,30.108,RAI,@,SEA,L 36-38,,,,,,,,
52,1983,1983-10-23,8,30.115,RAI,@,DAL,W 40-38,,,,,,,,
53,1983,1983-10-30,9,30.122,RAI,,SEA,L 21-34,,,,,,,,
54,1983,1983-11-06,10,30.129,RAI,@,KAN,W 28-20,,,,,,,,
55,1983,1983-11-13,11,30.136,RAI,,DEN,W 22-20,,,,,,,,
