ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1978,1978-09-03,1,22.219,NWE,,WAS,L 14-16
2,1978,1978-09-10,2,22.226,NWE,@,STL,W 16-6
3,1978,1978-09-18,3,22.234,NWE,,BAL,L 27-34
4,1978,1978-09-24,4,22.240,NWE,@,OAK,W 21-14
5,1978,1978-10-01,5,22.247,NWE,,SDG,W 28-23
6,1978,1978-10-08,6,22.254,NWE,,PHI,W 24-14
7,1978,1978-10-15,7,22.261,NWE,@,CIN,W 10-3
8,1978,1978-10-22,8,22.268,NWE,,MIA,W 33-24
9,1978,1978-10-29,9,22.275,NWE,,NYJ,W 55-21
10,1978,1978-11-05,10,22.282,NWE,@,BUF,W 14-10
11,1978,1978-11-12,11,22.289,NWE,,HOU,L 23-26
12,1978,1978-11-19,12,22.296,NWE,@,NYJ,W 19-17
13,1978,1978-11-26,13,22.303,NWE,@,BAL,W 35-14
14,1978,1978-12-03,14,22.310,NWE,@,DAL,L 10-17
15,1978,1978-12-10,15,22.317,NWE,,BUF,W 26-24
16,1978,1978-12-18,16,22.325,NWE,@,MIA,L 3-23
