ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-06,1,23.262,IND,,NOR,W 41-10,*,,,,,,
2,2007,2007-09-16,2,23.272,IND,@,TEN,W 22-20,*,,,,,,
3,2007,2007-09-23,3,23.279,IND,@,HOU,W 30-24,*,,,,,,
4,2007,2007-09-30,4,23.286,IND,,DEN,W 38-20,*,,,,,,
5,2007,2007-10-07,5,23.293,IND,,TAM,W 33-14,*,,,,,,
6,2007,2007-10-22,6,23.308,IND,@,JAX,W 29-7,*,1.0,,,0,0,0
7,2007,2007-10-28,7,23.314,IND,@,CAR,W 31-7,*,,,,,,
8,2007,2007-11-04,8,23.321,IND,,NWE,L 20-24,*,,,,,,
9,2007,2007-11-11,9,23.328,IND,@,SDG,L 21-23,*,,,,,,
10,2007,2007-11-18,10,23.335,IND,,KAN,W 13-10,*,,,,,,
11,2007,2007-11-22,11,23.339,IND,@,ATL,W 31-13,*,,,,,,
12,2007,2007-12-02,12,23.349,IND,,JAX,W 28-25,*,,,,,,
13,2007,2007-12-09,13,23.356,IND,@,BAL,W 44-20,*,,,,,,
14,2007,2007-12-16,14,23.363,IND,@,OAK,W 21-14,*,,,,,,
15,2007,2007-12-23,15,24.005,IND,,HOU,W 38-15,*,,,,,,
16,2007,2007-12-30,16,24.012,IND,,TEN,L 10-16,*,,,,,,
17,2008,2008-09-07,1,24.264,IND,,CHI,L 13-29,*,0.0,4,3,0,0,0
18,2009,2009-09-21,2,25.277,IND,@,MIA,W 27-23,*,0.0,5,0,0,0,0
19,2009,2009-09-27,3,25.283,IND,@,ARI,W 31-10,*,0.0,3,0,0,0,0
20,2009,2009-10-04,4,25.290,IND,,SEA,W 34-17,*,0.0,2,0,0,0,0
21,2009,2009-10-11,5,25.297,IND,@,TEN,W 31-9,*,0.0,0,1,0,0,0
22,2010,2010-09-12,1,26.268,CAR,@,NYG,L 18-31,*,0.0,2,0,0,0,0
23,2010,2010-09-19,2,26.275,CAR,,TAM,L 7-20,*,,,,,,
24,2010,2010-09-26,3,26.282,CAR,,CIN,L 7-20,*,0.0,5,1,0,0,0
25,2010,2010-10-03,4,26.289,CAR,@,NOR,L 14-16,*,0.0,0,1,0,0,0
26,2010,2010-10-10,5,26.296,CAR,,CHI,L 6-23,*,0.0,2,0,1,5,0
27,2010,2010-10-24,6,26.310,CAR,,SFO,W 23-20,*,,,,,,
28,2010,2010-10-31,7,26.317,CAR,@,STL,L 10-20,,0.0,2,1,0,0,0
29,2010,2010-11-07,8,26.324,CAR,,NOR,L 3-34,,0.0,0,1,0,0,0
30,2010,2010-11-14,9,26.331,CAR,@,TAM,L 16-31,,0.0,2,1,0,0,0
31,2010,2010-11-28,11,26.345,CAR,@,CLE,L 23-24,,0.0,1,1,0,0,0
32,2010,2010-12-05,12,26.352,CAR,@,SEA,L 14-31,,0.0,1,0,0,0,0
33,2010,2010-12-19,14,27.001,CAR,,ARI,W 19-12,,0.0,0,1,0,0,0
