ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1998,1998-09-06,1,23.102,SFO,,NYJ,W 36-30,,,,,,,
2,1998,1998-09-14,2,23.110,SFO,@,WAS,W 45-10,,,,,,,
3,1998,1998-10-04,4,23.130,SFO,@,BUF,L 21-26,,,,,,,
4,1998,1998-10-11,5,23.137,SFO,@,NOR,W 31-0,,,,,,,
5,1998,1998-10-18,6,23.144,SFO,,IND,W 34-31,,,,,,,
6,1998,1998-10-25,7,23.151,SFO,@,STL,W 28-10,,,,,,,
7,1998,1998-11-01,8,23.158,SFO,@,GNB,L 22-36,,,,,,,
8,1998,1998-11-08,9,23.165,SFO,,CAR,W 25-23,,,,,,,
9,1998,1998-11-15,10,23.172,SFO,@,ATL,L 19-31,,,,,,,
10,1998,1998-11-22,11,23.179,SFO,,NOR,W 31-20,,,,,,,
11,1998,1998-11-30,12,23.187,SFO,,NYG,W 31-7,,,,,,,
12,1998,1998-12-06,13,23.193,SFO,@,CAR,W 31-28,,,,,,,
13,1998,1998-12-14,14,23.201,SFO,,DET,W 35-13,,,,,,,
14,1998,1998-12-20,15,23.207,SFO,@,NWE,L 21-24,,,,,,,
15,1998,1998-12-27,16,23.214,SFO,,STL,W 38-19,,,,,,,
16,1999,1999-09-12,1,24.108,SFO,@,JAX,L 3-41,*,,,,,,
17,1999,1999-09-19,2,24.115,SFO,,NOR,W 28-21,*,1,6,0.0,1,64,1
18,1999,1999-09-27,3,24.123,SFO,@,ARI,W 24-10,*,0,0,0.0,1,18,0
19,1999,1999-10-03,4,24.129,SFO,,TEN,W 24-22,*,,,,,,
20,1999,1999-10-10,5,24.136,SFO,@,STL,L 20-42,*,0,0,0.0,1,0,0
21,1999,1999-10-17,6,24.143,SFO,,CAR,L 29-31,*,0,0,0.0,1,0,0
22,1999,1999-10-24,7,24.150,SFO,@,MIN,L 16-40,*,0,0,0.0,1,14,0
23,1999,1999-11-21,10,24.178,SFO,,STL,L 7-23,*,0,0,0.0,1,31,0
24,1999,1999-11-29,11,24.186,SFO,,GNB,L 3-20,*,,,,,,
25,1999,1999-12-05,12,24.192,SFO,@,CIN,L 30-44,*,,,,,,
26,1999,1999-12-12,13,24.199,SFO,,ATL,W 26-7,*,,,,,,
27,1999,1999-12-18,14,24.205,SFO,@,CAR,L 24-41,*,,,,,,
28,1999,1999-12-26,15,24.213,SFO,,WAS,L 20-26,*,,,,,,
29,2000,2000-09-03,1,25.099,SFO,@,ATL,L 28-36,*,,,,,,
30,2000,2000-09-17,3,25.113,SFO,@,STL,L 24-41,*,,,,,,
31,2000,2000-09-24,4,25.120,SFO,@,DAL,W 41-24,*,,,,,,
32,2000,2000-10-01,5,25.127,SFO,,ARI,W 27-20,*,,,,,,
33,2000,2000-10-08,6,25.134,SFO,,OAK,L 28-34,*,,,,,,
34,2000,2000-10-15,7,25.141,SFO,@,GNB,L 28-31,,,,,,,
35,2000,2000-10-22,8,25.148,SFO,@,CAR,L 16-34,*,,,,,,
36,2000,2000-10-29,9,25.155,SFO,,STL,L 24-34,*,,,,,,
37,2000,2000-11-05,10,25.162,SFO,@,NOR,L 15-31,*,,,,,,
38,2000,2000-11-12,11,25.169,SFO,,KAN,W 21-7,*,,,,,,
39,2000,2000-11-19,12,25.176,SFO,,ATL,W 16-6,,,,,,,
40,2000,2000-12-03,13,25.190,SFO,@,SDG,W 45-17,,0,0,0.5,0,0,0
41,2001,2001-09-09,1,26.105,SFO,,ATL,W 16-13,*,,,,,,
42,2001,2001-09-23,2,26.119,SFO,,STL,L 26-30,*,,,,,,
43,2001,2001-10-01,3,26.127,SFO,@,NYJ,W 19-17,*,,,,,,
44,2001,2001-10-07,4,26.133,SFO,,CAR,W 24-14,*,0,0,0.0,1,0,0
45,2001,2001-10-14,5,26.140,SFO,@,ATL,W 37-31,*,0,0,1.0,0,0,0
46,2001,2001-10-28,6,26.154,SFO,@,CHI,L 31-37,*,,,,,,
47,2001,2001-11-04,7,26.161,SFO,,DET,W 21-13,*,,,,,,
48,2001,2001-11-11,8,26.168,SFO,,NOR,W 28-27,*,,,,,,
49,2001,2001-11-18,9,26.175,SFO,@,CAR,W 25-22,*,,,,,,
50,2001,2001-11-25,10,26.182,SFO,@,IND,W 40-21,*,,,,,,
51,2001,2001-12-02,11,26.189,SFO,,BUF,W 35-0,*,0,0,0.0,1,0,0
52,2001,2001-12-09,12,26.196,SFO,@,STL,L 14-27,*,,,,,,
53,2001,2001-12-16,13,26.203,SFO,,MIA,W 21-0,*,,,,,,
54,2001,2001-12-22,14,26.209,SFO,,PHI,W 13-3,*,,,,,,
55,2001,2001-12-30,15,26.217,SFO,@,DAL,L 21-27,*,,,,,,
56,2001,2002-01-06,16,26.224,SFO,@,NOR,W 38-0,*,0,0,0.0,1,0,0
57,2002,2002-09-08,1,27.104,TEN,,PHI,W 27-24,*,0,0,1.0,1,8,0
58,2002,2002-09-15,2,27.111,TEN,@,DAL,L 13-21,*,,,,,,
59,2002,2002-09-22,3,27.118,TEN,,CLE,L 28-31,*,,,,,,
60,2002,2002-09-29,4,27.125,TEN,@,OAK,L 25-52,*,,,,,,
61,2002,2002-10-06,5,27.132,TEN,,WAS,L 14-31,*,,,,,,
62,2002,2002-10-13,6,27.139,TEN,,JAX,W 23-14,*,0,0,0.0,1,10,0
63,2002,2002-10-27,7,27.153,TEN,@,CIN,W 30-24,*,,,,,,
64,2002,2002-11-03,8,27.160,TEN,@,IND,W 23-15,*,,,,,,
65,2002,2002-11-10,9,27.167,TEN,,HOU,W 17-10,*,0,0,0.0,1,10,0
66,2002,2002-11-17,10,27.174,TEN,,PIT,W 31-23,*,0,0,0.0,1,0,0
67,2002,2002-11-24,11,27.181,TEN,@,BAL,L 12-13,*,0,0,0.0,1,28,0
