ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
13,1962,1962-09-23,2,27.062,OAK,,DTX,L 16-26,1,4,4.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,16,16.00,0,0,0,,0,0,0
14,1962,1962-09-30,3,27.069,OAK,,SDG,L 33-42,1,32,32.00,1,9,38,4.22,0,0,0,,0,0,0,,,0,,,3,125,41.67,1,0,0,,0,2,12
15,1962,1962-10-05,4,27.074,OAK,@,DEN,L 7-44,2,42,21.00,0,4,-28,-7.00,0,0,0,,0,0,0,,,0,,,2,52,26.00,0,0,0,,0,0,0
16,1962,1962-10-14,5,27.083,OAK,,DEN,L 6-23,0,0,,0,5,11,2.20,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,57,28.50,0,0,0,,0,0,0
17,1962,1962-10-20,6,27.089,OAK,@,BUF,L 6-14,3,43,14.33,0,7,37,5.29,1,0,0,,0,0,0,,,0,,,1,36,36.00,0,0,0,,0,1,6
18,1962,1962-10-26,7,27.095,OAK,@,BOS,L 16-26,1,17,17.00,0,12,74,6.17,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,5,153,30.60,0,0,0,,0,1,6
19,1962,1962-11-04,8,27.104,OAK,@,NYT,L 21-31,2,67,33.50,1,6,11,1.83,0,0,0,,0,0,0,,,0,,,4,106,26.50,0,0,0,,0,1,6
20,1962,1962-11-11,9,27.111,OAK,,HOU,L 20-28,3,107,35.67,1,11,64,5.82,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,73,24.33,0,0,0,,0,2,12
21,1962,1962-11-18,10,27.118,OAK,,BUF,L 6-10,0,0,,0,15,64,4.27,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,17,17.00,0,0,0,,0,0,0
22,1962,1962-11-25,11,27.125,OAK,@,DTX,L 7-35,7,81,11.57,0,6,-14,-2.33,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
23,1962,1962-12-02,12,27.132,OAK,@,SDG,L 21-31,3,80,26.67,0,3,-9,-3.00,0,0,0,,0,0,0,,,0,,,1,21,21.00,0,0,0,,0,0,0
24,1962,1962-12-09,13,27.139,OAK,@,HOU,L 17-32,3,56,18.67,0,3,9,3.00,0,0,0,,0,0,0,,,0,,,4,92,23.00,0,0,0,,0,0,0
25,1962,1962-12-16,14,27.146,OAK,,BOS,W 20-0,2,50,25.00,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
26,1963,1963-09-07,1,28.046,OAK,@,HOU,W 24-13,3,62,20.67,0,0,0,,0,0,0,,0,0,0,,,0,,,3,81,27.00,0,0,0,,0,0,0
27,1963,1963-09-15,2,28.054,OAK,,BUF,W 35-17,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,,0,,,1,8,8.00,0,0,0,,0,0,0
28,1963,1963-09-22,3,28.061,OAK,,BOS,L 14-20,3,72,24.00,1,0,0,,0,0,0,,0,0,0,,,0,,,2,41,20.50,0,0,0,,0,1,6
29,1963,1963-09-28,4,28.067,OAK,@,NYJ,L 7-10,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
30,1963,1963-10-05,5,28.074,OAK,@,BUF,L 0-12,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,,0,,,3,31,10.33,0,0,0,,0,0,0
31,1963,1963-10-11,6,28.080,OAK,@,BOS,L 14-20,1,-1,-1.00,0,16,39,2.44,0,0,0,,0,0,0,,,0,,,4,82,20.50,0,0,0,,0,0,0
32,1963,1963-10-20,7,28.089,OAK,,NYJ,W 49-26,0,0,,0,1,5,5.00,0,0,0,,0,0,0,,,0,,,4,101,25.25,0,0,0,,0,0,0
33,1963,1963-10-27,8,28.096,OAK,@,SDG,W 34-33,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,7,171,24.43,0,0,0,,0,0,0
34,1963,1963-11-03,9,28.103,OAK,,KAN,W 10-7,3,29,9.67,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
35,1963,1963-11-08,10,28.108,OAK,@,KAN,W 22-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,22,22.00,0,0,0
36,1963,1963-11-28,11,28.128,OAK,@,DEN,W 26-10,2,42,21.00,1,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,1,12,12.00,0,1,6
37,1963,1963-12-08,12,28.138,OAK,,SDG,W 41-27,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,,0,,,2,59,29.50,0,0,0,,0,0,0
38,1963,1963-12-15,13,28.145,OAK,,DEN,W 35-31,2,78,39.00,1,1,-3,-3.00,0,0,0,,0,0,0,,,0,,,5,127,25.40,0,0,0,,0,1,6
39,1963,1963-12-22,14,28.152,OAK,,HOU,W 52-49,1,4,4.00,0,1,6,6.00,0,0,0,,0,0,0,,,0,,,7,108,15.43,0,0,0,,0,0,0
40,1964,1964-09-13,1,29.052,OAK,,BOS,L 14-17,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
41,1964,1964-09-19,2,29.058,OAK,@,HOU,L 28-42,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,0,,,4,81,20.25,0,0,0,,0,0,0
42,1964,1964-09-27,3,29.066,OAK,,KAN,L 9-21,6,88,14.67,0,0,0,,0,0,0,,0,0,0,,,0,,,3,84,28.00,0,0,0,,0,0,0
43,1964,1964-10-03,4,29.072,OAK,@,BUF,L 20-23,3,62,20.67,0,0,0,,0,0,0,,0,0,0,,,0,,,2,60,30.00,0,0,0,,0,0,0
44,1964,1964-10-10,5,29.079,OAK,@,NYJ,L 13-35,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,,0,,,3,84,28.00,0,0,0,,0,0,0
45,1964,1964-10-16,6,29.085,OAK,@,BOS,T 43-43,3,115,38.33,1,0,0,,0,0,0,,0,0,0,,,0,,,1,22,22.00,0,0,0,,0,1,6
46,1964,1964-10-25,7,29.094,OAK,,DEN,W 40-7,3,43,14.33,0,0,0,,0,0,0,,0,0,0,,,0,,,1,25,25.00,0,1,20,20.00,0,0,0
47,1964,1964-11-01,8,29.101,OAK,@,SDG,L 17-31,3,32,10.67,0,1,-4,-4.00,0,0,0,,0,0,0,,,0,,,4,90,22.50,0,0,0,,0,0,0
48,1964,1964-11-08,9,29.108,OAK,@,KAN,L 7-42,3,21,7.00,0,0,0,,0,0,0,,0,0,0,,,0,,,3,69,23.00,0,0,0,,0,0,0
49,1964,1964-11-15,10,29.115,OAK,,HOU,W 20-10,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,,0,,,1,27,27.00,0,0,0,,0,0,0
50,1964,1964-11-22,11,29.122,OAK,,NYJ,W 35-26,4,40,10.00,0,0,0,,0,0,0,,0,0,0,,,0,,,4,131,32.75,0,0,0,,0,0,0
51,1964,1964-11-29,12,29.129,OAK,@,DEN,T 20-20,3,19,6.33,0,0,0,,0,0,0,,0,0,0,,,0,,,3,96,32.00,0,0,0,,0,0,0
52,1964,1964-12-06,13,29.136,OAK,,BUF,W 16-13,5,89,17.80,0,0,0,,0,0,0,,0,0,0,,,0,,,2,48,24.00,0,0,0,,0,0,0
53,1964,1964-12-20,14,29.150,OAK,,SDG,W 21-20,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,,0,,,5,158,31.60,0,0,0,,0,0,0
54,1965,1965-09-12,1,30.051,OAK,,KAN,W 37-10,2,64,32.00,0,0,0,,0,0,0,,0,0,0,,,0,,,3,62,20.67,0,0,0,,0,0,0
55,1965,1965-09-19,2,30.058,OAK,,SDG,L 6-17,2,33,16.50,0,1,-4,-4.00,0,0,0,,0,0,0,,,0,,,2,43,21.50,0,0,0,,0,0,0
56,1965,1965-09-26,3,30.065,OAK,,HOU,W 21-17,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,,0,,,1,16,16.00,0,0,0,,0,0,0
57,1965,1965-10-03,4,30.072,OAK,@,BUF,L 12-17,3,69,23.00,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0,,0,0,0
58,1965,1965-10-08,5,30.077,OAK,@,BOS,W 24-10,3,15,5.00,0,0,0,,0,0,0,,0,0,0,,,0,,,2,42,21.00,0,0,0,,0,0,0
59,1965,1965-10-16,6,30.085,OAK,@,NYJ,T 24-24,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,,0,,,4,96,24.00,0,0,0,,0,0,0
60,1965,1965-10-24,7,30.093,BUF,,DEN,W 31-13,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
61,1965,1965-10-31,8,30.100,BUF,,HOU,L 17-19,6,94,15.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
62,1965,1965-11-07,9,30.107,BUF,@,BOS,W 23-7,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,8,8.00,0,0,0,,0,0,0
63,1965,1965-11-14,10,30.114,BUF,@,OAK,W 17-14,5,43,8.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,9,9.00,0,0,0,,0,0,0
64,1965,1965-11-25,11,30.125,BUF,@,SDG,T 20-20,5,59,11.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,0,0
65,1965,1965-12-05,12,30.135,BUF,@,HOU,W 29-18,3,106,35.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,1,6
66,1965,1965-12-12,13,30.142,BUF,,KAN,W 34-25,6,127,21.17,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
67,1965,1965-12-19,14,30.149,BUF,@,NYJ,L 12-14,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
68,1966,1966-09-09,2,31.048,MIA,,NYJ,L 14-19,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
69,1966,1966-09-18,3,31.057,MIA,@,BUF,L 24-58,5,128,25.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
70,1966,1966-10-23,7,31.092,MIA,@,HOU,W 20-13,1,80,80.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
71,1966,1966-11-06,8,31.106,MIA,,BUF,L 0-29,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
72,1966,1966-11-20,10,31.120,MIA,@,NYJ,L 13-30,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
73,1966,1966-11-27,11,31.127,MIA,,BOS,L 14-20,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
74,1966,1966-12-04,12,31.134,MIA,@,DEN,L 7-17,6,161,26.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
75,1966,1966-12-11,13,31.141,MIA,,KAN,L 18-19,5,59,11.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
76,1966,1966-12-18,14,31.148,MIA,,HOU,W 29-28,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
