ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1992,1992-09-20,3,22.234,NYJ,,SFO,L 14-31,
2,1992,1992-09-27,4,22.241,NYJ,@,RAM,L 10-18,
3,1992,1992-10-04,5,22.248,NYJ,,NWE,W 30-21,
4,1992,1992-10-11,6,22.255,NYJ,@,IND,L 3-6,1.0
5,1992,1992-10-26,7,22.270,NYJ,,BUF,L 20-24,
6,1992,1992-11-01,8,22.276,NYJ,,MIA,W 26-14,
7,1992,1992-11-08,9,22.283,NYJ,@,DEN,L 16-27,
8,1992,1992-11-15,10,22.290,NYJ,,CIN,W 17-14,
9,1992,1992-11-22,11,22.297,NYJ,@,NWE,L 3-24,
10,1992,1992-11-29,12,22.304,NYJ,,KAN,L 7-23,1.0
11,1992,1992-12-06,13,22.311,NYJ,@,BUF,W 24-17,
12,1992,1992-12-13,14,22.318,NYJ,,IND,L 6-10,
13,1992,1992-12-20,15,22.325,NYJ,@,MIA,L 17-19,
14,1992,1992-12-26,16,22.331,NYJ,,NOR,L 0-20,
15,1993,1993-09-26,4,23.239,NWE,@,NYJ,L 7-45,
16,1993,1993-10-10,5,23.253,NWE,@,PHO,W 23-21,
17,1993,1993-10-31,8,23.274,NWE,@,IND,L 6-9,
18,1993,1993-11-07,9,23.281,NWE,,BUF,L 10-13,
19,1993,1993-11-21,10,23.295,NWE,@,MIA,L 13-17,
20,1993,1993-12-05,12,23.309,NWE,@,PIT,L 14-17,
