ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1963,1963-09-29,3,21.335,PIT,,STL,W 23-10,0,0,,0,0,0,1,10,0
2,1963,1963-12-01,12,22.033,PIT,,PHI,T 20-20,0,0,,0,0,0,1,7,0
3,1963,1963-12-15,14,22.047,PIT,@,NYG,L 17-33,0,0,,0,0,0,1,3,0
4,1967,1967-09-24,2,25.330,PIT,,STL,L 14-28,1,12,12.00,0,0,0,0,0,0
5,1967,1967-10-01,3,25.337,PIT,@,PHI,L 24-34,1,10,10.00,0,0,0,0,0,0
6,1967,1967-10-07,4,25.343,PIT,@,CLE,L 10-21,0,0,,0,0,0,1,42,0
7,1967,1967-10-15,5,25.351,PIT,,NYG,L 24-27,2,28,14.00,0,0,0,0,0,0
8,1967,1967-10-22,6,25.358,PIT,,DAL,L 21-24,1,21,21.00,0,0,0,0,0,0
9,1967,1967-12-03,12,26.035,PIT,@,DET,W 24-14,0,0,,0,0,0,1,4,0
10,1967,1967-12-10,13,26.042,PIT,,WAS,L 10-15,0,0,,0,0,0,1,4,0
11,1967,1967-12-17,14,26.049,PIT,@,GNB,W 24-17,1,26,26.00,0,0,0,0,0,0
12,1968,1968-10-13,5,26.350,PIT,@,WAS,L 13-16,0,0,,0,0,0,1,0,0
13,1968,1968-11-17,10,27.019,PIT,,CLE,L 24-45,0,0,,0,0,0,1,2,0
14,1969,1969-10-26,6,27.362,PIT,,WAS,L 7-14,0,0,,0,0,0,1,22,0
15,1969,1969-11-02,7,28.004,PIT,,GNB,L 34-38,0,0,,0,0,0,1,26,0
16,1970,1970-09-20,1,28.326,PIT,,HOU,L 7-19,,,,,,,,,
17,1970,1970-09-27,2,28.333,PIT,@,DEN,L 13-16,,,,,,,,,
18,1970,1970-10-03,3,28.339,PIT,@,CLE,L 7-15,0,0,,0,0,0,1,20,0
19,1970,1970-10-11,4,28.347,PIT,,BUF,W 23-10,,,,,,,,,
20,1970,1970-10-18,5,28.354,PIT,@,HOU,W 7-3,,,,,,,,,
21,1970,1970-10-25,6,28.361,PIT,@,OAK,L 14-31,,,,,,,,,
22,1970,1970-11-02,7,29.004,PIT,,CIN,W 21-10,0,0,,0,0,0,1,37,0
23,1970,1970-11-08,8,29.010,PIT,,NYJ,W 21-17,,,,,,,,,
24,1970,1970-11-15,9,29.017,PIT,,KAN,L 14-31,,,,,,,,,
25,1970,1970-11-22,10,29.024,PIT,@,CIN,L 7-34,,,,,,,,,
26,1970,1970-11-29,11,29.031,PIT,,CLE,W 28-9,,,,,,,,,
27,1970,1970-12-06,12,29.038,PIT,,GNB,L 12-20,,,,,,,,,
28,1970,1970-12-13,13,29.045,PIT,@,ATL,L 16-27,0,0,,0,0,0,1,7,0
29,1970,1970-12-20,14,29.052,PIT,@,PHI,L 20-30,,,,,,,,,
30,1971,1971-09-19,1,29.325,PIT,@,CHI,L 15-17,,,,,,,,,
31,1971,1971-09-26,2,29.332,PIT,,CIN,W 21-10,,,,,,,,,
32,1971,1971-10-03,3,29.339,PIT,,SDG,W 21-17,,,,,,,,,
33,1971,1971-10-10,4,29.346,PIT,@,CLE,L 17-27,,,,,,,,,
34,1971,1971-10-18,5,29.354,PIT,@,KAN,L 16-38,,,,,,,,,
35,1971,1971-10-24,6,29.360,PIT,,HOU,W 23-16,,,,,,,,,
36,1971,1971-10-31,7,30.002,PIT,@,BAL,L 21-34,,,,,,,,,
37,1971,1971-11-07,8,30.009,PIT,,CLE,W 26-9,,,,,,,,,
38,1971,1971-11-14,9,30.016,PIT,@,MIA,L 21-24,,,,,,,,,
39,1971,1971-11-21,10,30.023,PIT,,NYG,W 17-13,,,,,,,,,
40,1971,1971-11-28,11,30.030,PIT,,DEN,L 10-22,,,,,,,,,
41,1971,1971-12-05,12,30.037,PIT,@,HOU,L 3-29,,,,,,,,,
42,1971,1971-12-12,13,30.044,PIT,@,CIN,W 21-13,,,,,,,,,
43,1971,1971-12-19,14,30.051,PIT,,RAM,L 14-23,,,,,,,,,
44,1972,1972-09-17,1,30.324,PIT,,OAK,W 34-28,,,,,,,,,
45,1972,1972-09-24,2,30.331,PIT,@,CIN,L 10-15,,,,,,,,,
46,1972,1972-10-01,3,30.338,PIT,@,STL,W 25-19,,,,,,,,,
47,1972,1972-10-08,4,30.345,PIT,@,DAL,L 13-17,,,,,,,,,
48,1972,1972-10-15,5,30.352,PIT,,HOU,W 24-7,,,,,,,,,
49,1972,1972-10-22,6,30.359,PIT,,NWE,W 33-3,,,,,,,,,
50,1972,1972-10-29,7,31.000,PIT,@,BUF,W 38-21,,,,,,,,,
51,1972,1972-11-05,8,31.007,PIT,,CIN,W 40-17,,,,,,,,,
52,1972,1972-11-12,9,31.014,PIT,,KAN,W 16-7,,,,,,,,,
53,1972,1972-11-19,10,31.021,PIT,@,CLE,L 24-26,,,,,,,,,
54,1972,1972-11-26,11,31.028,PIT,,MIN,W 23-10,,,,,,,,,
55,1972,1972-12-03,12,31.035,PIT,,CLE,W 30-0,,,,,,,,,
56,1972,1972-12-10,13,31.042,PIT,@,HOU,W 9-3,,,,,,,,,
57,1972,1972-12-17,14,31.049,PIT,@,SDG,W 24-2,,,,,,,,,
58,1973,1973-09-16,1,31.322,PIT,,DET,W 24-10,,,,,,,,,
59,1973,1973-09-23,2,31.329,PIT,,CLE,W 33-6,0,0,,0,0,0,1,9,0
60,1973,1973-09-30,3,31.336,PIT,@,HOU,W 36-7,0,0,,0,1,6,1,45,1
61,1973,1973-10-07,4,31.343,PIT,,SDG,W 38-21,,,,,,,,,
62,1973,1973-10-14,5,31.350,PIT,@,CIN,L 7-19,,,,,,,,,
63,1973,1973-10-21,6,31.357,PIT,,NYJ,W 26-14,,,,,,,,,
64,1973,1973-10-28,7,31.364,PIT,,CIN,W 20-13,,,,,,,,,
65,1973,1973-11-05,8,32.007,PIT,,WAS,W 21-16,,,,,,,,,
66,1973,1973-11-11,9,32.013,PIT,@,OAK,W 17-9,,,,,,,,,
67,1973,1973-11-18,10,32.020,PIT,,DEN,L 13-23,,,,,,,,,
68,1973,1973-11-25,11,32.027,PIT,@,CLE,L 16-21,,,,,,,,,
69,1973,1973-12-03,12,32.035,PIT,@,MIA,L 26-30,,,,,,,,,
70,1973,1973-12-09,13,32.041,PIT,,HOU,W 33-7,0,0,,0,0,0,1,0,0
71,1973,1973-12-15,14,32.047,PIT,@,SFO,W 37-14,,,,,,,,,
