ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1969,1969-11-16,9,27.045,CHI,@,ATL,L 31-48,1,0,0.00,0,0,0,0
2,1969,1969-12-21,14,27.080,CHI,,DET,L 3-20,1,20,20.00,0,0,0,0
3,1970,1970-09-19,1,27.352,CHI,@,NYG,W 24-16,,,,,,,
4,1970,1970-09-27,2,27.360,CHI,,PHI,W 20-16,,,,,,,
5,1970,1970-10-05,3,28.003,CHI,@,DET,L 14-28,,,,,,,
6,1970,1970-10-11,4,28.009,CHI,,MIN,L 0-24,,,,,,,
7,1970,1970-10-18,5,28.016,CHI,,SDG,L 7-20,,,,,,,
8,1970,1970-10-25,6,28.023,CHI,,DET,L 10-16,,,,,,,
9,1970,1970-11-01,7,28.030,CHI,@,ATL,W 23-14,,,,,,,
10,1970,1970-11-08,8,28.037,CHI,,SFO,L 16-37,,,,,,,
11,1970,1970-11-15,9,28.044,CHI,@,GNB,L 19-20,,,,,,,
12,1970,1970-11-22,10,28.051,CHI,,BUF,W 31-13,,,,,,,
13,1970,1970-11-29,11,28.058,CHI,@,BAL,L 20-21,0,0,,0,1,0,0
14,1970,1970-12-05,12,28.064,CHI,@,MIN,L 13-16,,,,,,,
15,1970,1970-12-13,13,28.072,CHI,,GNB,W 35-17,,,,,,,
16,1970,1970-12-20,14,28.079,CHI,@,NOR,W 24-3,,,,,,,
17,1971,1971-09-19,1,28.352,CHI,,PIT,W 17-15,,,,,,,
18,1971,1971-09-26,2,28.359,CHI,@,MIN,W 20-17,,,,,,,
19,1971,1971-10-03,3,29.001,CHI,@,RAM,L 3-17,,,,,,,
20,1971,1971-10-10,4,29.008,CHI,,NOR,W 35-14,,,,,,,
21,1971,1971-10-17,5,29.015,CHI,@,SFO,L 0-13,,,,,,,
22,1971,1971-10-24,6,29.022,CHI,@,DET,W 28-23,,,,,,,
23,1971,1971-10-31,7,29.029,CHI,,DAL,W 23-19,,,,,,,
24,1971,1971-11-07,8,29.036,CHI,,GNB,L 14-17,,,,,,,
25,1971,1971-11-14,9,29.043,CHI,,WAS,W 16-15,,,,,,,
26,1971,1971-11-21,10,29.050,CHI,,DET,L 3-28,,,,,,,
27,1971,1971-11-29,11,29.058,CHI,@,MIA,L 3-34,,,,,,,
28,1971,1971-12-05,12,29.064,CHI,@,DEN,L 3-6,,,,,,,
29,1971,1971-12-12,13,29.071,CHI,@,GNB,L 10-31,,,,,,,
30,1971,1971-12-19,14,29.078,CHI,,MIN,L 10-27,,,,,,,
31,1972,1972-10-01,3,29.365,KAN,@,DEN,W 45-24,,,,,,,
32,1972,1972-10-08,4,30.006,KAN,@,CLE,W 31-7,,,,,,,
33,1972,1972-10-15,5,30.013,KAN,,CIN,L 16-23,,,,,,,
34,1972,1972-10-22,6,30.020,KAN,,PHI,L 20-21,,,,,,,
35,1972,1972-10-29,7,30.027,KAN,@,SDG,W 26-14,,,,,,,
36,1972,1972-11-05,8,30.034,KAN,,OAK,W 27-14,,,,,,,
37,1972,1972-11-12,9,30.041,KAN,@,PIT,L 7-16,,,,,,,
38,1972,1972-11-19,10,30.048,KAN,,SDG,L 17-27,,,,,,,
39,1972,1972-11-26,11,30.055,KAN,@,OAK,L 3-26,,,,,,,
40,1972,1972-12-03,12,30.062,KAN,,DEN,W 24-21,,,,,,,
41,1972,1972-12-10,13,30.069,KAN,,BAL,W 24-10,,,,,,,
42,1973,1973-09-16,1,30.349,KAN,,RAM,L 13-23,,,,,,,
43,1973,1973-09-23,2,30.356,KAN,@,NWE,W 10-7,,,,,,,
44,1973,1973-09-30,3,30.363,KAN,,OAK,W 16-3,,,,,,,
45,1973,1973-10-07,4,31.005,KAN,,DEN,W 16-14,,,,,,,
46,1973,1973-10-14,5,31.012,KAN,@,GNB,T 10-10,,,,,,,
47,1973,1973-10-21,6,31.019,KAN,@,CIN,L 6-14,,,,,,,
48,1973,1973-11-04,8,31.033,KAN,@,SDG,W 19-0,,,,,,,
49,1973,1973-11-12,9,31.041,KAN,,CHI,W 19-7,,,,,,,
50,1973,1973-11-18,10,31.047,KAN,,HOU,W 38-14,,,,,,,
51,1973,1973-11-25,11,31.054,KAN,@,DEN,L 10-14,,,,,,,
52,1973,1973-12-02,12,31.061,KAN,,CLE,T 20-20,,,,,,,
53,1973,1973-12-08,13,31.067,KAN,@,OAK,L 7-37,,,,,,,
54,1973,1973-12-16,14,31.075,KAN,,SDG,W 33-6,,,,,,,
