ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1969,1969-12-21,14,23.324,PHI,@,SFO,L 13-14,1,0,0
2,1970,1970-09-20,1,24.232,PHI,,DAL,L 7-17,,,
3,1970,1970-09-27,2,24.239,PHI,@,CHI,L 16-20,,,
4,1970,1970-10-04,3,24.246,PHI,,WAS,L 21-33,,,
5,1970,1970-10-11,4,24.253,PHI,@,NYG,L 23-30,,,
6,1970,1970-10-18,5,24.260,PHI,,STL,L 20-35,,,
7,1970,1970-10-25,6,24.267,PHI,@,GNB,L 17-30,,,
8,1970,1970-11-01,7,24.274,PHI,@,DAL,L 17-21,,,
9,1970,1970-11-08,8,24.281,PHI,,MIA,W 24-17,2,19,0
10,1970,1970-11-15,9,24.288,PHI,,ATL,T 13-13,,,
11,1970,1970-11-23,10,24.296,PHI,,NYG,W 23-20,,,
12,1970,1970-11-29,11,24.302,PHI,@,STL,L 14-23,,,
13,1970,1970-12-06,12,24.309,PHI,@,BAL,L 10-29,,,
14,1970,1970-12-13,13,24.316,PHI,@,WAS,L 6-24,,,
15,1970,1970-12-20,14,24.323,PHI,,PIT,W 30-20,,,
16,1971,1971-09-19,1,25.231,PHI,@,CIN,L 14-37,,,
17,1971,1971-09-26,2,25.238,PHI,,DAL,L 7-42,,,
18,1972,1972-09-17,1,26.230,PHI,@,DAL,L 6-28,,,
19,1972,1972-10-16,5,26.259,DET,,GNB,L 23-24,,,
20,1972,1972-10-22,6,26.265,DET,,SDG,W 34-20,,,
21,1972,1972-10-30,7,26.273,DET,@,DAL,L 24-28,,,
22,1972,1972-11-05,8,26.279,DET,,CHI,W 14-0,,,
23,1972,1972-11-12,9,26.286,DET,@,MIN,L 14-16,,,
24,1972,1972-11-19,10,26.293,DET,,NOR,W 27-14,,,
25,1972,1972-11-23,11,26.297,DET,,NYJ,W 37-20,,,
26,1972,1972-12-03,12,26.307,DET,@,GNB,L 7-33,,,
27,1972,1972-12-10,13,26.314,DET,@,BUF,T 21-21,,,
28,1972,1972-12-17,14,26.321,DET,@,RAM,W 34-17,,,
29,1973,1973-11-12,9,27.285,CHI,@,KAN,L 7-19,,,
30,1973,1973-11-25,11,27.298,CHI,@,MIN,L 13-31,,,
