ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-24,2,23.048,SFO,,CHI,L 20-32,3,29,9.67,0
2,1950,1950-10-01,3,23.055,SFO,,RAM,L 14-35,8,92,11.50,0
3,1950,1950-10-22,6,23.076,SFO,,DET,W 28-27,1,22,22.00,0
4,1950,1950-10-29,7,23.083,SFO,,BAL,W 17-14,1,12,12.00,0
5,1950,1950-11-05,8,23.090,SFO,@,RAM,L 21-28,2,23,11.50,0
6,1950,1950-11-12,9,23.097,SFO,@,CLE,L 14-34,5,102,20.40,0
7,1950,1950-11-19,10,23.104,SFO,@,CHI,L 0-17,7,62,8.86,0
8,1950,1950-11-26,11,23.111,SFO,@,GNB,L 21-25,3,26,8.67,0
9,1950,1950-12-10,12,23.125,SFO,,GNB,W 30-14,2,34,17.00,0
