ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2013,2013-11-17,10,24.018,MIA,,SDG,W 20-16,
2,2013,2013-11-24,11,24.025,MIA,,CAR,L 16-20,
3,2013,2013-12-01,12,24.032,MIA,@,NYJ,W 23-3,
4,2013,2013-12-08,13,24.039,MIA,@,PIT,W 34-28,
5,2013,2013-12-15,14,24.046,MIA,,NWE,W 24-20,
6,2013,2013-12-29,16,24.060,MIA,,NYJ,L 7-20,
7,2014,2014-09-07,1,24.312,MIA,,NWE,W 33-20,
8,2014,2014-09-14,2,24.319,MIA,@,BUF,L 10-29,
9,2014,2014-09-21,3,24.326,MIA,,KAN,L 15-34,*
10,2014,2014-09-28,4,24.333,MIA,@,OAK,W 38-14,*
11,2014,2014-10-12,5,24.347,MIA,,GNB,L 24-27,
12,2014,2014-10-19,6,24.354,MIA,@,CHI,W 27-14,
13,2014,2014-10-26,7,24.361,MIA,@,JAX,W 27-13,
14,2014,2014-11-02,8,25.003,MIA,,SDG,W 37-0,*
15,2014,2014-11-09,9,25.010,MIA,@,DET,L 16-20,*
16,2014,2014-11-13,10,25.014,MIA,,BUF,W 22-9,*
17,2014,2014-11-23,11,25.024,MIA,@,DEN,L 36-39,*
18,2014,2014-12-01,12,25.032,MIA,@,NYJ,W 16-13,*
19,2014,2014-12-07,13,25.038,MIA,,BAL,L 13-28,*
20,2014,2014-12-14,14,25.045,MIA,@,NWE,L 13-41,*
21,2015,2015-09-13,1,25.318,MIA,@,WAS,W 17-10,*
22,2015,2015-09-20,2,25.325,MIA,@,JAX,L 20-23,*
23,2015,2015-09-27,3,25.332,MIA,,BUF,L 14-41,*
24,2015,2015-10-04,4,25.339,MIA,,NYJ,L 14-27,*
25,2015,2015-10-18,5,25.353,MIA,@,TEN,W 38-10,*
26,2015,2015-10-25,6,25.360,MIA,,HOU,W 44-26,*
27,2015,2015-10-29,7,25.364,MIA,@,NWE,L 7-36,*
28,2015,2015-11-08,8,26.009,MIA,@,BUF,L 17-33,*
29,2015,2015-11-15,9,26.016,MIA,@,PHI,W 20-19,*
30,2015,2015-11-22,10,26.023,MIA,,DAL,L 14-24,*
31,2015,2015-11-29,11,26.030,MIA,@,NYJ,L 20-38,*
32,2015,2015-12-06,12,26.037,MIA,,BAL,W 15-13,*
33,2015,2015-12-14,13,26.045,MIA,,NYG,L 24-31,*
34,2015,2015-12-20,14,26.051,MIA,@,SDG,L 14-30,*
35,2015,2015-12-27,15,26.058,MIA,,IND,L 12-18,*
36,2015,2016-01-03,16,26.065,MIA,,NWE,W 20-10,*
37,2016,2016-10-09,5,26.345,MIA,,TEN,L 17-30,*
