ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-12,1,22.193,PIT,,ATL,W 15-9,,0.0,0,1,0,0,0
2,2010,2010-09-26,3,22.207,PIT,@,TAM,W 38-13,,1.0,1,0,0,0,0
3,2010,2010-10-03,4,22.214,PIT,,BAL,L 14-17,,,,,,,
4,2010,2010-10-17,5,22.228,PIT,,CLE,W 28-10,,,,,,,
5,2010,2010-10-24,6,22.235,PIT,@,MIA,W 23-22,,0.0,0,0,0,0,0
6,2010,2010-10-31,7,22.242,PIT,@,NOR,L 10-20,,0.0,0,0,0,0,0
7,2010,2010-11-08,8,22.250,PIT,@,CIN,W 27-21,,0.0,0,1,0,0,0
8,2010,2010-11-14,9,22.256,PIT,,NWE,L 26-39,,0.0,0,1,0,0,0
9,2010,2010-11-21,10,22.263,PIT,,OAK,W 35-3,,1.0,1,1,0,0,0
10,2010,2010-11-28,11,22.270,PIT,@,BUF,W 19-16,,0.0,0,0,0,0,0
11,2010,2010-12-05,12,22.277,PIT,@,BAL,W 13-10,,0.0,0,0,0,0,0
12,2010,2010-12-12,13,22.284,PIT,,CIN,W 23-7,,0.0,0,0,0,0,0
13,2010,2010-12-19,14,22.291,PIT,,NYJ,L 17-22,,0.0,0,1,0,0,0
14,2010,2010-12-23,15,22.295,PIT,,CAR,W 27-3,,,,,,,
15,2011,2011-09-11,1,23.192,PIT,@,BAL,L 7-35,,0.0,1,0,0,0,0
16,2011,2011-09-18,2,23.199,PIT,,SEA,W 24-0,,0.0,0,0,0,0,0
17,2011,2011-09-25,3,23.206,PIT,@,IND,W 23-20,,,,,,,
18,2011,2011-10-02,4,23.213,PIT,@,HOU,L 10-17,,0.0,1,0,0,0,0
19,2011,2011-11-06,9,23.248,PIT,,BAL,L 20-23,*,0.0,2,1,0,0,0
20,2011,2011-11-13,10,23.255,PIT,@,CIN,W 24-17,*,0.0,1,1,0,0,0
21,2011,2011-11-27,11,23.269,PIT,@,KAN,W 13-9,*,1.0,4,2,0,0,0
22,2011,2011-12-04,12,23.276,PIT,,CIN,W 35-7,,0.0,0,1,0,0,0
23,2011,2011-12-08,13,23.280,PIT,,CLE,W 14-3,*,2.0,8,1,0,0,0
24,2011,2011-12-19,14,23.291,PIT,@,SFO,L 3-20,*,0.0,5,1,0,0,0
25,2011,2011-12-24,15,23.296,PIT,,STL,W 27-0,*,0.0,0,3,0,0,0
26,2011,2012-01-01,16,23.304,PIT,@,CLE,W 13-9,*,0.0,2,1,0,0,0
27,2012,2012-09-09,1,24.190,PIT,@,DEN,L 19-31,,1.0,2,0,0,0,0
28,2012,2012-09-16,2,24.197,PIT,,NYJ,W 27-10,,0.0,0,0,0,0,0
29,2012,2012-09-23,3,24.204,PIT,@,OAK,L 31-34,,0.0,2,0,0,0,0
30,2012,2012-10-07,4,24.218,PIT,,PHI,W 16-14,,1.0,3,0,0,0,0
31,2012,2012-10-11,5,24.222,PIT,@,TEN,L 23-26,*,1.0,2,2,0,0,0
32,2012,2012-10-21,6,24.232,PIT,@,CIN,W 24-17,,,,,,,
33,2012,2012-10-28,7,24.239,PIT,,WAS,W 27-12,,0.0,1,0,0,0,0
34,2012,2012-11-04,8,24.246,PIT,@,NYG,W 24-20,,,,,,,
35,2012,2012-11-12,9,24.254,PIT,,KAN,W 16-13,,,,,,,
36,2012,2012-11-18,10,24.260,PIT,,BAL,L 10-13,,,,,,,
37,2012,2012-11-25,11,24.267,PIT,@,CLE,L 14-20,,2.0,4,0,0,0,0
38,2012,2012-12-02,12,24.274,PIT,@,BAL,W 23-20,*,0.0,3,0,0,0,0
39,2012,2012-12-09,13,24.281,PIT,,SDG,L 24-34,*,0.0,1,1,0,0,0
40,2012,2012-12-16,14,24.288,PIT,@,DAL,L 24-27,,0.0,0,1,0,0,0
41,2012,2012-12-23,15,24.295,PIT,,CIN,L 10-13,,,,,,,
42,2012,2012-12-30,16,24.302,PIT,,CLE,W 24-10,,,,,,,
43,2013,2013-09-08,1,25.189,PIT,,TEN,L 9-16,*,0.0,0,3,0,0,0
44,2013,2013-09-16,2,25.197,PIT,@,CIN,L 10-20,,0.0,1,2,0,0,0
45,2013,2013-09-22,3,25.203,PIT,,CHI,L 23-40,,0.0,1,0,0,0,0
46,2013,2013-09-29,4,25.210,PIT,@,MIN,L 27-34,,0.0,1,0,0,0,0
