ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1986,1986-09-08,1,22.041,NYG,@,DAL,L 28-31,,,,,,
2,1986,1986-09-14,2,22.047,NYG,,SDG,W 20-7,,,,,,
3,1986,1986-09-21,3,22.054,NYG,@,RAI,W 14-9,,,,,,
4,1986,1986-09-28,4,22.061,NYG,,NOR,W 20-17,,,,,,
5,1986,1986-10-05,5,22.068,NYG,@,STL,W 13-6,,,,,,
6,1986,1986-10-12,6,22.075,NYG,,PHI,W 35-3,,,,,,
7,1986,1986-10-19,7,22.082,NYG,@,SEA,L 12-17,,,,,,
8,1986,1986-10-27,8,22.090,NYG,,WAS,W 27-20,,,,,,
9,1986,1986-11-02,9,22.096,NYG,,DAL,W 17-14,,,,,,
10,1986,1986-11-09,10,22.103,NYG,@,PHI,W 17-14,,,,,,
11,1986,1986-11-16,11,22.110,NYG,@,MIN,W 22-20,,,,,,
12,1986,1986-11-23,12,22.117,NYG,,DEN,W 19-16,,,,,,
13,1986,1986-12-01,13,22.125,NYG,@,SFO,W 21-17,,,,,,
14,1986,1986-12-07,14,22.131,NYG,@,WAS,W 24-14,,,,,,
15,1986,1986-12-14,15,22.138,NYG,,STL,W 27-7,0,0,2.0,0,0,0
16,1986,1986-12-20,16,22.144,NYG,,GNB,W 55-24,0,0,0.0,1,13,0
17,1987,1987-09-14,1,23.047,NYG,@,CHI,L 19-34,,,,,,
18,1987,1987-09-20,2,23.053,NYG,,DAL,L 14-16,,,,,,
19,1987,1987-10-25,6,23.088,NYG,,STL,W 30-7,,,,,,
20,1987,1987-11-02,7,23.096,NYG,@,DAL,L 24-33,,,,,,
21,1987,1987-11-08,8,23.102,NYG,,NWE,W 17-10,,,,,,
22,1987,1987-11-15,9,23.109,NYG,@,PHI,W 20-17,,,,,,
23,1987,1987-11-22,10,23.116,NYG,@,NOR,L 14-23,,,,,,
24,1987,1987-11-29,11,23.123,NYG,@,WAS,L 19-23,,,,,,
25,1987,1987-12-06,12,23.130,NYG,,PHI,W 23-20,0,0,1.0,0,0,0
26,1987,1987-12-13,13,23.137,NYG,@,STL,L 24-27,,,,,,
