ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
48,2003,2003-11-23,11,28.097,JAX,@,NYJ,L 10-13,,,,,,,,,,,
49,2003,2003-11-30,12,28.104,JAX,,TAM,W 17-10,,,,,,,,,,,
50,2003,2003-12-07,13,28.111,JAX,,HOU,W 27-0,,0,0,,0,0.0,,,1,2,0
51,2003,2003-12-14,14,28.118,JAX,@,NWE,L 13-27,,,,,,,,,,,
52,2003,2003-12-21,15,28.125,JAX,,NOR,W 20-19,,,,,,,,,,,
53,2003,2003-12-28,16,28.132,JAX,@,ATL,L 14-21,*,,,,,,,,,,
54,2004,2004-09-12,1,29.025,JAX,@,BUF,W 13-10,*,,,,,,,,,,
55,2004,2004-09-19,2,29.032,JAX,,DEN,W 7-6,*,,,,,,,,,,
56,2005,2005-09-11,1,30.024,JAX,,SEA,W 26-14,*,,,,,,,,,,
57,2005,2005-09-18,2,30.031,JAX,@,IND,L 3-10,,,,,,,,,,,
58,2005,2005-09-25,3,30.038,JAX,@,NYJ,W 26-20,*,0,0,,0,3.0,,,0,0,0
59,2005,2005-10-02,4,30.045,JAX,,DEN,L 7-20,*,0,0,,0,0.5,,,0,0,0
60,2005,2005-10-09,5,30.052,JAX,,CIN,W 23-20,*,,,,,,,,,,
61,2005,2005-10-16,6,30.059,JAX,@,PIT,W 23-17,*,,,,,,,,,,
62,2005,2005-10-30,7,30.073,JAX,@,STL,L 21-24,*,0,0,,0,1.0,,,0,0,0
63,2005,2005-11-06,8,30.080,JAX,,HOU,W 21-14,*,0,0,,0,1.0,,,0,0,0
64,2005,2005-11-13,9,30.087,JAX,,BAL,W 30-3,*,,,,,,,,,,
65,2005,2005-11-20,10,30.094,JAX,@,TEN,W 31-28,*,0,0,,0,1.0,,,0,0,0
66,2005,2005-11-27,11,30.101,JAX,@,ARI,W 24-17,*,,,,,,,,,,
67,2005,2005-12-04,12,30.108,JAX,@,CLE,W 20-14,*,0,0,,0,1.0,,,0,0,0
68,2005,2005-12-11,13,30.115,JAX,,IND,L 18-26,*,,,,,,,,,,
69,2005,2005-12-18,14,30.122,JAX,,SFO,W 10-9,*,,,,,,,,,,
70,2005,2005-12-24,15,30.128,JAX,@,HOU,W 38-20,*,,,,,,,,,,
71,2006,2006-09-10,1,31.023,JAX,,DAL,W 24-17,*,0,0,,0,1.0,,,0,0,0
72,2006,2006-09-18,2,31.031,JAX,,PIT,W 9-0,*,,,,,,,,,,
73,2006,2006-09-24,3,31.037,JAX,@,IND,L 14-21,*,,,,,,,,,,
74,2006,2006-10-01,4,31.044,JAX,@,WAS,L 30-36,*,,,,,,,,,,
75,2006,2006-10-08,5,31.051,JAX,,NYJ,W 41-0,*,,,,,,,,,,
76,2006,2006-10-22,6,31.065,JAX,@,HOU,L 7-27,*,,,,,,,,,,
77,2006,2006-10-29,7,31.072,JAX,@,PHI,W 13-6,*,,,,,,,,,,
78,2006,2006-11-05,8,31.079,JAX,,TEN,W 37-7,*,,,,,,,,,,
79,2006,2006-11-12,9,31.086,JAX,,HOU,L 10-13,*,0,0,,0,1.0,,,0,0,0
80,2006,2006-11-20,10,31.094,JAX,,NYG,W 26-10,*,,,,,,,,,,
81,2006,2006-11-26,11,31.100,JAX,@,BUF,L 24-27,*,,,,,,,,,,
82,2006,2006-12-03,12,31.107,JAX,@,MIA,W 24-10,*,,,,,,,,,,
83,2006,2006-12-10,13,31.114,JAX,,IND,W 44-17,*,,,,,,,,,,
84,2006,2006-12-17,14,31.121,JAX,@,TEN,L 17-24,*,,,,,,,,,,
85,2006,2006-12-24,15,31.128,JAX,,NWE,L 21-24,*,0,0,,0,1.0,,,0,0,0
86,2006,2006-12-31,16,31.135,JAX,@,KAN,L 30-35,*,,,,,,,,,,
87,2007,2007-09-09,1,32.022,JAX,,TEN,L 10-13,,,,,,,,,,,
88,2007,2007-09-16,2,32.029,JAX,,ATL,W 13-7,,0,0,,0,1.0,,,0,0,0
89,2007,2007-09-23,3,32.036,JAX,@,DEN,W 23-14,*,,,,,,,,,,
90,2007,2007-10-07,4,32.050,JAX,@,KAN,W 17-7,,0,0,,0,1.0,,,0,0,0
91,2007,2007-10-14,5,32.057,JAX,,HOU,W 37-17,*,0,0,,0,1.0,,,0,0,0
92,2007,2007-10-22,6,32.065,JAX,,IND,L 7-29,*,0,0,,0,2.0,,,0,0,0
93,2007,2007-10-28,7,32.071,JAX,@,TAM,W 24-23,*,,,,,,,,,,
94,2007,2007-11-04,8,32.078,JAX,@,NOR,L 24-41,*,,,,,,,,,,
95,2007,2007-11-11,9,32.085,JAX,@,TEN,W 28-13,*,,,,,,,,,,
96,2007,2007-11-18,10,32.092,JAX,,SDG,W 24-17,*,,,,,,,,,,
97,2007,2007-11-25,11,32.099,JAX,,BUF,W 36-14,*,0,0,,0,1.0,,,0,0,0
98,2007,2007-12-02,12,32.106,JAX,@,IND,L 25-28,*,0,0,,0,0.5,,,0,0,0
99,2007,2007-12-09,13,32.113,JAX,,CAR,W 37-6,*,,,,,,,,,,
100,2007,2007-12-16,14,32.120,JAX,@,PIT,W 29-22,*,0,0,,0,1.0,,,0,0,0
101,2007,2007-12-23,15,32.127,JAX,,OAK,W 49-11,*,,,,,,,,,,
102,2008,2008-09-07,1,33.020,JAX,@,TEN,L 10-17,*,0,0,,0,0.0,3,0,0,0,0
103,2008,2008-09-14,2,33.027,JAX,,BUF,L 16-20,*,0,0,,0,0.0,2,2,0,0,0
104,2008,2008-09-21,3,33.034,JAX,@,IND,W 23-21,*,0,0,,0,0.0,2,0,0,0,0
105,2008,2008-09-28,4,33.041,JAX,,HOU,W 30-27,*,0,0,,0,0.0,2,0,0,0,0
106,2008,2008-10-05,5,33.048,JAX,,PIT,L 21-26,*,0,0,,0,1.0,5,0,0,0,0
107,2008,2008-10-12,6,33.055,JAX,@,DEN,W 24-17,*,0,0,,0,0.0,2,0,0,0,0
108,2008,2008-10-26,7,33.069,JAX,,CLE,L 17-23,*,0,0,,0,0.5,4,0,0,0,0
109,2008,2008-11-02,8,33.076,JAX,@,CIN,L 19-21,*,0,0,,0,0.0,0,0,0,0,0
110,2008,2008-11-09,9,33.083,JAX,@,DET,W 38-14,*,,,,,,,,,,
111,2008,2008-11-16,10,33.090,JAX,,TEN,L 14-24,,0,0,,0,0.0,3,0,0,0,0
112,2008,2008-11-23,11,33.097,JAX,,MIN,L 12-30,,0,0,,0,1.0,1,0,0,0,0
113,2008,2008-12-01,12,33.105,JAX,@,HOU,L 17-30,,0,0,,0,0.0,1,0,0,0,0
114,2008,2008-12-07,13,33.111,JAX,@,CHI,L 10-23,*,0,0,,0,1.0,2,0,0,0,0
115,2008,2008-12-14,14,33.118,JAX,,GNB,W 20-16,,0,0,,0,0.0,2,0,0,0,0
116,2008,2008-12-18,15,33.122,JAX,,IND,L 24-31,,0,0,,0,0.0,2,0,0,0,0
117,2008,2008-12-28,16,33.132,JAX,@,BAL,L 7-27,,,,,,,,,,,
