ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2006,2006-09-10,1,21.217,NWE,,BUF,W 19-17,,17,86,5.06,0,2,0,0,,0,0.0%,0.00,3,59,19.67,0,0,0,0.0,,
2,2006,2006-09-17,2,21.224,NWE,@,NYJ,W 24-17,,16,65,4.06,1,0,0,0,,0,0.0%,,2,65,32.50,0,1,6,0.0,,
3,2006,2006-09-24,3,21.231,NWE,,DEN,L 7-17,,12,18,1.50,0,6,5,61,12.20,0,83.3%,10.17,3,66,22.00,0,0,0,0.0,,
4,2006,2006-10-01,4,21.238,NWE,@,CIN,W 38-13,,15,125,8.33,2,1,1,15,15.00,0,100.0%,15.00,0,0,,0,2,12,0.0,,
5,2006,2006-10-08,5,21.245,NWE,,MIA,W 20-10,,18,38,2.11,0,0,0,0,,0,0.0%,,2,45,22.50,0,0,0,0.0,,
6,2006,2006-10-22,6,21.259,NWE,@,BUF,W 28-6,,8,29,3.63,0,1,1,1,1.00,0,100.0%,1.00,2,100,50.00,0,0,0,0.0,,
7,2006,2006-10-30,7,21.267,NWE,@,MIN,W 31-7,,8,34,4.25,0,2,2,33,16.50,0,100.0%,16.50,2,91,45.50,0,0,0,0.0,,
8,2006,2006-11-05,8,21.273,NWE,,IND,L 20-27,,13,63,4.85,0,2,1,-1,-1.00,0,50.0%,-0.50,5,139,27.80,0,0,0,0.0,,
9,2006,2006-11-12,9,21.280,NWE,,NYJ,L 14-17,,12,37,3.08,0,1,0,0,,0,0.0%,0.00,3,89,29.67,0,0,0,0.0,,
10,2006,2006-11-19,10,21.287,NWE,@,GNB,W 35-0,,19,82,4.32,0,6,4,34,8.50,1,66.7%,5.67,0,0,,0,1,6,0.0,,
11,2006,2006-11-26,11,21.294,NWE,,CHI,W 17-13,,13,33,2.54,1,4,4,45,11.25,0,100.0%,11.25,4,95,23.75,0,1,6,0.0,,
12,2006,2006-12-03,12,21.301,NWE,,DET,W 28-21,,4,14,3.50,0,0,0,0,,0,0.0%,,1,25,25.00,0,0,0,0.0,,
13,2006,2006-12-24,15,21.322,NWE,@,JAX,W 24-21,,7,48,6.86,1,2,2,10,5.00,0,100.0%,5.00,1,9,9.00,0,1,6,0.0,,
