ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1973,1973-09-16,1,23.364,NWE,,BUF,L 13-31
2,1973,1973-09-23,2,24.006,NWE,,KAN,L 7-10
3,1973,1973-09-30,3,24.013,NWE,@,MIA,L 23-44
4,1973,1973-10-07,4,24.020,NWE,,BAL,W 24-16
5,1973,1973-10-14,5,24.027,NWE,,NYJ,L 7-9
6,1973,1973-10-21,6,24.034,NWE,@,CHI,W 13-10
7,1973,1973-10-28,7,24.041,NWE,,MIA,L 14-30
8,1973,1973-11-04,8,24.048,NWE,@,PHI,L 23-24
9,1973,1973-11-11,9,24.055,NWE,@,NYJ,L 13-33
10,1973,1973-11-18,10,24.062,NWE,,GNB,W 33-24
11,1973,1973-11-25,11,24.069,NWE,@,HOU,W 32-0
12,1973,1973-12-02,12,24.076,NWE,,SDG,W 30-14
13,1973,1973-12-09,13,24.083,NWE,@,BUF,L 13-37
14,1973,1973-12-16,14,24.090,NWE,@,BAL,L 13-18
15,1975,1975-09-21,1,26.004,KAN,@,DEN,L 33-37
16,1975,1975-09-28,2,26.011,KAN,,NYJ,L 24-30
17,1975,1975-10-05,3,26.018,KAN,,SFO,L 3-20
18,1975,1975-10-12,4,26.025,KAN,,OAK,W 42-10
19,1975,1975-10-19,5,26.032,KAN,@,SDG,W 12-10
20,1975,1975-10-26,6,26.039,KAN,,DEN,W 26-13
21,1975,1975-11-02,7,26.046,KAN,,HOU,L 13-17
22,1975,1975-11-10,8,26.054,KAN,@,DAL,W 34-31
23,1975,1975-11-16,9,26.060,KAN,@,PIT,L 3-28
24,1975,1975-11-23,10,26.067,KAN,,DET,W 24-21
25,1975,1975-11-30,11,26.074,KAN,@,BAL,L 14-28
26,1975,1975-12-07,12,26.081,KAN,,SDG,L 20-28
27,1975,1975-12-14,13,26.088,KAN,@,CLE,L 14-40
28,1975,1975-12-21,14,26.095,KAN,@,OAK,L 20-28
29,1976,1976-12-05,13,27.079,TAM,@,PIT,L 0-42
