ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
30,1983,1983-10-02,5,24.240,NYG,,SDG,L 34-41,0,0,0.5,1,10,0
31,1983,1983-10-09,6,24.247,NYG,,PHI,L 13-17,,,,,,
32,1983,1983-10-16,7,24.254,NYG,@,KAN,L 17-38,0,0,0.5,0,0,0
33,1983,1983-10-24,8,24.262,NYG,@,STL,T 20-20,0,0,1.0,0,0,0
34,1983,1983-10-30,9,24.268,NYG,,DAL,L 20-38,0,0,1.0,0,0,0
35,1983,1983-11-07,10,24.276,NYG,@,DET,L 9-15,,,,,,
36,1983,1983-11-13,11,24.282,NYG,,WAS,L 17-33,0,0,1.0,0,0,0
37,1983,1983-11-20,12,24.289,NYG,@,PHI,W 23-0,0,0,1.0,0,0,0
38,1983,1983-11-27,13,24.296,NYG,@,RAI,L 12-27,,,,,,
39,1983,1983-12-04,14,24.303,NYG,,STL,L 6-10,0,0,1.0,0,0,0
40,1983,1983-12-11,15,24.310,NYG,,SEA,L 12-17,,,,,,
41,1983,1983-12-17,16,24.316,NYG,@,WAS,L 22-31,0,0,3.0,1,0,0
42,1984,1984-09-02,1,25.211,NYG,,PHI,W 28-27,0,0,1.0,0,0,0
43,1984,1984-09-09,2,25.218,NYG,,DAL,W 28-7,0,0,3.0,0,0,0
44,1984,1984-09-16,3,25.225,NYG,@,WAS,L 14-30,,,,,,
45,1984,1984-09-23,4,25.232,NYG,,TAM,W 17-14,0,0,4.0,0,0,0
46,1984,1984-09-30,5,25.239,NYG,@,RAM,L 12-33,,,,,,
47,1984,1984-10-08,6,25.247,NYG,,SFO,L 10-31,,,,,,
48,1984,1984-10-14,7,25.253,NYG,@,ATL,W 19-7,,,,,,
49,1984,1984-10-21,8,25.260,NYG,@,PHI,L 10-24,,,,,,
50,1984,1984-10-28,9,25.267,NYG,,WAS,W 37-13,0,0,1.0,0,0,0
51,1984,1984-11-04,10,25.274,NYG,@,DAL,W 19-7,0,0,0.5,0,0,0
52,1984,1984-11-11,11,25.281,NYG,@,TAM,L 17-20,,,,,,
53,1984,1984-11-18,12,25.288,NYG,,STL,W 16-10,0,0,1.0,1,-1,0
54,1984,1984-11-25,13,25.295,NYG,,KAN,W 28-27,,,,,,
55,1984,1984-12-02,14,25.302,NYG,@,NYJ,W 20-10,,,,,,
56,1984,1984-12-09,15,25.309,NYG,@,STL,L 21-31,0,0,1.0,0,0,0
57,1984,1984-12-15,16,25.315,NYG,,NOR,L 3-10,,,,,,
58,1985,1985-09-08,1,26.216,NYG,,PHI,W 21-0,0,0,2.5,0,0,0
59,1985,1985-09-15,2,26.223,NYG,@,GNB,L 20-23,0,0,1.0,0,0,0
60,1985,1985-09-22,3,26.230,NYG,,STL,W 27-17,,,,,,
61,1985,1985-09-29,4,26.237,NYG,@,PHI,W 16-10,,,,,,
62,1985,1985-10-06,5,26.244,NYG,,DAL,L 29-30,,,,,,
63,1985,1985-10-13,6,26.251,NYG,@,CIN,L 30-35,0,0,1.0,0,0,0
64,1985,1985-10-20,7,26.258,NYG,,WAS,W 17-3,0,0,2.0,0,0,0
65,1985,1985-10-27,8,26.265,NYG,@,NOR,W 21-13,0,0,1.0,0,0,0
66,1985,1985-11-03,9,26.272,NYG,,TAM,W 22-20,,,,,,
67,1985,1985-11-10,10,26.279,NYG,,RAM,W 24-19,,,,,,
68,1985,1985-11-18,11,26.287,NYG,@,WAS,L 21-23,0,0,2.0,0,0,0
69,1985,1985-11-24,12,26.293,NYG,@,STL,W 34-3,0,0,2.0,0,0,0
70,1985,1985-12-01,13,26.300,NYG,,CLE,L 33-35,0,0,1.0,0,0,0
71,1985,1985-12-08,14,26.307,NYG,@,HOU,W 35-14,0,0,0.5,0,0,0
72,1985,1985-12-15,15,26.314,NYG,@,DAL,L 21-28,,,,,,
73,1985,1985-12-21,16,26.320,NYG,,PIT,W 28-10,,,,,,
74,1986,1986-09-08,1,27.216,NYG,@,DAL,L 28-31,0,0,1.5,0,0,0
75,1986,1986-09-14,2,27.222,NYG,,SDG,W 20-7,,,,,,
76,1986,1986-09-21,3,27.229,NYG,@,RAI,W 14-9,,,,,,
77,1986,1986-09-28,4,27.236,NYG,,NOR,W 20-17,,,,,,
78,1986,1986-10-05,5,27.243,NYG,@,STL,W 13-6,0,0,2.0,0,0,0
79,1986,1986-10-12,6,27.250,NYG,,PHI,W 35-3,0,0,4.0,0,0,0
80,1986,1986-10-19,7,27.257,NYG,@,SEA,L 12-17,,,,,,
81,1986,1986-10-27,8,27.265,NYG,,WAS,W 27-20,0,0,3.0,0,0,0
82,1986,1986-11-02,9,27.271,NYG,,DAL,W 17-14,0,0,1.0,0,0,0
83,1986,1986-11-09,10,27.278,NYG,@,PHI,W 17-14,0,0,3.0,0,0,0
84,1986,1986-11-16,11,27.285,NYG,@,MIN,W 22-20,0,0,2.0,0,0,0
85,1986,1986-11-23,12,27.292,NYG,,DEN,W 19-16,,,,,,
86,1986,1986-12-01,13,27.300,NYG,@,SFO,W 21-17,,,,,,
87,1986,1986-12-07,14,27.306,NYG,@,WAS,W 24-14,0,0,3.0,0,0,0
88,1986,1986-12-14,15,27.313,NYG,,STL,W 27-7,0,0,1.0,0,0,0
89,1986,1986-12-20,16,27.319,NYG,,GNB,W 55-24,,,,,,
90,1987,1987-09-14,1,28.222,NYG,@,CHI,L 19-34,,,,,,
91,1987,1987-09-20,2,28.228,NYG,,DAL,L 14-16,0,0,1.0,1,-2,0
92,1987,1987-10-18,5,28.256,NYG,@,BUF,L 3-6,0,0,2.0,0,0,0
93,1987,1987-10-25,6,28.263,NYG,,STL,W 30-7,,,,,,
94,1987,1987-11-02,7,28.271,NYG,@,DAL,L 24-33,0,0,1.0,1,15,0
95,1987,1987-11-08,8,28.277,NYG,,NWE,W 17-10,0,0,2.0,1,3,0
96,1987,1987-11-15,9,28.284,NYG,@,PHI,W 20-17,0,0,2.0,0,0,0
97,1987,1987-11-22,10,28.291,NYG,@,NOR,L 14-23,,,,,,
98,1987,1987-12-06,12,28.305,NYG,,PHI,W 23-20,0,0,2.0,0,0,0
99,1987,1987-12-13,13,28.312,NYG,@,STL,L 24-27,0,0,1.0,0,0,0
100,1987,1987-12-19,14,28.318,NYG,,GNB,W 20-10,0,0,1.0,0,0,0
101,1987,1987-12-27,15,28.326,NYG,,NYJ,W 20-7,,,,,,
102,1988,1988-10-02,5,29.241,NYG,@,WAS,W 24-23,0,0,2.0,0,0,0
103,1988,1988-10-10,6,29.249,NYG,@,PHI,L 13-24,0,0,1.0,0,0,0
104,1988,1988-10-16,7,29.255,NYG,,DET,W 30-10,0,0,3.0,0,0,0
105,1988,1988-10-23,8,29.262,NYG,@,ATL,W 23-16,,,,,,
106,1988,1988-10-30,9,29.269,NYG,@,DET,W 13-10,0,0,2.0,0,0,0
107,1988,1988-11-06,10,29.276,NYG,,DAL,W 29-21,0,0,2.0,0,0,0
108,1988,1988-11-13,11,29.283,NYG,@,PHO,L 17-24,,,,,,
109,1988,1988-11-20,12,29.290,NYG,,PHI,L 17-23,0,0,0.5,0,0,0
110,1988,1988-11-27,13,29.297,NYG,@,NOR,W 13-12,0,0,3.0,0,0,0
111,1988,1988-12-04,14,29.304,NYG,,PHO,W 44-7,,,,,,
112,1988,1988-12-11,15,29.311,NYG,,KAN,W 28-12,0,0,2.0,0,0,0
113,1988,1988-12-18,16,29.318,NYG,@,NYJ,L 21-27,,,,,,
114,1989,1989-09-11,1,30.219,NYG,@,WAS,W 27-24,0,0,1.0,0,0,0
115,1989,1989-09-17,2,30.225,NYG,,DET,W 24-14,0,0,2.5,0,0,0
116,1989,1989-09-24,3,30.232,NYG,,PHO,W 35-7,0,0,1.0,0,0,0
117,1989,1989-10-01,4,30.239,NYG,@,DAL,W 30-13,,,,,,
118,1989,1989-10-08,5,30.246,NYG,@,PHI,L 19-21,0,0,2.0,0,0,0
119,1989,1989-10-15,6,30.253,NYG,,WAS,W 20-17,,,,,,
120,1989,1989-10-22,7,30.260,NYG,@,SDG,W 20-13,,,,,,
121,1989,1989-10-30,8,30.268,NYG,,MIN,W 24-14,0,0,2.5,0,0,0
122,1989,1989-11-05,9,30.274,NYG,@,PHO,W 20-13,0,0,3.0,0,0,0
123,1989,1989-11-12,10,30.281,NYG,@,RAM,L 10-31,,,,,,
124,1989,1989-11-19,11,30.288,NYG,,SEA,W 15-3,,,,,,
125,1989,1989-11-27,12,30.296,NYG,@,SFO,L 24-34,,,,,,
126,1989,1989-12-03,13,30.302,NYG,,PHI,L 17-24,,,,,,
127,1989,1989-12-10,14,30.309,NYG,@,DEN,W 14-7,,,,,,
128,1989,1989-12-16,15,30.315,NYG,,DAL,W 15-0,0,0,1.0,0,0,0
129,1989,1989-12-24,16,30.323,NYG,,RAI,W 34-17,0,0,2.0,0,0,0
130,1990,1990-09-09,1,31.217,NYG,,PHI,W 27-20,0,0,3.0,0,0,0
131,1990,1990-09-16,2,31.224,NYG,@,DAL,W 28-7,1,6,1.0,1,11,1
132,1990,1990-09-23,3,31.231,NYG,,MIA,W 20-3,0,0,0.5,0,0,0
133,1990,1990-09-30,4,31.238,NYG,,DAL,W 31-17,,,,,,
134,1990,1990-10-14,5,31.252,NYG,@,WAS,W 24-20,,,,,,
135,1990,1990-10-21,6,31.259,NYG,,PHO,W 20-19,,,,,,
136,1990,1990-10-28,7,31.266,NYG,,WAS,W 21-10,,,,,,
137,1990,1990-11-05,8,31.274,NYG,@,IND,W 24-7,,,,,,
138,1990,1990-11-11,9,31.280,NYG,@,RAM,W 31-7,,,,,,
139,1990,1990-11-18,10,31.287,NYG,,DET,W 20-0,0,0,1.5,0,0,0
140,1990,1990-11-25,11,31.294,NYG,@,PHI,L 13-31,,,,,,
141,1990,1990-12-03,12,31.302,NYG,@,SFO,L 3-7,,,,,,
142,1990,1990-12-09,13,31.308,NYG,,MIN,W 23-15,0,0,2.5,0,0,0
143,1990,1990-12-15,14,31.314,NYG,,BUF,L 13-17,0,0,1.0,0,0,0
144,1990,1990-12-23,15,31.322,NYG,@,PHO,W 24-21,0,0,1.0,0,0,0
145,1990,1990-12-30,16,31.329,NYG,@,NWE,W 13-10,,,,,,
146,1991,1991-09-02,1,32.210,NYG,,SFO,W 16-14,,,,,,
147,1991,1991-09-08,2,32.216,NYG,,RAM,L 13-19,0,0,1.0,0,0,0
148,1991,1991-09-15,3,32.223,NYG,@,CHI,L 17-20,,,,,,
149,1991,1991-09-22,4,32.230,NYG,,CLE,W 13-10,0,0,2.0,0,0,0
150,1991,1991-09-29,5,32.237,NYG,@,DAL,L 16-21,0,0,1.0,0,0,0
151,1991,1991-10-06,6,32.244,NYG,,PHO,W 20-9,0,0,1.0,0,0,0
152,1991,1991-10-14,7,32.252,NYG,@,PIT,W 23-20,,,,,,
153,1991,1991-10-27,8,32.265,NYG,,WAS,L 13-17,,,,,,
154,1991,1991-11-04,9,32.273,NYG,@,PHI,L 7-30,,,,,,
155,1991,1991-11-10,10,32.279,NYG,@,PHO,W 21-14,0,0,1.0,0,0,0
156,1991,1991-11-17,11,32.286,NYG,,DAL,W 22-9,,,,,,
157,1991,1991-11-24,12,32.293,NYG,@,TAM,W 21-14,0,0,1.0,0,0,0
158,1991,1991-12-08,14,32.307,NYG,,PHI,L 14-19,,,,,,
159,1991,1991-12-15,15,32.314,NYG,@,WAS,L 17-34,,,,,,
160,1992,1992-09-06,1,33.215,NYG,,SFO,L 14-31,0,0,1.0,0,0,0
161,1992,1992-09-13,2,33.222,NYG,,DAL,L 28-34,,,,,,
162,1992,1992-09-21,3,33.230,NYG,@,CHI,W 27-14,,,,,,
163,1992,1992-10-04,4,33.243,NYG,@,RAI,L 10-13,0,0,1.0,0,0,0
164,1992,1992-10-11,5,33.250,NYG,,PHO,W 31-21,,,,,,
165,1992,1992-10-18,6,33.257,NYG,@,RAM,L 17-38,,,,,,
166,1992,1992-10-25,7,33.264,NYG,,SEA,W 23-10,0,0,1.0,0,0,0
167,1992,1992-11-01,8,33.271,NYG,@,WAS,W 24-7,0,0,1.0,0,0,0
168,1992,1992-11-08,9,33.278,NYG,,GNB,W 27-7,0,0,1.0,0,0,0
169,1993,1993-09-05,1,34.213,NYG,@,CHI,W 26-20,0,0,1.5,0,0,0
170,1993,1993-09-12,2,34.220,NYG,,TAM,W 23-7,,,,,,
171,1993,1993-09-19,3,34.227,NYG,,RAM,W 20-10,,,,,,
172,1993,1993-10-03,4,34.241,NYG,@,BUF,L 14-17,0,0,1.5,0,0,0
173,1993,1993-10-10,5,34.248,NYG,@,WAS,W 41-7,,,,,,
174,1993,1993-10-17,6,34.255,NYG,,PHI,W 21-10,,,,,,
175,1993,1993-10-31,7,34.269,NYG,,NYJ,L 6-10,,,,,,
176,1993,1993-11-07,8,34.276,NYG,@,DAL,L 9-31,,,,,,
177,1993,1993-11-14,9,34.283,NYG,,WAS,W 20-6,,,,,,
178,1993,1993-11-21,10,34.290,NYG,@,PHI,W 7-3,,,,,,
179,1993,1993-11-28,11,34.297,NYG,,PHO,W 19-17,,,,,,
180,1993,1993-12-05,12,34.304,NYG,@,MIA,W 19-14,0,0,1.0,0,0,0
181,1993,1993-12-12,13,34.311,NYG,,IND,W 20-6,,,,,,
182,1993,1993-12-20,14,34.319,NYG,@,NOR,W 24-14,0,0,1.0,0,0,0
183,1993,1993-12-26,15,34.325,NYG,@,PHO,L 6-17,,,,,,
184,1993,1994-01-02,16,34.332,NYG,,DAL,L 13-16,0,0,1.0,0,0,0
