ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
48,1988,1988-09-25,4,26.045,KAN,,SDG,L 23-24,,0,0,,0,,,,,,,,
49,1988,1988-10-02,5,26.052,KAN,@,NYJ,T 17-17,,0,0,,0,,,,,,,,
50,1988,1988-10-09,6,26.059,KAN,@,HOU,L 6-7,,1,7,7.00,0,,,0,0,,0,0,0
51,1988,1988-10-16,7,26.066,KAN,,RAI,L 17-27,,0,0,,0,,,,,,,,
52,1988,1988-10-23,8,26.073,KAN,,DET,L 6-7,,0,0,,0,,,,,,,,
53,1988,1988-10-30,9,26.080,KAN,@,RAI,L 10-17,,2,18,9.00,0,,,0,0,,0,0,0
54,1988,1988-11-06,10,26.087,KAN,@,DEN,L 11-17,,3,39,13.00,0,,,0,0,,0,0,0
55,1988,1988-11-13,11,26.094,KAN,,CIN,W 31-28,,0,0,,0,,,,,,,,
56,1988,1988-11-20,12,26.101,KAN,,SEA,W 27-24,,1,10,10.00,0,,,0,0,,0,0,0
57,1988,1988-11-27,13,26.108,KAN,@,PIT,L 10-16,,4,40,10.00,0,,,0,0,,0,0,0
58,1988,1988-12-04,14,26.115,KAN,,NYJ,W 38-34,,2,9,4.50,0,,,0,0,,0,0,0
59,1988,1988-12-11,15,26.122,KAN,@,NYG,L 12-28,,5,64,12.80,0,,,0,0,,0,0,0
60,1988,1988-12-18,16,26.129,KAN,@,SDG,L 13-24,,4,46,11.50,1,,,0,0,,0,1,6
61,1989,1989-09-10,1,27.030,KAN,@,DEN,L 20-34,,1,7,7.00,0,,,0,0,,0,0,0
62,1989,1989-09-17,2,27.037,KAN,,RAI,W 24-19,,1,12,12.00,0,,,0,0,,0,0,0
63,1989,1989-09-24,3,27.044,KAN,@,SDG,L 6-21,,0,0,,0,,,,,,,,
64,1989,1989-10-01,4,27.051,KAN,,CIN,L 17-21,,0,0,,0,,,,,,,,
65,1989,1989-10-08,5,27.058,KAN,@,SEA,W 20-16,,0,0,,0,,,,,,,,
66,1989,1989-10-15,6,27.065,KAN,@,RAI,L 14-20,,0,0,,0,,,,,,,,
67,1989,1989-10-22,7,27.072,KAN,,DAL,W 36-28,,2,41,20.50,0,,,0,0,,0,0,0
68,1989,1989-10-29,8,27.079,KAN,@,PIT,L 17-23,,0,0,,0,,,,,,,,
69,1989,1989-11-05,9,27.086,KAN,,SEA,W 20-10,,1,20,20.00,0,,,0,0,,0,0,0
70,1989,1989-11-12,10,27.093,KAN,,DEN,L 13-16,,2,10,5.00,0,,,0,0,,0,0,0
71,1989,1989-11-19,11,27.100,KAN,@,CLE,T 10-10,,0,0,,0,,,,,,,,
72,1989,1989-11-26,12,27.107,KAN,,HOU,W 34-0,,2,15,7.50,1,,,0,0,,0,1,6
73,1989,1989-12-03,13,27.114,KAN,,MIA,W 26-21,,0,0,,0,,,,,,,,
74,1989,1989-12-10,14,27.121,KAN,@,GNB,W 21-3,,4,53,13.25,1,,,0,0,,0,1,6
75,1989,1989-12-17,15,27.128,KAN,,SDG,L 13-20,,1,9,9.00,0,,,0,0,,0,0,0
76,1989,1989-12-24,16,27.135,KAN,@,MIA,W 27-24,,4,62,15.50,0,,,0,0,,0,0,0
77,1990,1990-10-07,5,28.057,KAN,@,IND,L 19-23,,2,33,16.50,0,,,0,0,,0,0,0
78,1990,1990-10-14,6,28.064,KAN,,DET,W 43-24,,1,1,1.00,1,,,0,0,,0,1,6
79,1990,1990-10-21,7,28.071,KAN,@,SEA,L 7-19,,0,0,,0,,,,,,,,
80,1990,1990-11-04,8,28.085,KAN,,RAI,W 9-7,,0,0,,0,,,,,,,,
81,1990,1990-11-11,9,28.092,KAN,,SEA,L 16-17,,0,0,,0,,,,,,,,
82,1990,1990-11-18,10,28.099,KAN,,SDG,W 27-10,,2,26,13.00,0,,,0,0,,0,0,0
83,1990,1990-11-25,11,28.106,KAN,@,RAI,W 27-24,,1,14,14.00,0,,,0,0,,0,0,0
84,1990,1990-12-02,12,28.113,KAN,@,NWE,W 37-7,,0,0,,0,,,,,,,,
85,1990,1990-12-09,13,28.120,KAN,,DEN,W 31-20,,0,0,,0,,,,,,,,
86,1990,1990-12-16,14,28.127,KAN,,HOU,L 10-27,,1,8,8.00,0,,,0,0,,0,0,0
87,1990,1990-12-23,15,28.134,KAN,@,SDG,W 24-21,,1,-5,-5.00,0,,,0,0,,0,0,0
88,1990,1990-12-29,16,28.140,KAN,@,CHI,W 21-10,,1,6,6.00,0,,,0,0,,0,0,0
89,1991,1991-09-01,1,29.021,KAN,,ATL,W 14-3,,1,20,20.00,0,,,0,0,,0,0,0
90,1991,1991-09-08,2,29.028,KAN,,NOR,L 10-17,,2,29,14.50,1,,,0,0,,0,1,6
91,1991,1991-09-16,3,29.036,KAN,@,HOU,L 7-17,,2,11,5.50,0,,,0,0,,0,0,0
92,1991,1991-09-22,4,29.042,KAN,,SEA,W 20-13,,0,0,,0,,,,,,,,
93,1991,1991-09-29,5,29.049,KAN,@,SDG,W 14-13,,2,19,9.50,0,,,0,0,,0,0,0
94,1991,1991-10-07,6,29.057,KAN,,BUF,W 33-6,,1,16,16.00,0,,,0,0,,0,0,0
95,1991,1991-10-13,7,29.063,KAN,,MIA,W 42-7,,0,0,,0,,,,,,,,
96,1991,1991-10-20,8,29.070,KAN,@,DEN,L 16-19,,1,-1,-1.00,0,,,0,0,,0,0,0
97,1991,1991-10-28,9,29.078,KAN,,RAI,W 24-21,,1,3,3.00,0,,,0,0,,0,0,0
98,1991,1991-11-10,10,29.091,KAN,@,RAM,W 27-20,,1,6,6.00,1,,,0,0,,0,1,6
99,1991,1991-11-17,11,29.098,KAN,,DEN,L 20-24,,0,0,,0,,,,,,,,
100,1991,1991-11-24,12,29.105,KAN,@,CLE,L 15-20,,1,12,12.00,0,,,0,0,,0,0,0
101,1991,1991-12-01,13,29.112,KAN,@,SEA,W 19-6,,1,11,11.00,0,,,0,0,,0,0,0
102,1991,1991-12-08,14,29.119,KAN,,SDG,W 20-17,,1,13,13.00,0,,,0,0,,0,0,0
103,1991,1991-12-14,15,29.125,KAN,@,SFO,L 14-28,,3,31,10.33,0,,,0,0,,0,0,0
104,1991,1991-12-22,16,29.133,KAN,@,RAI,W 27-21,,2,38,19.00,0,,,0,0,,0,0,0
105,1992,1992-09-06,1,30.026,KAN,@,SDG,W 24-10,,0,0,,0,0.0%,,,,,,,
106,1992,1992-09-13,2,30.033,KAN,,SEA,W 26-7,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
107,1992,1992-09-20,3,30.040,KAN,@,HOU,L 20-23,,0,0,,0,0.0%,,,,,,,
108,1992,1992-09-28,4,30.048,KAN,,RAI,W 27-7,,0,0,,0,0.0%,,,,,,,
109,1992,1992-10-04,5,30.054,KAN,@,DEN,L 19-20,,0,0,,0,0.0%,,,,,,,
110,1992,1992-10-11,6,30.061,KAN,,PHI,W 24-17,2,0,0,,0,0.0%,0.00,,,,,,
111,1992,1992-10-18,7,30.068,KAN,@,DAL,L 10-17,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
112,1992,1992-10-25,8,30.075,KAN,,PIT,L 3-27,1,0,0,,0,0.0%,0.00,,,,,,
113,1992,1992-11-08,9,30.089,KAN,,SDG,W 16-14,1,0,0,,0,0.0%,0.00,,,,,,
114,1992,1992-11-15,10,30.096,KAN,,WAS,W 35-16,1,0,0,,0,0.0%,0.00,,,,,,
115,1992,1992-11-22,11,30.103,KAN,@,SEA,W 24-14,,0,0,,0,0.0%,,,,,,,
116,1992,1992-11-29,12,30.110,KAN,@,NYJ,W 23-7,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
117,1992,1992-12-06,13,30.117,KAN,@,RAI,L 7-28,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
118,1992,1992-12-13,14,30.124,KAN,,NWE,W 27-20,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
119,1992,1992-12-19,15,30.130,KAN,@,NYG,L 21-35,,0,0,,0,0.0%,,,,,,,
120,1992,1992-12-27,16,30.138,KAN,,DEN,W 42-20,4,4,44,11.00,2,100.0%,11.00,0,0,,0,2,12
121,1993,1993-09-05,1,31.025,KAN,@,TAM,W 27-3,2,1,49,49.00,0,50.0%,24.50,0,0,,0,0,0
122,1993,1993-09-12,2,31.032,KAN,@,HOU,L 0-30,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0
123,1993,1993-09-20,3,31.040,KAN,,DEN,W 15-7,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
124,1993,1993-10-03,4,31.053,KAN,,RAI,W 24-9,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
125,1993,1993-10-10,5,31.060,KAN,,CIN,W 17-15,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
126,1993,1993-10-17,6,31.067,KAN,@,SDG,W 17-14,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0
127,1993,1993-10-31,7,31.081,KAN,@,MIA,L 10-30,1,0,0,,0,0.0%,0.00,,,,,,
128,1993,1993-11-08,8,31.089,KAN,,GNB,W 23-16,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0
129,1993,1993-11-14,9,31.095,KAN,@,RAI,W 31-20,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0
130,1993,1993-11-21,10,31.102,KAN,,CHI,L 17-19,2,0,0,,0,0.0%,0.00,,,,,,
131,1993,1993-11-28,11,31.109,KAN,,BUF,W 23-7,2,2,50,25.00,0,100.0%,25.00,0,0,,0,0,0
132,1993,1993-12-05,12,31.116,KAN,@,SEA,W 31-16,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0
133,1993,1993-12-12,13,31.123,KAN,@,DEN,L 21-27,2,2,26,13.00,1,100.0%,13.00,0,0,,0,1,6
134,1993,1993-12-19,14,31.130,KAN,,SDG,W 28-24,3,2,36,18.00,0,66.7%,12.00,0,0,,0,0,0
135,1993,1993-12-26,15,31.137,KAN,@,MIN,L 10-30,6,3,21,7.00,0,50.0%,3.50,0,0,,0,0,0
136,1993,1994-01-02,16,31.144,KAN,,SEA,W 34-24,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0
137,1994,1994-09-04,1,32.024,PIT,,DAL,L 9-26,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
138,1994,1994-09-11,2,32.031,PIT,@,CLE,W 17-10,,0,0,,0,0.0%,,,,,,,
139,1994,1994-09-18,3,32.038,PIT,,IND,W 31-21,1,0,0,,0,0.0%,0.00,,,,,,
140,1994,1994-09-25,4,32.045,PIT,@,SEA,L 13-30,,0,0,,0,0.0%,,,,,,,
141,1994,1994-10-03,5,32.053,PIT,,HOU,W 30-14,,0,0,,0,0.0%,,,,,,,
142,1994,1994-10-16,6,32.066,PIT,,CIN,W 14-10,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
143,1994,1994-10-23,7,32.073,PIT,@,NYG,W 10-6,1,0,0,,0,0.0%,0.00,,,,,,
144,1994,1994-10-30,8,32.080,PIT,@,ARI,L 17-20,,0,0,,0,0.0%,,,,,,,
145,1994,1994-11-06,9,32.087,PIT,@,HOU,W 12-9,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
146,1994,1994-11-14,10,32.095,PIT,,BUF,W 23-10,2,0,0,,0,0.0%,0.00,,,,,,
147,1994,1994-11-20,11,32.101,PIT,,MIA,W 16-13,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
148,1994,1994-11-27,12,32.108,PIT,@,RAI,W 21-3,,0,0,,0,0.0%,,,,,,,
149,1994,1994-12-04,13,32.115,PIT,@,CIN,W 38-15,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6
150,1994,1994-12-11,14,32.122,PIT,,PHI,W 14-3,1,0,0,,0,0.0%,0.00,,,,,,
151,1994,1994-12-18,15,32.129,PIT,,CLE,W 17-7,,0,0,,0,0.0%,,,,,,,
152,1994,1994-12-24,16,32.135,PIT,@,SDG,L 34-37,,0,0,,0,0.0%,,,,,,,
153,1995,1995-09-03,1,33.023,PIT,,DET,W 23-20,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
154,1995,1995-09-10,2,33.030,PIT,@,HOU,W 34-17,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
155,1995,1995-09-18,3,33.038,PIT,@,MIA,L 10-23,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
156,1995,1995-09-24,4,33.044,PIT,,MIN,L 24-44,,0,0,,0,0.0%,,,,,,,
157,1995,1995-10-01,5,33.051,PIT,,SDG,W 31-16,2,0,0,,0,0.0%,0.00,,,,,,
158,1995,1995-10-08,6,33.058,PIT,@,JAX,L 16-20,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
159,1995,1995-10-19,7,33.069,PIT,,CIN,L 9-27,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0
160,1995,1995-10-29,8,33.079,PIT,,JAX,W 24-7,,0,0,,0,0.0%,,,,,,,
161,1995,1995-11-05,9,33.086,PIT,@,CHI,W 37-34,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
162,1995,1995-11-13,10,33.094,PIT,,CLE,W 20-3,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
163,1995,1995-11-19,11,33.100,PIT,@,CIN,W 49-31,1,1,32,32.00,0,100.0%,32.00,0,0,,0,0,0
164,1995,1995-11-26,12,33.107,PIT,@,CLE,W 20-17,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
165,1995,1995-12-03,13,33.114,PIT,,HOU,W 21-7,,0,0,,0,0.0%,,,,,,,
166,1995,1995-12-10,14,33.121,PIT,@,OAK,W 29-10,,0,0,,0,0.0%,,,,,,,
167,1995,1995-12-16,15,33.127,PIT,,NWE,W 41-27,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
168,1995,1995-12-24,16,33.135,PIT,@,GNB,L 19-24,1,0,0,,0,0.0%,0.00,,,,,,
169,1996,1996-09-01,1,34.021,PIT,@,JAX,L 9-24,,0,0,,0,0.0%,,,,,,,
170,1996,1996-09-08,2,34.028,PIT,,BAL,W 31-17,,0,0,,0,0.0%,,,,,,,
171,1996,1996-09-16,3,34.036,PIT,,BUF,W 24-6,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
172,1996,1996-09-29,4,34.049,PIT,,HOU,W 30-16,,0,0,,0,0.0%,,,,,,,
173,1996,1996-10-07,5,34.057,PIT,@,KAN,W 17-7,,0,0,,0,0.0%,,,,,,,
174,1996,1996-10-13,6,34.063,PIT,,CIN,W 20-10,,0,0,,0,0.0%,,,,,,,
175,1996,1996-10-20,7,34.070,PIT,@,HOU,L 13-23,,0,0,,0,0.0%,,,,,,,
176,1996,1996-10-27,8,34.077,PIT,@,ATL,W 20-17,1,0,0,,0,0.0%,0.00,,,,,,
177,1996,1996-11-03,9,34.084,PIT,,STL,W 42-6,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
178,1996,1996-11-10,10,34.091,PIT,@,CIN,L 24-34,,0,0,,0,0.0%,,,,,,,
179,1996,1996-11-17,11,34.098,PIT,,JAX,W 28-3,,0,0,,0,0.0%,,,,,,,
180,1996,1996-11-25,12,34.106,PIT,@,MIA,W 24-17,1,0,0,,0,0.0%,0.00,,,,,,
181,1996,1996-12-01,13,34.112,PIT,@,BAL,L 17-31,,0,0,,0,0.0%,,,,,,,
182,1996,1996-12-08,14,34.119,PIT,,SDG,W 16-3,2,0,0,,0,0.0%,0.00,,,,,,
183,1996,1996-12-15,15,34.126,PIT,,SFO,L 15-25,,0,0,,0,0.0%,,,,,,,
184,1996,1996-12-22,16,34.133,PIT,@,CAR,L 14-18,0,0,0,,0,0.0%,,,,,,,
