ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
37,1995,1995-09-10,2,26.259,NYG,@,KAN,L 17-20,,0,0,,0,,,,
38,1995,1995-09-17,3,26.266,NYG,@,GNB,L 6-14,,0,0,,0,,,,
39,1995,1995-09-24,4,26.273,NYG,,NOR,W 45-29,,0,0,,0,,,,
40,1995,1995-10-01,5,26.280,NYG,@,SFO,L 6-20,,0,0,,0,,,,
41,1995,1995-10-08,6,26.287,NYG,,ARI,W 27-21,,0,0,,0,,,,
42,1995,1995-10-15,7,26.294,NYG,,PHI,L 14-17,,0,0,,0,,,,
43,1995,1995-10-29,8,26.308,NYG,@,WAS,W 24-15,,1,0,0.00,0,0.0,0,0,0
44,1995,1995-11-05,9,26.315,NYG,@,SEA,L 28-30,,0,0,,0,,,,
45,1995,1995-11-12,10,26.322,NYG,,OAK,L 13-17,,0,0,,0,,,,
46,1995,1995-11-19,11,26.329,NYG,@,PHI,L 19-28,,0,0,,0,,,,
47,1995,1995-11-26,12,26.336,NYG,,CHI,L 24-27,,0,0,,0,,,,
48,1995,1995-11-30,13,26.340,NYG,@,ARI,W 10-6,,0,0,,0,,,,
49,1995,1995-12-10,14,26.350,NYG,,WAS,W 20-13,,0,0,,0,,,,
50,1995,1995-12-17,15,26.357,NYG,@,DAL,L 20-21,,0,0,,0,,,,
51,1995,1995-12-23,16,26.363,NYG,,SDG,L 17-27,,0,0,,0,,,,
52,1996,1996-09-01,1,27.251,NYG,,BUF,L 20-23,,,,,,,,,
53,1996,1996-09-08,2,27.258,NYG,@,DAL,L 0-27,,,,,,,,,
54,1996,1996-09-15,3,27.265,NYG,,WAS,L 10-31,,,,,,,,,
55,1996,1996-09-22,4,27.272,NYG,@,NYJ,W 13-6,,,,,,,,,
56,1996,1996-09-29,5,27.279,NYG,,MIN,W 15-10,,,,,,,,,
57,1996,1996-10-13,6,27.293,NYG,,PHI,L 10-19,,,,,,,,,
58,1996,1996-10-20,7,27.300,NYG,@,WAS,L 21-31,,,,,,,,,
59,1996,1996-10-27,8,27.307,NYG,@,DET,W 35-7,,0,0,,0,1.0,1,4,0
60,1996,1996-11-03,9,27.314,NYG,,ARI,W 16-8,,,,,,,,,
61,1996,1996-11-10,10,27.321,NYG,@,CAR,L 17-27,,,,,,,,,
62,1996,1996-11-17,11,27.328,NYG,@,ARI,L 23-31,,0,0,,0,1.0,0,0,0
63,1996,1996-11-24,12,27.335,NYG,,DAL,W 20-6,,,,,,,,,
64,1996,1996-12-01,13,27.342,NYG,@,PHI,L 0-24,,,,,,,,,
65,1996,1996-12-08,14,27.349,NYG,@,MIA,W 17-7,,0,0,,0,0.0,1,4,0
66,1996,1996-12-15,15,27.356,NYG,,NOR,L 3-17,,,,,,,,,
67,1996,1996-12-21,16,27.362,NYG,,NWE,L 22-23,,,,,,,,,
68,1997,1997-08-31,1,28.249,NYG,,PHI,W 31-17,,,,,,,,,
69,1997,1997-09-07,2,28.256,NYG,@,JAX,L 13-40,,,,,,,,,
70,1997,1997-09-14,3,28.263,SEA,@,IND,W 31-3,,,,,,,,,
71,1997,1997-09-21,4,28.270,NYG,@,STL,L 3-13,,,,,,,,,
72,1997,1997-09-28,5,28.277,NYG,,NOR,W 14-9,,0,0,,0,1.0,0,0,0
73,1997,1997-10-05,6,28.284,NYG,,DAL,W 20-17,,,,,,,,,
74,1997,1997-10-12,7,28.291,NYG,@,ARI,W 27-13,,,,,,,,,
75,1997,1997-10-19,8,28.298,NYG,@,DET,W 26-20,,,,,,,,,
76,1997,1997-10-26,9,28.305,NYG,,CIN,W 29-27,,,,,,,,,
77,1997,1997-11-09,10,28.319,NYG,@,TEN,L 6-10,,0,0,,0,0.0,1,0,0
78,1997,1997-11-16,11,28.326,NYG,,ARI,W 19-10,,0,0,,0,0.5,0,0,0
79,1997,1997-11-23,12,28.333,NYG,@,WAS,T 7-7,,,,,,,,,
80,1997,1997-11-30,13,28.340,NYG,,TAM,L 8-20,,,,,,,,,
81,1997,1997-12-07,14,28.347,NYG,@,PHI,W 31-21,,,,,,,,,
82,1997,1997-12-13,15,28.353,NYG,,WAS,W 30-10,,0,0,,0,0.0,1,0,0
83,1997,1997-12-21,16,28.361,NYG,@,DAL,W 20-7,,,,,,,,,
84,1998,1998-09-06,1,29.255,NYG,,WAS,W 31-24,,,,,,,,,
85,1998,1998-09-13,2,29.262,NYG,@,OAK,L 17-20,,,,,,,,,
86,1998,1998-09-21,3,29.270,NYG,,DAL,L 7-31,,,,,,,,,
87,1998,1998-09-27,4,29.276,NYG,@,SDG,W 34-16,,,,,,,,,
88,1998,1998-10-04,5,29.283,NYG,@,TAM,L 3-20,,,,,,,,,
89,1998,1998-10-11,6,29.290,NYG,,ATL,L 20-34,,,,,,,,,
90,1998,1998-10-18,7,29.297,NYG,,ARI,W 34-7,,,,,,,,,
91,1998,1998-11-01,8,29.311,NYG,@,WAS,L 14-21,,,,,,,,,
92,1998,1998-11-08,9,29.318,NYG,@,DAL,L 6-16,,,,,,,,,
93,1998,1998-11-15,10,29.325,NYG,,GNB,L 3-37,,,,,,,,,
94,1998,1998-11-22,11,29.332,NYG,,PHI,W 20-0,,,,,,,,,
95,1998,1998-11-30,12,29.340,NYG,@,SFO,L 7-31,,,,,,,,,
96,1998,1998-12-06,13,29.346,NYG,@,ARI,W 23-19,,,,,,,,,
97,1998,1998-12-13,14,29.353,NYG,,DEN,W 20-16,,,,,,,,,
98,1998,1998-12-20,15,29.360,NYG,,KAN,W 28-7,,,,,,,,,
99,1998,1998-12-27,16,30.002,NYG,@,PHI,W 20-10,,,,,,,,,
100,1999,1999-09-12,1,30.261,NYG,@,TAM,W 17-13,*,0,0,,0,1.0,0,0,0
101,1999,1999-09-19,2,30.268,NYG,,WAS,L 21-50,*,,,,,,,,
102,1999,1999-09-26,3,30.275,NYG,@,NWE,L 14-16,*,,,,,,,,
103,1999,1999-10-03,4,30.282,NYG,,PHI,W 16-15,*,,,,,,,,
104,1999,1999-10-10,5,30.289,NYG,@,ARI,L 3-14,*,,,,,,,,
105,1999,1999-10-18,6,30.297,NYG,,DAL,W 13-10,*,0,0,,0,1.0,0,0,0
106,1999,1999-10-24,7,30.303,NYG,,NOR,W 31-3,*,,,,,,,,
107,1999,1999-10-31,8,30.310,NYG,@,PHI,W 23-17,*,,,,,,,,
108,1999,1999-11-14,9,30.324,NYG,,IND,L 19-27,*,,,,,,,,
109,1999,1999-11-21,10,30.331,NYG,@,WAS,L 13-23,*,0,0,,0,1.0,0,0,0
110,1999,1999-11-28,11,30.338,NYG,,ARI,L 24-34,*,,,,,,,,
111,1999,1999-12-12,13,30.352,NYG,@,BUF,W 19-17,,,,,,,,,
112,1999,1999-12-19,14,30.359,NYG,@,STL,L 10-31,*,,,,,,,,
113,1999,1999-12-26,15,31.001,NYG,,MIN,L 17-34,,,,,,,,,
114,1999,2000-01-02,16,31.008,NYG,@,DAL,L 18-26,*,,,,,,,,
