ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1986,1986-09-07,1,25.344,STL,,RAM,L 10-16,,,,
2,1986,1986-09-14,2,25.351,STL,@,ATL,L 13-33,,,,
3,1986,1986-09-21,3,25.358,STL,@,BUF,L 10-17,,,,
4,1986,1986-09-29,4,26.001,STL,,DAL,L 7-31,,,,
5,1986,1986-10-05,5,26.007,STL,,NYG,L 6-13,,,,
6,1986,1986-10-12,6,26.014,STL,@,TAM,W 30-19,1.0,0,0,0
7,1986,1986-10-19,7,26.021,STL,@,WAS,L 21-28,,,,
8,1986,1986-10-26,8,26.028,STL,@,DAL,L 6-37,1.0,0,0,0
9,1986,1986-11-02,9,26.035,STL,,PHI,W 13-10,1.0,0,0,0
10,1986,1986-11-09,10,26.042,STL,@,SFO,L 17-43,,,,
11,1986,1986-11-16,11,26.049,STL,,NOR,L 7-16,,,,
12,1986,1986-11-23,12,26.056,STL,,KAN,W 23-14,,,,
13,1986,1986-11-30,13,26.063,STL,,WAS,L 17-20,,,,
14,1986,1986-12-07,14,26.070,STL,@,PHI,T 10-10,,,,
15,1986,1986-12-14,15,26.077,STL,@,NYG,L 7-27,,,,
16,1986,1986-12-21,16,26.084,STL,,TAM,W 21-17,,,,
17,1987,1987-09-13,1,26.350,STL,,DAL,W 24-13,1.0,0,0,0
18,1987,1987-09-20,2,26.357,STL,@,SDG,L 24-28,,,,
19,1987,1987-10-25,6,27.027,STL,@,NYG,L 7-30,,,,
20,1987,1987-11-01,7,27.034,STL,,PHI,L 23-28,,,,
21,1987,1987-11-08,8,27.041,STL,,TAM,W 31-28,,,,
22,1987,1987-11-15,9,27.048,STL,,RAM,L 24-27,,,,
23,1987,1987-11-22,10,27.055,STL,@,PHI,W 31-19,1.0,0,0,0
24,1987,1987-11-29,11,27.062,STL,@,ATL,W 34-21,1.0,0,0,0
25,1987,1987-12-06,12,27.069,STL,,WAS,L 17-34,,,,
26,1987,1987-12-13,13,27.076,STL,,NYG,W 27-24,0.5,0,0,0
27,1987,1987-12-20,14,27.083,STL,@,TAM,W 31-14,1.0,0,0,0
28,1987,1987-12-27,15,27.090,STL,@,DAL,L 16-21,,,,
29,1988,1988-09-04,1,27.342,PHO,@,CIN,L 14-21,1.0,0,0,0
30,1988,1988-09-12,2,27.350,PHO,,DAL,L 14-17,,,,
31,1988,1988-09-18,3,27.356,PHO,@,TAM,W 30-24,1.0,0,0,0
32,1988,1988-09-25,4,27.363,PHO,,WAS,W 30-21,,,,
33,1988,1988-10-02,5,28.004,PHO,@,RAM,W 41-27,,,,
34,1988,1988-10-09,6,28.011,PHO,,PIT,W 31-14,,,,
35,1988,1988-10-16,7,28.018,PHO,@,WAS,L 17-33,,,,
36,1988,1988-10-23,8,28.025,PHO,,CLE,L 21-29,0.0,1,7,0
37,1988,1988-10-30,9,28.032,PHO,@,DAL,W 16-10,,,,
38,1988,1988-11-06,10,28.039,PHO,,SFO,W 24-23,2.0,0,0,0
39,1988,1988-11-13,11,28.046,PHO,,NYG,W 24-17,,,,
40,1988,1988-11-20,12,28.053,PHO,@,HOU,L 20-38,,,,
41,1988,1988-11-27,13,28.060,PHO,@,PHI,L 21-31,,,,
42,1988,1988-12-04,14,28.067,PHO,@,NYG,L 7-44,,,,
43,1988,1988-12-10,15,28.073,PHO,,PHI,L 17-23,,,,
44,1988,1988-12-18,16,28.081,PHO,,GNB,L 17-26,1.0,0,0,0
45,1989,1989-09-10,1,28.347,PHO,@,DET,W 16-13,,,,
46,1989,1989-09-17,2,28.354,PHO,@,SEA,W 34-24,1.0,0,0,0
47,1989,1989-09-24,3,28.361,PHO,@,NYG,L 7-35,,,,
48,1989,1989-10-01,4,29.003,PHO,,SDG,L 13-24,1.0,0,0,0
49,1990,1990-09-09,1,29.346,PHO,@,WAS,L 0-31,,,,
