ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2003,2003-09-29,3,24.049,CHI,,GNB,L 23-38,
2,2003,2003-10-12,5,24.062,CHI,@,NOR,L 13-20,
3,2003,2003-10-19,6,24.069,CHI,@,SEA,L 17-24,
4,2003,2003-10-26,7,24.076,CHI,,DET,W 24-16,
5,2003,2003-11-02,8,24.083,CHI,,SDG,W 20-7,
6,2003,2003-11-09,9,24.090,CHI,@,DET,L 10-12,
7,2003,2003-11-16,10,24.097,CHI,,STL,L 21-23,
8,2003,2003-11-23,11,24.104,CHI,@,DEN,W 19-10,
9,2003,2003-11-30,12,24.111,CHI,,ARI,W 28-3,
10,2003,2003-12-28,16,24.139,CHI,@,KAN,L 3-31,
11,2004,2004-12-25,15,25.136,OAK,@,KAN,L 30-31,
12,2004,2005-01-02,16,25.144,OAK,,JAX,L 6-13,
