ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2005,2005-09-11,1,23.309,TAM,@,MIN,W 24-13,,,,
2,2005,2005-09-18,2,23.316,TAM,,BUF,W 19-3,,,,
3,2005,2005-09-25,3,23.323,TAM,@,GNB,W 17-16,,,,
4,2005,2005-12-17,14,24.041,TAM,@,NWE,L 0-28,,,,
5,2006,2006-12-10,13,25.034,DET,,MIN,L 20-30,,,,
6,2006,2006-12-17,14,25.041,DET,@,GNB,L 9-17,*,,,
7,2006,2006-12-24,15,25.048,DET,,CHI,L 21-26,*,,,
8,2006,2006-12-31,16,25.055,DET,@,DAL,W 39-31,*,,,
9,2007,2007-12-30,16,26.054,MIA,,CIN,L 25-38,,,,
10,2010,2010-09-19,2,28.317,WAS,,HOU,L 27-30,,,,
11,2010,2010-12-05,12,29.029,WAS,@,NYG,L 7-31,,,,
12,2010,2010-12-12,13,29.036,WAS,,TAM,L 16-17,,0.0,0,1
13,2010,2010-12-19,14,29.043,WAS,@,DAL,L 30-33,*,0.0,1,1
14,2010,2010-12-26,15,29.050,WAS,@,JAX,W 20-17,*,0.0,1,0
15,2010,2011-01-02,16,29.057,WAS,,NYG,L 14-17,*,0.0,0,4
