ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2015,2016-01-03,16,23.240,IND,,TEN,W 30-24,,0,0,0,,0,0.0%,,0,0
2,2016,2016-09-11,1,24.126,IND,,DET,L 35-39,,0,0,0,,0,0.0%,,0,0
3,2016,2016-09-18,2,24.133,IND,@,DEN,L 20-34,*,0,0,0,,0,0.0%,,0,0
4,2016,2016-09-25,3,24.140,IND,,SDG,W 26-22,,0,0,0,,0,0.0%,,0,0
5,2016,2016-10-02,4,24.147,IND,@,JAX,L 27-30,,0,0,0,,0,0.0%,,0,0
6,2016,2016-10-09,5,24.154,IND,,CHI,W 29-23,,0,0,0,,0,0.0%,,0,0
7,2016,2016-10-16,6,24.161,IND,@,HOU,L 23-26,,3,2,42,21.00,0,66.7%,14.00,0,0
8,2016,2016-10-23,7,24.168,IND,@,TEN,W 34-26,*,5,2,51,25.50,0,40.0%,10.20,0,0
9,2016,2016-10-30,8,24.175,IND,,KAN,L 14-30,*,3,2,30,15.00,0,66.7%,10.00,0,0
10,2016,2016-11-06,9,24.182,IND,@,GNB,W 31-26,,1,1,7,7.00,0,100.0%,7.00,0,0
11,2016,2016-11-20,10,24.196,IND,,TEN,W 24-17,*,0,0,0,,0,0.0%,,0,0
12,2016,2016-11-24,11,24.200,IND,,PIT,L 7-28,,2,1,35,35.00,0,50.0%,17.50,0,0
13,2016,2016-12-05,12,24.211,IND,@,NYJ,W 41-10,,3,2,15,7.50,0,66.7%,5.00,0,0
14,2016,2016-12-11,13,24.217,IND,,HOU,L 17-22,,0,0,0,,0,0.0%,,0,0
15,2016,2016-12-18,14,24.224,IND,@,MIN,W 34-6,,3,3,50,16.67,1,100.0%,16.67,1,6
16,2016,2016-12-24,15,24.230,IND,@,OAK,L 25-33,,1,1,45,45.00,0,100.0%,45.00,0,0
17,2016,2017-01-01,16,24.238,IND,,JAX,W 24-20,,1,1,22,22.00,0,100.0%,22.00,0,0
18,2018,2018-09-09,1,26.124,IND,,CIN,L 23-34,,1,1,13,13.00,0,100.0%,13.00,0,0
19,2018,2018-09-23,3,26.138,IND,@,PHI,L 16-20,,1,1,7,7.00,0,100.0%,7.00,0,0
