ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
68,2002,2002-10-20,7,25.246,GNB,,WAS,W 30-9,*,24,88,3.67,3,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,3,18,0.0,,
69,2002,2002-11-04,8,25.261,GNB,,MIA,W 24-10,*,19,72,3.79,1,8,6,71,11.83,1,75.0%,8.88,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,,
70,2002,2002-11-10,9,25.267,GNB,,DET,W 40-14,*,12,50,4.17,0,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
71,2002,2002-11-17,10,25.274,GNB,@,MIN,L 21-31,*,18,71,3.94,1,10,8,38,4.75,0,80.0%,3.80,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
72,2002,2002-11-24,11,25.281,GNB,@,TAM,L 7-21,*,18,56,3.11,0,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
73,2002,2002-12-01,12,25.288,GNB,,CHI,W 30-20,*,12,78,6.50,0,7,5,45,9.00,0,71.4%,6.43,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
74,2002,2002-12-15,14,25.302,GNB,@,SFO,W 20-14,*,24,90,3.75,1,4,3,0,0.00,0,75.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
75,2002,2002-12-22,15,25.309,GNB,,BUF,W 10-0,*,26,116,4.46,0,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
76,2002,2002-12-29,16,25.316,GNB,@,NYJ,L 17-42,*,14,67,4.79,0,5,3,5,1.67,0,60.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
77,2003,2003-09-07,1,26.203,GNB,,MIN,L 25-30,*,15,53,3.53,2,7,7,62,8.86,0,100.0%,8.86,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,,
78,2003,2003-09-14,2,26.210,GNB,,DET,W 31-6,*,23,160,6.96,1,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
79,2003,2003-09-21,3,26.217,GNB,@,ARI,L 13-20,*,21,53,2.52,0,6,6,43,7.17,0,100.0%,7.17,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
80,2003,2003-09-29,4,26.225,GNB,@,CHI,W 38-23,*,19,176,9.26,2,4,4,4,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,,
81,2003,2003-10-05,5,26.231,GNB,,SEA,W 35-13,*,27,118,4.37,2,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,,
82,2003,2003-10-12,6,26.238,GNB,,KAN,L 34-40,*,26,139,5.35,1,7,6,51,8.50,1,85.7%,7.29,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,,
83,2003,2003-10-19,7,26.245,GNB,@,STL,L 24-34,*,20,35,1.75,0,7,6,62,10.33,1,85.7%,8.86,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
84,2003,2003-11-02,8,26.259,GNB,@,MIN,W 30-27,*,21,137,6.52,0,7,5,52,10.40,1,71.4%,7.43,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
85,2003,2003-11-10,9,26.267,GNB,,PHI,L 14-17,*,29,192,6.62,1,4,3,32,10.67,1,75.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,,
86,2003,2003-11-16,10,26.273,GNB,@,TAM,W 20-13,*,21,109,5.19,1,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
87,2003,2003-11-23,11,26.280,GNB,,SFO,W 20-10,*,27,154,5.70,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
88,2003,2003-11-27,12,26.284,GNB,@,DET,L 14-22,*,13,57,4.38,0,4,4,10,2.50,0,100.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
89,2003,2003-12-07,13,26.294,GNB,,CHI,W 34-21,*,30,80,2.67,1,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
90,2003,2003-12-14,14,26.301,GNB,@,SDG,W 38-21,*,19,75,3.95,1,2,1,1,1.00,1,50.0%,0.50,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,,
91,2003,2003-12-22,15,26.309,GNB,@,OAK,W 41-7,*,24,127,5.29,1,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
92,2003,2003-12-28,16,26.315,GNB,,DEN,W 31-3,*,20,218,10.90,2,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,,
93,2004,2004-09-13,1,27.210,GNB,@,CAR,W 24-14,*,33,119,3.61,2,3,2,-3,-1.50,1,66.7%,-1.00,0,0,,0,0,0,,0,,,,0,0,,0,3,18,0.0,,
94,2004,2004-09-19,2,27.216,GNB,,CHI,L 10-21,*,24,128,5.33,0,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
95,2004,2004-09-26,3,27.223,GNB,@,IND,L 31-45,*,17,67,3.94,0,4,4,34,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
96,2004,2004-10-03,4,27.230,GNB,,NYG,L 7-14,*,15,58,3.87,0,3,3,48,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
97,2004,2004-10-11,5,27.238,GNB,,TEN,L 27-48,*,10,33,3.30,0,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
98,2004,2004-10-17,6,27.244,GNB,@,DET,W 38-10,*,21,81,3.86,0,3,3,3,1.00,0,100.0%,1.00,1,1,100.00,20,1,0,158.3,0,0,20.00,40.00,0,0,,0,0,0,0.0,,
99,2004,2004-10-24,7,27.251,GNB,,DAL,W 41-20,*,15,163,10.87,2,3,3,4,1.33,0,100.0%,1.33,0,0,,0,0,0,,0,,,,0,0,,0,2,12,0.0,,
100,2004,2004-10-31,8,27.258,GNB,@,WAS,W 28-14,*,24,70,2.92,2,4,4,73,18.25,0,100.0%,18.25,0,0,,0,0,0,,0,,,,0,0,,0,2,12,0.0,,
101,2004,2004-11-14,9,27.272,GNB,,MIN,W 34-31,*,21,145,6.90,0,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
102,2004,2004-11-21,10,27.279,GNB,@,HOU,W 16-13,*,5,15,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
103,2004,2004-12-05,12,27.293,GNB,@,PHI,L 17-47,*,11,37,3.36,0,5,3,17,5.67,0,60.0%,3.40,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
104,2004,2004-12-12,13,27.300,GNB,,DET,W 16-13,*,23,76,3.30,0,7,5,20,4.00,0,71.4%,2.86,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
105,2004,2004-12-19,14,27.307,GNB,,JAX,L 25-28,*,17,94,5.53,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
106,2004,2004-12-24,15,27.312,GNB,@,MIN,W 34-31,*,19,64,3.37,1,4,4,26,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,,
107,2004,2005-01-02,16,27.321,GNB,@,CHI,W 31-14,*,4,13,3.25,0,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
108,2005,2005-09-11,1,28.207,GNB,@,DET,L 3-17,*,12,58,4.83,0,7,5,34,6.80,0,71.4%,4.86,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
109,2005,2005-09-18,2,28.214,GNB,,CLE,L 24-26,*,16,54,3.38,0,5,5,45,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
110,2005,2005-09-25,3,28.221,GNB,,TAM,L 16-17,*,19,58,3.05,0,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
111,2005,2005-10-03,4,28.229,GNB,@,CAR,L 29-32,*,14,36,2.57,0,9,4,23,5.75,0,44.4%,2.56,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
112,2005,2005-10-23,6,28.249,GNB,@,MIN,L 20-23,*,16,49,3.06,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
113,2006,2006-09-10,1,29.206,GNB,,CHI,L 0-26,*,20,110,5.50,0,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
114,2006,2006-09-17,2,29.213,GNB,,NOR,L 27-34,*,16,42,2.63,0,11,6,48,8.00,0,54.5%,4.36,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
115,2006,2006-09-24,3,29.220,GNB,@,DET,W 31-24,*,22,63,2.86,0,8,8,68,8.50,1,100.0%,8.50,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
116,2006,2006-10-22,6,29.248,GNB,@,MIA,W 34-24,*,18,118,6.56,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
117,2006,2006-10-29,7,29.255,GNB,,ARI,W 31-14,*,21,106,5.05,2,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,,
118,2006,2006-11-05,8,29.262,GNB,@,BUF,L 10-24,*,23,122,5.30,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
119,2006,2006-11-12,9,29.269,GNB,@,MIN,W 23-17,*,22,55,2.50,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
120,2006,2006-11-19,10,29.276,GNB,,NWE,L 0-35,*,13,28,2.15,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
121,2006,2006-11-27,11,29.284,GNB,@,SEA,L 24-34,*,14,44,3.14,1,5,5,39,7.80,0,100.0%,7.80,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
122,2006,2006-12-03,12,29.290,GNB,,NYJ,L 10-38,*,14,102,7.29,0,6,4,38,9.50,0,66.7%,6.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
123,2006,2006-12-10,13,29.297,GNB,@,SFO,W 30-19,*,21,77,3.67,1,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
124,2006,2006-12-17,14,29.304,GNB,,DET,W 17-9,*,22,79,3.59,0,10,7,44,6.29,0,70.0%,4.40,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
125,2006,2006-12-21,15,29.308,GNB,,MIN,W 9-7,*,18,42,2.33,0,5,4,27,6.75,0,80.0%,5.40,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
126,2006,2006-12-31,16,29.318,GNB,@,CHI,W 26-7,*,22,71,3.23,0,4,4,39,9.75,0,100.0%,9.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
127,2007,2007-09-09,1,30.205,HOU,,KAN,W 20-3,*,16,73,4.56,0,4,4,23,5.75,0,100.0%,5.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
128,2007,2007-09-16,2,30.212,HOU,@,CAR,W 34-21,*,15,71,4.73,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
129,2007,2007-09-23,3,30.219,HOU,,IND,L 24-30,*,4,5,1.25,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
130,2007,2007-10-14,6,30.240,HOU,@,JAX,L 17-37,*,16,44,2.75,0,4,2,4,2.00,0,50.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
131,2007,2007-10-21,7,30.247,HOU,,TEN,L 36-38,,11,39,3.55,0,7,5,32,6.40,0,71.4%,4.57,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
132,2007,2007-11-04,9,30.261,HOU,@,OAK,W 24-17,*,8,28,3.50,1,1,1,53,53.00,0,100.0%,53.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
133,2008,2008-09-07,1,31.204,HOU,@,PIT,L 17-38,*,5,28,5.60,0,4,4,3,0.75,0,100.0%,0.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
134,2008,2008-10-05,4,31.232,HOU,,IND,L 27-31,,12,47,3.92,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
135,2008,2008-10-12,5,31.239,HOU,,MIA,W 29-28,,8,41,5.13,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
136,2008,2008-10-19,6,31.246,HOU,,DET,W 28-21,,14,62,4.43,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
137,2008,2008-10-26,7,31.253,HOU,,CIN,W 35-6,,9,41,4.56,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
