ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-01,1,22.085,BUF,@,NYG,W 23-20,,,,,,,
2,1996,1996-09-08,2,22.092,BUF,,NWE,W 17-10,,,,,,,
3,1996,1996-09-16,3,22.100,BUF,@,PIT,L 6-24,,,,,,,
4,1996,1996-09-22,4,22.106,BUF,,DAL,W 10-7,,,,,,,
5,1996,1996-10-06,5,22.120,BUF,,IND,W 16-13,,0,0,2.0,0,0,0
6,1996,1996-10-13,6,22.127,BUF,,MIA,L 7-21,,,,,,,
7,1996,1996-10-20,7,22.134,BUF,@,NYJ,W 25-22,,,,,,,
8,1996,1996-10-27,8,22.141,BUF,@,NWE,L 25-28,,0,0,1.0,0,0,0
9,1996,1996-11-03,9,22.148,BUF,,WAS,W 38-13,,,,,,,
10,1996,1996-11-10,10,22.155,BUF,@,PHI,W 24-17,,,,,,,
11,1996,1996-11-17,11,22.162,BUF,,CIN,W 31-17,,0,0,1.0,0,0,0
12,1996,1996-11-24,12,22.169,BUF,,NYJ,W 35-10,,0,0,1.0,0,0,0
13,1996,1996-12-01,13,22.176,BUF,@,IND,L 10-13,,,,,,,
14,1996,1996-12-08,14,22.183,BUF,@,SEA,L 18-26,,,,,,,
15,1996,1996-12-16,15,22.191,BUF,@,MIA,L 14-16,,,,,,,
16,1996,1996-12-22,16,22.197,BUF,,KAN,W 20-9,,,,,,,
17,1997,1997-08-31,1,23.084,BUF,,MIN,L 13-34,,,,,,,
18,1997,1997-09-07,2,23.091,BUF,@,NYJ,W 28-22,,,,,,,
19,1997,1997-09-14,3,23.098,BUF,@,KAN,L 16-22,,,,,,,
20,1997,1997-09-21,4,23.105,BUF,,IND,W 37-35,,,,,,,
21,1997,1997-10-05,5,23.119,BUF,,DET,W 22-13,,,,,,,
22,1997,1997-10-12,6,23.126,BUF,@,NWE,L 6-33,,,,,,,
23,1997,1997-10-20,7,23.134,BUF,@,IND,W 9-6,,,,,,,
24,1997,1997-10-26,8,23.140,BUF,,DEN,L 20-23,,,,,,,
25,1997,1997-11-02,9,23.147,BUF,,MIA,W 9-6,,,,,,,
26,1997,1997-11-09,10,23.154,BUF,,NWE,L 10-31,,,,,,,
27,1997,1997-11-17,11,23.162,BUF,@,MIA,L 13-30,,,,,,,
28,1997,1997-11-23,12,23.168,BUF,@,TEN,L 14-31,,,,,,,
29,1997,1997-11-30,13,23.175,BUF,,NYJ,W 20-10,,,,,,,
30,1997,1997-12-07,14,23.182,BUF,@,CHI,L 3-20,,,,,,,
31,1997,1997-12-14,15,23.189,BUF,,JAX,L 14-20,,,,,,,
32,1997,1997-12-20,16,23.195,BUF,@,GNB,L 21-31,,,,,,,
33,1998,1998-09-06,1,24.090,BUF,@,SDG,L 14-16,,,,,,,
34,1998,1998-09-13,2,24.097,BUF,@,MIA,L 7-13,,0,0,1.0,0,0,0
35,1998,1998-09-20,3,24.104,BUF,,STL,L 33-34,,,,,,,
36,1998,1998-10-04,4,24.118,BUF,,SFO,W 26-21,,0,0,1.0,0,0,0
37,1998,1998-10-11,5,24.125,BUF,@,IND,W 31-24,,,,,,,
38,1998,1998-10-18,6,24.132,BUF,,JAX,W 17-16,,,,,,,
39,1998,1998-10-25,7,24.139,BUF,@,CAR,W 30-14,,,,,,,
40,1998,1998-11-01,8,24.146,BUF,,MIA,W 30-24,,,,,,,
41,1998,1998-11-08,9,24.153,BUF,@,NYJ,L 12-34,,,,,,,
42,1998,1998-11-15,10,24.160,BUF,,NWE,W 13-10,,,,,,,
43,1998,1998-11-22,11,24.167,BUF,,IND,W 34-11,,,,,,,
44,1998,1998-11-29,12,24.174,BUF,@,NWE,L 21-25,,,,,,,
45,1998,1998-12-06,13,24.181,BUF,@,CIN,W 33-20,,,,,,,
46,1998,1998-12-13,14,24.188,BUF,,OAK,W 44-21,,1,6,0.0,1,40,1
47,1998,1998-12-19,15,24.194,BUF,,NYJ,L 10-17,,,,,,,
48,1998,1998-12-27,16,24.202,BUF,@,NOR,W 45-33,,,,,,,
49,1999,1999-09-12,1,25.096,BUF,@,IND,L 14-31,*,,,,,,
50,1999,1999-09-19,2,25.103,BUF,,NYJ,W 17-3,*,,,,,,
51,1999,1999-09-26,3,25.110,BUF,,PHI,W 26-0,*,0,0,1.0,0,0,0
52,1999,1999-10-04,4,25.118,BUF,@,MIA,W 23-18,*,,,,,,
53,1999,1999-10-10,5,25.124,BUF,,PIT,W 24-21,*,0,0,1.0,0,0,0
54,1999,1999-10-17,6,25.131,BUF,,OAK,L 14-20,*,,,,,,
55,1999,1999-10-24,7,25.138,BUF,@,SEA,L 16-26,*,0,0,1.0,0,0,0
56,1999,1999-10-31,8,25.145,BUF,@,BAL,W 13-10,*,,,,,,
57,1999,1999-11-07,9,25.152,BUF,@,WAS,W 34-17,*,,,,,,
58,1999,1999-11-14,10,25.159,BUF,,MIA,W 23-3,*,,,,,,
59,1999,1999-11-21,11,25.166,BUF,@,NYJ,L 7-17,*,,,,,,
60,1999,1999-11-28,12,25.173,BUF,,NWE,W 17-7,*,0,0,0.5,0,0,0
61,1999,1999-12-12,13,25.187,BUF,,NYG,L 17-19,*,,,,,,
62,1999,1999-12-19,14,25.194,BUF,@,ARI,W 31-21,*,,,,,,
63,1999,1999-12-26,15,25.201,BUF,@,NWE,W 13-10,*,,,,,,
64,1999,2000-01-02,16,25.208,BUF,,IND,W 31-6,*,,,,,,
65,2000,2000-10-01,4,26.115,MIN,@,DET,W 31-24,,,,,,,
66,2000,2000-10-09,5,26.123,MIN,,TAM,W 30-23,,,,,,,
67,2000,2000-10-22,7,26.136,MIN,,BUF,W 31-27,,,,,,,
68,2000,2000-10-29,8,26.143,MIN,@,TAM,L 13-41,,,,,,,
69,2000,2000-11-06,9,26.151,MIN,@,GNB,L 20-26,,,,,,,
70,2000,2000-11-12,10,26.157,MIN,,ARI,W 31-14,,,,,,,
71,2000,2000-11-19,11,26.164,MIN,,CAR,W 31-17,,,,,,,
72,2000,2000-11-30,13,26.175,MIN,,DET,W 24-17,*,,,,,,
73,2000,2000-12-10,14,26.185,MIN,@,STL,L 29-40,*,,,,,,
