ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
36,1999,1999-09-12,1,27.159,NWE,@,NYJ,W 30-28,*,,,,,
37,1999,1999-09-19,2,27.166,NWE,,IND,W 31-28,*,,,,,
38,1999,1999-09-26,3,27.173,NWE,,NYG,W 16-14,*,,,,,
39,1999,1999-10-03,4,27.180,NWE,@,CLE,W 19-7,*,,,,,
40,1999,1999-10-10,5,27.187,NWE,@,KAN,L 14-16,*,0,0,,0,1.5
41,1999,1999-10-17,6,27.194,NWE,,MIA,L 30-31,*,0,0,,0,0.5
42,1999,1999-10-24,7,27.201,NWE,,DEN,W 24-23,*,0,0,,0,1.0
43,1999,1999-10-31,8,27.208,NWE,@,ARI,W 27-3,*,,,,,
44,1999,1999-11-15,9,27.223,NWE,,NYJ,L 17-24,*,,,,,
45,1999,1999-11-21,10,27.229,NWE,@,MIA,L 17-27,*,,,,,
46,1999,1999-11-28,11,27.236,NWE,@,BUF,L 7-17,*,,,,,
47,1999,1999-12-05,12,27.243,NWE,,DAL,W 13-6,*,,,,,
48,1999,1999-12-12,13,27.250,NWE,@,IND,L 15-20,*,,,,,
49,1999,1999-12-19,14,27.257,NWE,@,PHI,L 9-24,*,,,,,
50,1999,1999-12-26,15,27.264,NWE,,BUF,L 10-13,*,,,,,
51,1999,2000-01-02,16,27.271,NWE,,BAL,W 20-3,*,,,,,
52,2000,2000-09-03,1,28.150,NWE,,TAM,L 16-21,*,,,,,
53,2000,2000-09-11,2,28.158,NWE,@,NYJ,L 19-20,*,,,,,
54,2000,2000-09-17,3,28.164,NWE,,MIN,L 13-21,*,,,,,
55,2000,2000-09-24,4,28.171,NWE,@,MIA,L 3-10,,,,,,
56,2000,2000-10-01,5,28.178,NWE,@,DEN,W 28-19,,,,,,
57,2000,2000-10-08,6,28.185,NWE,,IND,W 24-16,*,,,,,
58,2000,2000-11-05,9,28.213,NWE,,BUF,L 13-16,,,,,,
59,2000,2000-11-12,10,28.220,NWE,@,CLE,L 11-19,*,,,,,
60,2000,2000-11-19,11,28.227,NWE,,CIN,W 16-13,*,,,,,
61,2000,2000-11-23,12,28.231,NWE,@,DET,L 9-34,*,0,0,,0,1.0
62,2000,2000-12-04,13,28.242,NWE,,KAN,W 30-24,,,,,,
63,2000,2000-12-10,14,28.248,NWE,@,CHI,L 17-24,*,,,,,
64,2000,2000-12-17,15,28.255,NWE,@,BUF,W 13-10,*,0,0,,0,1.5
65,2000,2000-12-24,16,28.262,NWE,,MIA,L 24-27,,,,,,
66,2001,2001-09-09,1,29.156,SEA,@,CLE,W 9-6,*,,,,,
67,2001,2001-09-23,2,29.170,SEA,,PHI,L 3-27,*,,,,,
68,2001,2001-09-30,3,29.177,SEA,@,OAK,L 14-38,*,,,,,
69,2001,2001-10-07,4,29.184,SEA,,JAX,W 24-15,*,,,,,
70,2001,2001-10-14,5,29.191,SEA,,DEN,W 34-21,*,,,,,
71,2001,2001-10-28,6,29.205,SEA,,MIA,L 20-24,*,,,,,
72,2001,2001-11-04,7,29.212,SEA,@,WAS,L 14-27,*,,,,,
73,2001,2001-11-11,8,29.219,SEA,,OAK,W 34-27,*,0,0,,0,1.0
74,2001,2001-11-18,9,29.226,SEA,@,BUF,W 23-20,*,,,,,
75,2001,2001-11-25,10,29.233,SEA,@,KAN,L 7-19,*,,,,,
76,2001,2001-12-02,11,29.240,SEA,,SDG,W 13-10,*,,,,,
77,2001,2001-12-09,12,29.247,SEA,@,DEN,L 7-20,*,,,,,
78,2001,2001-12-16,13,29.254,SEA,,DAL,W 29-3,*,,,,,
79,2001,2001-12-23,14,29.261,SEA,@,NYG,L 24-27,*,,,,,
80,2001,2001-12-30,15,29.268,SEA,@,SDG,W 25-22,*,,,,,
81,2001,2002-01-06,16,29.275,SEA,,KAN,W 21-18,*,,,,,
82,2002,2002-09-08,1,30.155,SEA,@,OAK,L 17-31,*,,,,,
83,2002,2002-09-15,2,30.162,SEA,,ARI,L 13-24,*,,,,,
84,2002,2002-09-22,3,30.169,SEA,@,NYG,L 6-9,*,,,,,
85,2002,2002-09-29,4,30.176,SEA,,MIN,W 48-23,*,,,,,
86,2002,2002-10-14,5,30.191,SEA,,SFO,L 21-28,*,0,0,,0,1.0
87,2002,2002-10-20,6,30.197,SEA,@,STL,L 20-37,*,,,,,
88,2002,2002-10-27,7,30.204,SEA,@,DAL,W 17-14,*,,,,,
89,2002,2002-11-03,8,30.211,SEA,,WAS,L 3-14,*,,,,,
90,2002,2002-11-10,9,30.218,SEA,@,ARI,W 27-6,*,,,,,
91,2002,2002-11-17,10,30.225,SEA,,DEN,L 9-31,*,,,,,
92,2002,2002-11-24,11,30.232,SEA,,KAN,W 39-32,*,,,,,
93,2002,2002-12-01,12,30.239,SEA,@,SFO,L 24-31,*,,,,,
94,2002,2002-12-08,13,30.246,SEA,,PHI,L 20-27,*,,,,,
95,2002,2002-12-15,14,30.253,SEA,@,ATL,W 30-24,*,,,,,
96,2002,2002-12-22,15,30.260,SEA,,STL,W 30-10,*,,,,,
97,2002,2002-12-29,16,30.267,SEA,@,SDG,W 31-28,*,,,,,
98,2004,2004-09-12,1,32.159,DAL,@,MIN,L 17-35,*,,,,,
99,2004,2004-09-19,2,32.166,DAL,,CLE,W 19-12,,,,,,
100,2004,2004-09-27,3,32.174,DAL,@,WAS,W 21-18,,,,,,
101,2004,2004-10-10,4,32.187,DAL,,NYG,L 10-26,,,,,,
102,2004,2004-10-17,5,32.194,DAL,,PIT,L 20-24,,,,,,
103,2004,2004-10-24,6,32.201,DAL,@,GNB,L 20-41,,,,,,
