ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
27,1988,1988-09-11,2,24.028,CHI,@,IND,W 17-13,19,82,4.32,0,,5,21,4.20,0,,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
28,1988,1988-09-18,3,24.035,CHI,,MIN,L 7-31,8,12,1.50,0,,5,37,7.40,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
29,1988,1988-09-25,4,24.042,CHI,@,GNB,W 24-6,20,105,5.25,2,,2,16,8.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,2,12
30,1988,1988-10-02,5,24.049,CHI,,BUF,W 24-3,15,24,1.60,0,,1,3,3.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
31,1988,1988-10-09,6,24.056,CHI,@,DET,W 24-7,14,70,5.00,1,,2,20,10.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
32,1988,1988-10-16,7,24.063,CHI,,DAL,W 17-7,9,51,5.67,0,,5,52,10.40,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
33,1988,1988-10-24,8,24.071,CHI,,SFO,W 10-9,16,62,3.88,0,,3,40,13.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
34,1988,1988-10-30,9,24.077,CHI,@,NWE,L 7-30,18,87,4.83,0,,2,33,16.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
35,1988,1988-11-06,10,24.084,CHI,,TAM,W 28-10,7,7,1.00,1,,2,33,16.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
36,1988,1988-11-13,11,24.091,CHI,@,WAS,W 34-14,16,85,5.31,1,,4,51,12.75,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
37,1988,1988-11-20,12,24.098,CHI,@,TAM,W 27-15,19,66,3.47,2,,1,17,17.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,2,12
38,1988,1988-11-27,13,24.105,CHI,,GNB,W 16-0,17,139,8.18,2,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,2,12
39,1988,1988-12-05,14,24.113,CHI,@,RAM,L 3-23,14,48,3.43,0,,2,17,8.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
40,1988,1988-12-11,15,24.119,CHI,,DET,W 13-12,11,23,2.09,0,,2,5,2.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
41,1988,1988-12-19,16,24.127,CHI,@,MIN,L 27-28,22,122,5.55,1,,1,9,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
42,1989,1989-09-10,1,25.027,CHI,,CIN,W 17-14,21,146,6.95,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1989,1989-09-17,2,25.034,CHI,,MIN,W 38-7,23,97,4.22,2,,3,58,19.33,1,,,0,0,,0,0,0,,,,,,0,0,,0,3,18
44,1989,1989-09-24,3,25.041,CHI,@,DET,W 47-27,16,116,7.25,1,,3,18,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
45,1989,1989-10-02,4,25.049,CHI,,PHI,W 27-13,23,85,3.70,1,,1,3,3.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
46,1989,1989-10-08,5,25.055,CHI,@,TAM,L 35-42,17,86,5.06,3,,6,30,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,3,18
47,1989,1989-10-15,6,25.062,CHI,,HOU,L 28-33,23,69,3.00,1,,6,51,8.50,1,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
48,1989,1989-10-23,7,25.070,CHI,@,CLE,L 7-27,15,69,4.60,0,,1,31,31.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1989,1989-10-29,8,25.076,CHI,,RAM,W 20-10,22,80,3.64,0,,1,11,11.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1989,1989-11-05,9,25.083,CHI,@,GNB,L 13-14,15,58,3.87,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,1989,1989-11-12,10,25.090,CHI,@,PIT,W 20-0,17,64,3.76,1,,2,7,3.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
52,1989,1989-11-19,11,25.097,CHI,,TAM,L 31-32,15,100,6.67,1,,6,48,8.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
53,1989,1989-11-26,12,25.104,CHI,@,WAS,L 14-38,13,27,2.08,0,,2,13,6.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,1989,1989-12-03,13,25.111,CHI,@,MIN,L 16-27,17,76,4.47,0,,2,12,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,1989,1989-12-10,14,25.118,CHI,,DET,L 17-27,12,42,3.50,1,,9,58,6.44,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
56,1989,1989-12-17,15,25.125,CHI,,GNB,L 28-40,12,119,9.92,0,,6,90,15.00,2,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
57,1989,1989-12-24,16,25.132,CHI,@,SFO,L 0-26,13,41,3.15,0,,2,4,2.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,1990,1990-09-09,1,26.026,CHI,,SEA,W 17-0,20,101,5.05,2,,5,42,8.40,0,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
59,1990,1990-09-16,2,26.033,CHI,@,GNB,W 31-13,21,71,3.38,1,,4,35,8.75,1,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
60,1990,1990-09-23,3,26.040,CHI,,MIN,W 19-16,23,91,3.96,1,,1,-4,-4.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
61,1990,1990-09-30,4,26.047,CHI,@,RAI,L 10-24,6,26,4.33,0,,1,6,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
62,1990,1990-10-07,5,26.054,CHI,,GNB,W 27-13,21,141,6.71,1,,1,29,29.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
63,1990,1990-10-14,6,26.061,CHI,,RAM,W 38-9,14,63,4.50,1,,4,69,17.25,1,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
64,1990,1990-10-28,7,26.075,CHI,@,PHO,W 31-21,20,74,3.70,2,,3,55,18.33,0,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
65,1990,1990-11-04,8,26.082,CHI,@,TAM,W 26-6,17,59,3.47,1,,5,48,9.60,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
66,1990,1990-11-11,9,26.089,CHI,,ATL,W 30-24,14,22,1.57,1,,1,14,14.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
67,1990,1990-11-18,10,26.096,CHI,@,DEN,W 16-13,28,110,3.93,0,,2,28,14.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
68,1990,1990-11-25,11,26.103,CHI,@,MIN,L 13-41,17,48,2.82,0,,7,57,8.14,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
69,1990,1990-12-02,12,26.110,CHI,,DET,W 23-17,15,47,3.13,0,,3,66,22.00,1,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
70,1990,1990-12-09,13,26.117,CHI,@,WAS,L 9-10,11,57,5.18,0,,2,30,15.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1990,1990-12-16,14,26.124,CHI,@,DET,L 21-38,22,100,4.55,0,,2,10,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
72,1990,1990-12-29,16,26.137,CHI,,KAN,L 10-21,11,68,6.18,0,,1,-1,-1.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1991,1991-09-01,1,27.018,CHI,,MIN,W 10-6,23,58,2.52,0,,6,46,7.67,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
74,1991,1991-09-08,2,27.025,CHI,@,TAM,W 21-20,17,35,2.06,1,,1,8,8.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,2,12
75,1991,1991-09-15,3,27.032,CHI,,NYG,W 20-17,8,57,7.13,1,,3,27,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
76,1991,1991-09-23,4,27.040,CHI,,NYJ,W 19-13,19,76,4.00,0,,4,20,5.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
77,1991,1991-09-29,5,27.046,CHI,@,BUF,L 20-35,19,54,2.84,1,,5,63,12.60,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
78,1991,1991-10-06,6,27.053,CHI,,WAS,L 7-20,18,73,4.06,1,,2,15,7.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
79,1991,1991-10-17,7,27.064,CHI,@,GNB,W 10-0,16,81,5.06,0,,6,35,5.83,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
80,1991,1991-10-27,8,27.074,CHI,@,NOR,W 20-17,12,53,4.42,0,,2,17,8.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
81,1991,1991-11-03,9,27.081,CHI,,DET,W 20-10,16,68,4.25,0,,2,16,8.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
82,1991,1991-11-11,10,27.089,CHI,@,MIN,W 34-17,20,91,4.55,2,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,2,12
83,1991,1991-11-24,12,27.102,CHI,,MIA,L 13-16,21,43,2.05,0,,5,17,3.40,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
84,1991,1991-11-28,13,27.106,CHI,@,DET,L 6-16,13,45,3.46,0,,5,28,5.60,0,,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
85,1991,1991-12-23,16,27.131,CHI,@,SFO,L 14-52,8,13,1.63,0,,6,76,12.67,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
86,1992,1992-09-06,1,28.023,CHI,,DET,W 27-24,13,52,4.00,1,5,3,32,10.67,1,60.0%,6.40,0,0,,0,0,0,,,,,,0,0,,0,2,12
87,1992,1992-09-13,2,28.030,CHI,@,NOR,L 6-28,10,36,3.60,0,5,3,13,4.33,0,60.0%,2.60,0,0,,0,0,0,,,,,,0,0,,0,0,0
88,1992,1992-09-21,3,28.038,CHI,,NYG,L 14-27,11,56,5.09,0,5,4,24,6.00,1,80.0%,4.80,0,0,,0,0,0,,,,,,0,0,,0,1,6
89,1992,1992-09-27,4,28.044,CHI,,ATL,W 41-31,15,74,4.93,2,7,6,80,13.33,0,85.7%,11.43,0,0,,0,0,0,,,,,,0,0,,0,2,12
90,1992,1992-10-04,5,28.051,CHI,@,MIN,L 20-21,16,46,2.88,0,7,6,48,8.00,0,85.7%,6.86,0,0,,0,0,0,,,,,,0,0,,0,0,0
91,1992,1992-10-18,6,28.065,CHI,,TAM,W 31-14,15,42,2.80,0,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
92,1992,1992-10-25,7,28.072,CHI,@,GNB,W 30-10,11,33,3.00,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,1992,1992-11-02,8,28.080,CHI,,MIN,L 10-38,8,23,2.88,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,1992,1992-11-08,9,28.086,CHI,,CIN,L 28-31,12,35,2.92,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
95,1992,1992-11-15,10,28.093,CHI,@,TAM,L 17-20,6,22,3.67,1,4,3,23,7.67,1,75.0%,5.75,0,0,,0,0,0,,,,,,0,0,,0,2,12
96,1992,1992-11-22,11,28.100,CHI,,GNB,L 3-17,7,25,3.57,0,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
97,1992,1992-11-29,12,28.107,CHI,@,CLE,L 14-27,8,34,4.25,0,5,4,49,12.25,1,80.0%,9.80,0,0,,0,0,0,,,,,,0,0,,0,1,6
98,1992,1992-12-07,13,28.115,CHI,@,HOU,L 7-24,5,10,2.00,0,5,3,27,9.00,1,60.0%,5.40,0,0,,0,0,0,,,,,,0,0,,0,1,6
99,1992,1992-12-13,14,28.121,CHI,,PIT,W 30-6,11,56,5.09,1,3,1,15,15.00,1,33.3%,5.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
100,1992,1992-12-20,15,28.128,CHI,@,DET,L 3-16,5,21,4.20,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
101,1992,1992-12-27,16,28.135,CHI,@,DAL,L 14-27,3,17,5.67,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
102,1993,1993-09-05,1,29.022,CHI,,NYG,L 20-26,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,,,,0,
103,1993,1993-09-12,2,29.029,CHI,@,MIN,L 7-10,13,60,4.62,0,4,3,11,3.67,0,75.0%,2.75,0,0,,0,0,0,,0,,,,0,0,,0,0,0
104,1993,1993-09-26,3,29.043,CHI,,TAM,W 47-17,23,104,4.52,1,2,1,35,35.00,0,50.0%,17.50,0,0,,0,0,0,,0,,,,0,0,,0,1,6
105,1993,1993-10-03,4,29.050,CHI,,ATL,W 6-0,24,84,3.50,0,8,5,6,1.20,0,62.5%,0.75,0,0,,0,0,0,,0,,,,0,0,,0,0,0
106,1993,1993-10-10,5,29.057,CHI,@,PHI,W 17-6,20,24,1.20,0,3,1,0,0.00,0,33.3%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
107,1993,1993-10-25,6,29.072,CHI,,MIN,L 12-19,16,45,2.81,0,11,9,60,6.67,0,81.8%,5.45,0,0,,0,0,0,,0,,,,0,0,,0,0,0
108,1993,1993-10-31,7,29.078,CHI,@,GNB,L 3-17,19,61,3.21,0,5,4,12,3.00,0,80.0%,2.40,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
109,1993,1993-11-07,8,29.085,CHI,,RAI,L 14-16,28,75,2.68,1,3,2,1,0.50,0,66.7%,0.33,0,0,,0,0,0,,0,,,,0,0,,0,1,6
110,1993,1993-11-14,9,29.092,CHI,@,SDG,W 16-13,7,32,4.57,0,7,3,22,7.33,0,42.9%,3.14,0,0,,0,0,0,,0,,,,0,0,,0,0,0
111,1993,1993-11-21,10,29.099,CHI,@,KAN,W 19-17,17,42,2.47,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
112,1993,1993-11-25,11,29.103,CHI,@,DET,W 10-6,15,68,4.53,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
113,1993,1993-12-05,12,29.113,CHI,,GNB,W 30-17,9,15,1.67,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
114,1993,1993-12-12,13,29.120,CHI,@,TAM,L 10-13,8,28,3.50,1,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,,,,0,0,,0,1,6
115,1993,1993-12-18,14,29.126,CHI,,DEN,L 3-13,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,,,,0,
116,1993,1994-01-02,16,29.141,CHI,@,RAM,L 6-20,3,8,2.67,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
