ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
14,1996,1996-12-08,14,22.163,MIA,,NYG,L 7-17,,17,96,5.65,0,3,2,14,7.00,0,66.7%,4.67,0,0
15,1996,1996-12-16,15,22.171,MIA,,BUF,W 16-14,,27,76,2.81,0,4,4,23,5.75,0,100.0%,5.75,0,0
16,1996,1996-12-22,16,22.177,MIA,@,NYJ,W 31-28,,30,152,5.07,1,1,1,6,6.00,0,100.0%,6.00,1,6
17,1997,1997-08-31,1,23.064,MIA,,IND,W 16-10,,13,50,3.85,1,3,1,10,10.00,0,33.3%,3.33,1,6
18,1997,1997-09-07,2,23.071,MIA,,TEN,W 16-13,,19,33,1.74,0,2,2,23,11.50,0,100.0%,11.50,0,0
19,1997,1997-09-14,3,23.078,MIA,@,GNB,L 18-23,,15,45,3.00,0,3,2,2,1.00,0,66.7%,0.67,0,0
20,1997,1997-09-21,4,23.085,MIA,@,TAM,L 21-31,,16,45,2.81,1,4,3,22,7.33,0,75.0%,5.50,1,6
21,1997,1997-10-05,5,23.099,MIA,,KAN,W 17-14,,17,38,2.24,1,2,0,0,,0,0.0%,0.00,1,6
22,1997,1997-10-12,6,23.106,MIA,@,NYJ,W 31-20,,18,62,3.44,0,5,3,47,15.67,1,60.0%,9.40,1,6
23,1997,1997-10-19,7,23.113,MIA,@,BAL,W 24-13,,22,108,4.91,3,2,1,14,14.00,0,50.0%,7.00,3,18
24,1997,1997-10-27,8,23.121,MIA,,CHI,L 33-36,,11,38,3.45,1,3,1,8,8.00,0,33.3%,2.67,1,6
25,1997,1997-11-02,9,23.127,MIA,@,BUF,L 6-9,,16,39,2.44,0,2,1,9,9.00,0,50.0%,4.50,0,0
26,1997,1997-11-09,10,23.134,MIA,,NYJ,W 24-17,,25,103,4.12,2,2,2,19,9.50,0,100.0%,9.50,2,12
27,1997,1997-11-17,11,23.142,MIA,,BUF,W 30-13,,26,83,3.19,1,3,2,29,14.50,0,66.7%,9.67,1,6
28,1997,1997-11-23,12,23.148,MIA,@,NWE,L 24-27,,18,33,1.83,3,4,4,14,3.50,0,100.0%,3.50,3,18
29,1997,1997-11-30,13,23.155,MIA,@,OAK,W 34-16,,23,85,3.70,1,3,0,0,,0,0.0%,0.00,1,6
30,1997,1997-12-07,14,23.162,MIA,,DET,W 33-30,,23,70,3.04,1,2,0,0,,0,0.0%,0.00,1,6
31,1997,1997-12-14,15,23.169,MIA,@,IND,L 0-41,,8,27,3.38,0,2,1,4,4.00,0,50.0%,2.00,0,0
32,1997,1997-12-22,16,23.177,MIA,,NWE,L 12-14,,13,33,2.54,0,7,6,60,10.00,0,85.7%,8.57,0,0
33,1998,1998-09-06,1,24.070,MIA,@,IND,W 24-15,,23,108,4.70,1,2,1,10,10.00,0,50.0%,5.00,1,6
34,1998,1998-09-13,2,24.077,MIA,,BUF,W 13-7,,18,75,4.17,0,1,0,0,,0,0.0%,0.00,0,0
35,1998,1998-09-20,3,24.084,MIA,,PIT,W 21-0,,33,108,3.27,1,2,2,6,3.00,0,100.0%,3.00,1,6
36,1998,1998-10-04,4,24.098,MIA,@,NYJ,L 9-20,,9,16,1.78,0,4,2,8,4.00,0,50.0%,2.00,0,0
37,1998,1998-10-12,5,24.106,MIA,@,JAX,L 21-28,,21,43,2.05,1,1,0,0,,0,0.0%,0.00,1,6
38,1998,1998-10-18,6,24.112,MIA,,STL,W 14-0,,17,59,3.47,0,3,2,12,6.00,0,66.7%,4.00,0,0
39,1998,1998-10-25,7,24.119,MIA,,NWE,W 12-9,,21,56,2.67,0,4,3,12,4.00,0,75.0%,3.00,0,0
40,1998,1998-11-01,8,24.126,MIA,@,BUF,L 24-30,,22,97,4.41,1,3,2,9,4.50,0,66.7%,3.00,1,6
41,1998,1998-11-08,9,24.133,MIA,,IND,W 27-14,,9,48,5.33,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0
42,1998,1998-11-15,10,24.140,MIA,@,CAR,W 13-9,,25,127,5.08,1,1,1,2,2.00,0,100.0%,2.00,1,6
43,1998,1998-11-23,11,24.148,MIA,@,NWE,L 23-26,,10,10,1.00,1,2,1,4,4.00,0,50.0%,2.00,1,6
44,1998,1998-11-29,12,24.154,MIA,,NOR,W 30-10,,18,72,4.00,0,3,2,10,5.00,0,66.7%,3.33,0,0
45,1998,1998-12-06,13,24.161,MIA,@,OAK,W 27-17,,19,94,4.95,0,2,2,21,10.50,0,100.0%,10.50,0,0
46,1998,1998-12-13,14,24.168,MIA,,NYJ,L 16-21,,10,42,4.20,0,1,1,4,4.00,0,100.0%,4.00,0,0
47,1998,1998-12-21,15,24.176,MIA,,DEN,W 31-21,,15,5,0.33,0,1,1,5,5.00,0,100.0%,5.00,0,0
48,1999,1999-09-13,1,25.077,MIA,@,DEN,W 38-21,*,16,60,3.75,1,1,1,7,7.00,0,100.0%,7.00,1,6
49,1999,1999-09-19,2,25.083,MIA,,ARI,W 19-16,*,9,33,3.67,0,4,3,18,6.00,0,75.0%,4.50,0,0
50,1999,1999-10-04,3,25.098,MIA,,BUF,L 18-23,*,3,2,0.67,0,1,0,0,,0,0.0%,0.00,0,0
51,1999,1999-10-24,7,25.118,CLE,@,STL,L 3-34,,6,27,4.50,0,2,2,8,4.00,0,100.0%,4.00,0,0
52,1999,1999-10-31,8,25.125,CLE,@,NOR,W 21-16,,13,39,3.00,0,0,0,0,,0,0.0%,,0,0
53,1999,1999-11-07,9,25.132,CLE,,BAL,L 9-41,,9,23,2.56,0,2,1,2,2.00,0,50.0%,1.00,0,0
54,1999,1999-11-14,10,25.139,CLE,@,PIT,W 16-15,*,18,56,3.11,0,1,1,7,7.00,0,100.0%,7.00,0,0
55,1999,1999-11-21,11,25.146,CLE,,CAR,L 17-31,*,7,11,1.57,0,3,2,2,1.00,0,66.7%,0.67,0,0
56,1999,1999-11-28,12,25.153,CLE,,TEN,L 21-33,*,15,35,2.33,0,1,1,1,1.00,0,100.0%,1.00,0,0
57,1999,1999-12-05,13,25.160,CLE,@,SDG,L 10-23,,10,29,2.90,0,1,1,21,21.00,0,100.0%,21.00,0,0
58,1999,1999-12-12,14,25.167,CLE,@,CIN,L 28-44,*,5,10,2.00,0,2,2,7,3.50,1,100.0%,3.50,1,6
59,1999,1999-12-19,15,25.174,CLE,,JAX,L 14-24,*,13,36,2.77,0,1,1,4,4.00,0,100.0%,4.00,0,0
60,1999,1999-12-26,16,25.181,CLE,,IND,L 28-29,*,19,84,4.42,0,3,2,7,3.50,0,66.7%,2.33,0,0
61,2000,2000-09-03,1,26.067,IND,@,KAN,W 27-14,,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0
