ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
41,1997,1997-11-09,10,25.279,CAR,@,DEN,L 0-34,,0,0,,0,0,0,,0,,,,,,
42,1997,1997-11-16,11,25.286,CAR,@,SFO,L 19-27,,0,0,,0,2,18,9.00,0,0.0,,,0,0,0
43,1997,1997-11-23,12,25.293,CAR,@,STL,W 16-10,,0,0,,0,4,56,14.00,0,0.0,,,0,0,0
44,1997,1997-11-30,13,25.300,CAR,,NOR,L 13-16,,0,0,,0,1,0,0.00,0,0.0,,,0,0,0
45,1997,1997-12-08,14,25.308,CAR,@,DAL,W 23-13,,0,0,,0,3,19,6.33,0,0.0,,,0,0,0
46,1997,1997-12-14,15,25.314,CAR,,GNB,L 10-31,,0,0,,0,1,5,5.00,0,0.0,,,0,0,0
47,1997,1997-12-20,16,25.320,CAR,,STL,L 18-30,,1,5,5.00,0,1,10,10.00,0,0.0,,,0,0,0
48,1998,1998-09-06,1,26.215,IND,,MIA,L 15-24,,,,,,,,,,,,,,,
49,1998,1998-09-13,2,26.222,IND,@,NWE,L 6-29,,,,,,,,,,,,,,,
50,1998,1998-09-20,3,26.229,IND,@,NYJ,L 6-44,,0,0,,0,2,27,13.50,0,0.0,,,0,0,0
51,1998,1998-09-27,4,26.236,IND,,NOR,L 13-19,,0,0,,0,3,27,9.00,0,0.0,,,1,0,0
52,1998,1998-10-04,5,26.243,IND,,SDG,W 17-12,,0,0,,0,1,6,6.00,0,0.0,,,0,0,0
53,1998,1998-10-11,6,26.250,IND,,BUF,L 24-31,,0,0,,0,1,7,7.00,0,0.0,,,0,0,0
54,1998,1998-10-18,7,26.257,IND,@,SFO,L 31-34,,0,0,,0,2,6,3.00,0,0.0,,,0,0,0
55,1998,1998-11-01,8,26.271,IND,,NWE,L 16-21,,0,0,,0,3,34,11.33,0,0.0,,,0,0,0
56,1998,1998-11-15,10,26.285,IND,,NYJ,W 24-23,,,,,,,,,,,,,,,
57,1998,1998-11-22,11,26.292,IND,@,BUF,L 11-34,,,,,,,,,,,,,,,
58,1998,1998-12-06,13,26.306,IND,@,ATL,L 21-28,,,,,,,,,,,,,,,
59,1998,1998-12-13,14,26.313,IND,,CIN,W 39-26,,,,,,,,,,,,,,,
60,1998,1998-12-20,15,26.320,IND,@,SEA,L 23-27,,,,,,,,,,,,,,,
61,1998,1998-12-27,16,26.327,IND,,CAR,L 19-27,,,,,,,,,,,,,,,
62,1999,1999-09-12,1,27.221,IND,,BUF,W 31-14,*,,,,,,,,,,,,,,
63,1999,1999-09-26,3,27.235,IND,@,SDG,W 27-19,*,0,0,,0,0,0,,0,0.0,,,1,38,0
64,1999,1999-10-10,4,27.249,IND,,MIA,L 31-34,*,,,,,,,,,,,,,,
65,1999,1999-10-17,5,27.256,IND,@,NYJ,W 16-13,*,,,,,,,,,,,,,,
66,1999,1999-10-24,6,27.263,IND,,CIN,W 31-10,*,,,,,,,,,,,,,,
67,1999,1999-10-31,7,27.270,IND,,DAL,W 34-24,,,,,,,,,,,,,,,
68,1999,1999-11-07,8,27.277,IND,,KAN,W 25-17,*,0,0,,0,0,0,,0,1.0,,,0,0,0
69,1999,1999-11-14,9,27.284,IND,@,NYG,W 27-19,*,,,,,,,,,,,,,,
70,1999,1999-11-21,10,27.291,IND,@,PHI,W 44-17,*,,,,,,,,,,,,,,
71,1999,1999-11-28,11,27.298,IND,,NYJ,W 13-6,*,,,,,,,,,,,,,,
72,1999,1999-12-05,12,27.305,IND,@,MIA,W 37-34,*,0,0,,0,0,0,,0,0.0,,,1,36,0
73,1999,1999-12-12,13,27.312,IND,,NWE,W 20-15,*,0,0,,0,0,0,,0,0.0,,,1,11,0
74,1999,1999-12-19,14,27.319,IND,,WAS,W 24-21,*,,,,,,,,,,,,,,
75,1999,1999-12-26,15,27.326,IND,@,CLE,W 29-28,*,,,,,,,,,,,,,,
76,1999,2000-01-02,16,27.333,IND,@,BUF,L 6-31,*,,,,,,,,,,,,,,
77,2000,2000-09-03,1,28.213,IND,@,KAN,W 27-14,,,,,,,,,,,,,,,
78,2000,2000-09-10,2,28.220,IND,,OAK,L 31-38,*,,,,,,,,,,,,,,
79,2000,2000-09-25,3,28.235,IND,,JAX,W 43-14,*,,,,,,,,,,,,,,
80,2000,2000-10-01,4,28.241,IND,@,BUF,W 18-16,*,,,,,,,,,,,,,,
81,2000,2000-10-08,5,28.248,IND,@,NWE,L 16-24,*,,,,,,,,,,,,,,
82,2000,2000-10-22,7,28.262,IND,,NWE,W 30-23,,,,,,,,,,,,,,,
83,2000,2000-10-29,8,28.269,IND,,DET,W 30-18,*,0,0,,0,0,0,,0,0.0,,,1,1,0
84,2000,2000-11-05,9,28.276,IND,@,CHI,L 24-27,*,,,,,,,,,,,,,,
85,2000,2000-11-12,10,28.283,IND,,NYJ,W 23-15,*,,,,,,,,,,,,,,
86,2000,2000-11-19,11,28.290,IND,@,GNB,L 24-26,,,,,,,,,,,,,,,
87,2000,2000-11-26,12,28.297,IND,,MIA,L 14-17,,,,,,,,,,,,,,,
88,2000,2000-12-03,13,28.304,IND,@,NYJ,L 17-27,*,,,,,,,,,,,,,,
89,2000,2000-12-11,14,28.312,IND,,BUF,W 44-20,,,,,,,,,,,,,,,
90,2000,2000-12-17,15,28.318,IND,@,MIA,W 20-13,,,,,,,,,,,,,,,
91,2000,2000-12-24,16,28.325,IND,,MIN,W 31-10,,,,,,,,,,,,,,,
92,2002,2002-09-08,1,30.217,DEN,,STL,W 23-16,,,,,,,,,,,,,,,
93,2002,2002-09-15,2,30.224,DEN,@,SFO,W 24-14,,,,,,,,,,,,,,,
94,2002,2002-09-22,3,30.231,DEN,,BUF,W 28-23,,,,,,,,,,,,,,,
95,2002,2002-09-30,4,30.239,DEN,@,BAL,L 23-34,,0,0,,0,4,24,6.00,0,1.0,,,0,0,0
96,2002,2002-10-06,5,30.245,DEN,,SDG,W 26-9,,,,,,,,,,,,,,,
97,2002,2002-10-13,6,30.252,DEN,,MIA,L 22-24,,,,,,,,,,,,,,,
98,2002,2002-10-20,7,30.259,DEN,@,KAN,W 37-34,,,,,,,,,,,,,,,
99,2002,2002-10-27,8,30.266,DEN,@,NWE,W 24-16,,,,,,,,,,,,,,,
100,2002,2002-11-11,9,30.281,DEN,,OAK,L 10-34,,,,,,,,,,,,,,,
101,2002,2002-11-17,10,30.287,DEN,@,SEA,W 31-9,,,,,,,,,,,,,,,
102,2002,2002-11-24,11,30.294,DEN,,IND,L 20-23,*,,,,,,,,,,,,,,
103,2002,2002-12-01,12,30.301,DEN,@,SDG,L 27-30,,,,,,,,,,,,,,,
104,2002,2002-12-08,13,30.308,DEN,@,NYJ,L 13-19,,,,,,,,,,,,,,,
105,2002,2002-12-15,14,30.315,DEN,,KAN,W 31-24,*,,,,,,,,,,,,,,
106,2002,2002-12-22,15,30.322,DEN,@,OAK,L 16-28,*,,,,,,,,,,,,,,
107,2002,2002-12-29,16,30.329,DEN,,ARI,W 37-7,*,,,,,,,,,,,,,,
108,2003,2003-09-07,1,31.216,NWE,@,BUF,L 0-31,*,,,,,,,,,,,,,,
109,2003,2003-09-14,2,31.223,NWE,@,PHI,W 31-10,*,,,,,,,,,,,,,,
110,2003,2003-09-21,3,31.230,NWE,,NYJ,W 23-16,*,,,,,,,,,,,,,,
111,2003,2003-09-28,4,31.237,NWE,@,WAS,L 17-20,*,,,,,,,,,,,,,,
112,2003,2003-10-05,5,31.244,NWE,,TEN,W 38-30,*,,,,,,,,,,,,,,
113,2003,2003-10-12,6,31.251,NWE,,NYG,W 17-6,*,0,0,,0,0,0,,0,0.0,,,1,13,0
114,2003,2003-10-19,7,31.258,NWE,@,MIA,W 19-13,*,0,0,,0,0,0,,0,0.0,,,1,0,0
115,2003,2003-10-26,8,31.265,NWE,,CLE,W 9-3,*,,,,,,,,,,,,,,
116,2003,2003-11-03,9,31.273,NWE,@,DEN,W 30-26,*,,,,,,,,,,,,,,
117,2003,2003-11-16,10,31.286,NWE,,DAL,W 12-0,*,0,0,,0,1,10,10.00,0,0.0,,,1,0,0
118,2003,2003-11-23,11,31.293,NWE,@,HOU,W 23-20,*,0,0,,0,4,42,10.50,0,0.0,,,0,0,0
119,2003,2003-11-30,12,31.300,NWE,@,IND,W 38-34,*,0,0,,0,1,3,3.00,0,0.0,,,1,7,0
120,2003,2003-12-07,13,31.307,NWE,,MIA,W 12-0,*,0,0,,0,5,20,4.00,0,0.0,,,0,0,0
121,2003,2003-12-14,14,31.314,NWE,,JAX,W 27-13,*,0,0,,0,0,0,,0,0.0,,,2,61,0
122,2003,2003-12-20,15,31.320,NWE,@,NYJ,W 21-16,*,,,,,,,,,,,,,,
123,2003,2003-12-27,16,31.327,NWE,,BUF,W 31-0,*,,,,,,,,,,,,,,
124,2004,2004-09-09,1,32.219,NWE,,IND,W 27-24,*,0,0,,0,1,6,6.00,0,0.0,,,0,0,0
125,2004,2004-09-19,2,32.229,NWE,@,ARI,W 23-12,*,,,,,,,,,,,,,,
126,2004,2004-10-03,3,32.243,NWE,@,BUF,W 31-17,*,0,0,,0,1,0,0.00,0,0.0,,,1,21,0
127,2004,2004-10-17,5,32.257,NWE,,SEA,W 30-20,*,,,,,,,,,,,,,,
128,2004,2004-12-12,13,32.313,NWE,,CIN,W 35-28,,,,,,,,,,,,,,,
129,2005,2005-09-08,1,33.217,NWE,,OAK,W 30-20,*,,,,,,,,,,,,,,
130,2006,2006-09-11,1,34.220,OAK,,SDG,L 0-27,,,,,,,,,,,,,,,
131,2006,2006-09-17,2,34.226,OAK,@,BAL,L 6-28,*,,,,,,,,,,,,,,
132,2006,2006-10-01,3,34.240,OAK,,CLE,L 21-24,,,,,,,,,,,,,,,
133,2006,2006-10-08,4,34.247,OAK,@,SFO,L 20-34,,,,,,,,,,,,,,,
134,2006,2006-10-15,5,34.254,OAK,@,DEN,L 3-13,,,,,,,,,,,,,,,
135,2006,2006-10-22,6,34.261,OAK,,ARI,W 22-9,*,0,0,,0,0,0,,0,1.0,,,1,0,0
136,2006,2006-10-29,7,34.268,OAK,,PIT,W 20-13,,,,,,,,,,,,,,,
137,2006,2006-11-06,8,34.276,OAK,@,SEA,L 0-16,,,,,,,,,,,,,,,
138,2006,2006-11-12,9,34.282,OAK,,DEN,L 13-17,,,,,,,,,,,,,,,
139,2006,2006-11-26,11,34.296,OAK,@,SDG,L 14-21,,,,,,,,,,,,,,,
140,2006,2006-12-03,12,34.303,OAK,,HOU,L 14-23,,,,,,,,,,,,,,,
141,2006,2006-12-10,13,34.310,OAK,@,CIN,L 10-27,,,,,,,,,,,,,,,
142,2008,2008-11-23,11,36.294,TEN,,NYJ,L 13-34,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
143,2008,2008-12-28,16,36.329,TEN,@,IND,L 0-23,,0,0,,0,0,0,,0,0.0,2,2,0,0,0
