ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1993,1993-09-05,1,22.046,NWE,@,BUF,L 14-38,2,2,100.0,,,,0,2
2,1993,1993-09-12,2,22.053,NWE,,DET,L 16-19,1,1,100.0,3,4,75.0,0,10
3,1993,1993-09-19,3,22.060,NWE,,SEA,L 14-17,2,2,100.0,,1,0.0,0,2
4,1993,1993-09-26,4,22.067,NWE,@,NYJ,L 7-45,1,1,100.0,,,,0,1
5,1993,1993-10-10,5,22.081,NWE,@,PHO,W 23-21,2,2,100.0,3,4,75.0,0,11
6,1993,1993-10-17,6,22.088,NWE,,HOU,L 14-28,2,2,100.0,,1,0.0,0,2
7,1993,1993-10-24,7,22.095,NWE,@,SEA,L 9-10,,,,3,5,60.0,0,9
8,1993,1993-10-31,8,22.102,NWE,@,IND,L 6-9,,,,2,3,66.7,0,6
9,1993,1993-11-07,9,22.109,NWE,,BUF,L 10-13,1,1,100.0,1,2,50.0,0,4
10,1993,1993-11-21,10,22.123,NWE,@,MIA,L 13-17,1,1,100.0,2,3,66.7,0,7
11,1993,1993-11-28,11,22.130,NWE,,NYJ,L 0-6,,,,,2,0.0,0,0
12,1993,1993-12-05,12,22.137,NWE,@,PIT,L 14-17,2,2,100.0,,,,0,2
13,1993,1993-12-12,13,22.144,NWE,,CIN,W 7-2,1,1,100.0,,1,0.0,0,1
14,1996,1996-09-01,1,25.042,MIN,,DET,W 17-13,2,2,100.0,1,2,50.0,0,5
15,1996,1996-09-08,2,25.049,MIN,@,ATL,W 23-17,2,2,100.0,3,3,100.0,0,11
16,1996,1996-09-15,3,25.056,MIN,@,CHI,W 20-14,2,2,100.0,2,2,100.0,0,8
17,1996,1996-09-22,4,25.063,MIN,,GNB,W 30-21,3,3,100.0,3,3,100.0,0,12
18,1996,1996-09-29,5,25.070,MIN,@,NYG,L 10-15,1,1,100.0,1,1,100.0,0,4
19,1996,1996-10-06,6,25.077,MIN,,CAR,W 14-12,2,2,100.0,,1,0.0,0,2
20,1996,1996-10-13,7,25.084,MIN,@,TAM,L 13-24,1,1,100.0,2,3,66.7,0,7
21,1996,1996-10-28,8,25.099,MIN,,CHI,L 13-15,1,1,100.0,2,3,66.7,0,7
22,1996,1996-11-03,9,25.105,MIN,,KAN,L 6-21,,,,,1,0.0,0,0
23,1996,1996-11-10,10,25.112,MIN,@,SEA,L 23-42,1,1,100.0,,,,0,1
24,1996,1996-11-17,11,25.119,MIN,@,OAK,W 16-13,1,1,100.0,3,4,75.0,0,10
25,1996,1996-11-24,12,25.126,MIN,,DEN,L 17-21,2,2,100.0,1,1,100.0,0,5
26,1996,1996-12-01,13,25.133,MIN,,ARI,W 41-17,5,5,100.0,2,3,66.7,0,11
27,1996,1996-12-08,14,25.140,MIN,@,DET,W 24-22,3,3,100.0,1,1,100.0,0,6
28,1996,1996-12-15,15,25.147,MIN,,TAM,W 21-10,3,3,100.0,,,,0,3
29,1996,1996-12-22,16,25.154,MIN,@,GNB,L 10-38,1,1,100.0,1,1,100.0,0,4
