ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1984,1984-09-02,1,22.235,CHI,,TAM,W 34-14
2,1984,1984-09-09,2,22.242,CHI,,DEN,W 27-0
3,1984,1984-09-16,3,22.249,CHI,@,GNB,W 9-7
4,1984,1984-10-21,8,22.284,CHI,@,TAM,W 44-9
5,1984,1984-11-25,13,22.319,CHI,@,MIN,W 34-3
6,1984,1984-12-09,15,22.333,CHI,,GNB,L 14-20
7,1984,1984-12-16,16,22.340,CHI,@,DET,W 30-13
8,1985,1985-09-19,3,23.251,CHI,@,MIN,W 33-24
9,1985,1985-09-29,4,23.261,CHI,,WAS,W 45-10
10,1985,1985-10-06,5,23.268,CHI,@,TAM,W 27-19
11,1985,1985-10-13,6,23.275,CHI,@,SFO,W 26-10
12,1985,1985-10-21,7,23.283,CHI,,GNB,W 23-7
13,1985,1985-10-27,8,23.289,CHI,,MIN,W 27-9
14,1985,1985-11-03,9,23.296,CHI,@,GNB,W 16-10
15,1985,1985-11-10,10,23.303,CHI,,DET,W 24-3
16,1985,1985-11-17,11,23.310,CHI,@,DAL,W 44-0
17,1985,1985-11-24,12,23.317,CHI,,ATL,W 36-0
18,1985,1985-12-02,13,23.325,CHI,@,MIA,L 24-38
19,1985,1985-12-08,14,23.331,CHI,,IND,W 17-10
20,1985,1985-12-14,15,23.337,CHI,@,NYJ,W 19-6
21,1985,1985-12-22,16,23.345,CHI,@,DET,W 37-17
22,1987,1987-10-11,4,25.273,SEA,,CIN,L 10-17
23,1987,1987-10-18,5,25.280,SEA,@,DET,W 37-14
