ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
32,1985,1985-10-20,7,25.296,IND,@,BUF,L 9-21,,2,16,8.00,0,,,0,0,,0,0,0
33,1985,1985-10-27,8,25.303,IND,,GNB,W 37-10,,1,11,11.00,0,,,0,0,,0,0,0
34,1985,1985-11-03,9,25.310,IND,,NYJ,L 17-35,,3,20,6.67,1,,,0,0,,0,1,6
35,1985,1985-11-10,10,25.317,IND,@,NWE,L 15-34,,4,57,14.25,1,,,0,0,,0,1,6
36,1985,1985-11-17,11,25.324,IND,,MIA,L 20-34,,2,17,8.50,0,,,0,0,,0,0,0
37,1985,1985-11-24,12,25.331,IND,@,KAN,L 7-20,,3,50,16.67,0,,,0,0,,0,0,0
38,1985,1985-12-01,13,25.338,IND,,NWE,L 31-38,,1,6,6.00,0,,,0,0,,0,0,0
39,1985,1985-12-08,14,25.345,IND,@,CHI,L 10-17,,3,35,11.67,0,,,0,0,,0,0,0
40,1985,1985-12-15,15,25.352,IND,@,TAM,W 31-23,,5,28,5.60,0,,,0,0,,0,0,0
41,1985,1985-12-22,16,25.359,IND,,HOU,W 34-16,,4,53,13.25,2,,,0,0,,0,2,12
42,1986,1986-09-07,1,26.253,IND,@,NWE,L 3-33,,2,42,21.00,0,,,0,0,,0,0,0
43,1986,1986-09-14,2,26.260,IND,@,MIA,L 10-30,,0,0,,0,,,,,,,,
44,1986,1986-09-21,3,26.267,IND,,RAM,L 7-24,,2,13,6.50,0,,,0,0,,0,0,0
45,1986,1986-09-28,4,26.274,IND,,NYJ,L 7-26,,1,8,8.00,0,,,0,0,,0,0,0
46,1986,1986-10-05,5,26.281,IND,@,SFO,L 14-35,,0,0,,0,,,,,,,,
47,1986,1986-10-12,6,26.288,IND,,NOR,L 14-17,,2,18,9.00,0,,,0,0,,0,0,0
48,1986,1986-10-19,7,26.295,IND,@,BUF,L 13-24,,1,3,3.00,0,,,0,0,,0,0,0
49,1986,1986-10-26,8,26.302,IND,,MIA,L 13-17,,0,0,,0,,,,,,,,
50,1986,1986-11-02,9,26.309,IND,,CLE,L 9-24,,1,3,3.00,0,,,0,0,,0,0,0
51,1986,1986-11-09,10,26.316,IND,,NWE,L 21-30,,2,9,4.50,0,,,0,0,,0,0,0
52,1986,1986-11-16,11,26.323,IND,@,NYJ,L 16-31,,3,15,5.00,0,,,0,0,,0,0,0
53,1986,1986-11-23,12,26.330,IND,@,HOU,L 17-31,,0,0,,0,,,,,,,,
54,1986,1986-11-30,13,26.337,IND,,SDG,L 3-17,,1,9,9.00,0,,,0,0,,0,0,0
55,1986,1986-12-07,14,26.344,IND,@,ATL,W 28-23,,3,54,18.00,0,,,0,0,,0,0,0
56,1986,1986-12-14,15,26.351,IND,,BUF,W 24-14,,3,33,11.00,1,,,0,0,,0,1,6
57,1986,1986-12-21,16,26.358,IND,@,RAI,W 30-24,,4,58,14.50,0,,,0,0,,0,0,0
58,1987,1987-09-13,1,27.259,IND,,CIN,L 21-23,,2,27,13.50,0,,,0,0,,0,0,0
59,1987,1987-09-20,2,27.266,IND,,MIA,L 10-23,,3,27,9.00,0,,,0,0,,0,0,0
60,1987,1987-10-25,6,27.301,IND,,NWE,W 30-16,,2,25,12.50,0,,,0,0,,0,0,0
61,1987,1987-11-01,7,27.308,IND,@,NYJ,W 19-14,,4,31,7.75,0,,,0,0,,0,0,0
62,1987,1987-11-08,8,27.315,IND,,SDG,L 13-16,,3,37,12.33,0,,,0,0,,0,0,0
63,1987,1987-11-15,9,27.322,IND,@,MIA,W 40-21,,5,33,6.60,0,,,0,0,,0,0,0
64,1987,1987-11-22,10,27.329,IND,@,NWE,L 0-24,,4,25,6.25,0,,,0,0,,0,0,0
65,1987,1987-11-29,11,27.336,IND,,HOU,W 51-27,,1,7,7.00,0,,,0,0,,0,0,0
66,1987,1987-12-06,12,27.343,IND,@,CLE,W 9-7,,0,0,,0,,,,,,,,
67,1987,1987-12-13,13,27.350,IND,,BUF,L 3-27,,1,11,11.00,0,,,0,0,,0,0,0
68,1987,1987-12-20,14,27.357,IND,@,SDG,W 20-7,,2,13,6.50,0,,,0,0,,0,0,0
69,1987,1987-12-27,15,27.364,IND,,TAM,W 24-6,,1,3,3.00,0,,,0,0,,0,0,0
70,1988,1988-09-04,1,28.251,IND,,HOU,L 14-17,,1,5,5.00,0,,,0,0,,0,0,0
71,1988,1988-09-11,2,28.258,IND,,CHI,L 13-17,,1,5,5.00,0,,,0,0,,0,0,0
72,1988,1988-09-19,3,28.266,IND,@,CLE,L 17-23,,4,30,7.50,0,,,0,0,,0,0,0
73,1988,1988-09-25,4,28.272,IND,,MIA,W 15-13,,0,0,,0,,,0,0,,0,,
74,1988,1988-10-02,5,28.279,IND,@,NWE,L 17-21,,2,27,13.50,0,,,0,0,,0,0,0
75,1988,1988-10-09,6,28.286,IND,@,BUF,L 23-34,,4,33,8.25,0,,,0,0,,0,0,0
76,1988,1988-10-16,7,28.293,IND,,TAM,W 35-31,,3,17,5.67,0,,,0,0,,0,0,0
77,1988,1988-10-23,8,28.300,IND,@,SDG,W 16-0,,0,0,,0,,,0,0,,0,,
78,1988,1988-10-31,9,28.308,IND,,DEN,W 55-23,,0,0,,0,,,1,35,35.00,0,0,0
79,1988,1988-11-06,10,28.314,IND,,NYJ,W 38-14,,3,47,15.67,0,,,0,0,,0,0,0
80,1988,1988-11-13,11,28.321,IND,@,GNB,W 20-13,,2,22,11.00,0,,,0,0,,0,0,0
81,1988,1988-11-20,12,28.328,IND,@,MIN,L 3-12,,0,0,,0,,,0,0,,0,,
82,1988,1988-11-27,13,28.335,IND,,NWE,W 24-21,,0,0,,0,,,0,0,,0,,
83,1988,1988-12-04,14,28.342,IND,@,MIA,W 31-28,,2,18,9.00,0,,,0,0,,0,0,0
84,1988,1988-12-10,15,28.348,IND,@,NYJ,L 16-34,,1,9,9.00,0,,,0,0,,0,0,0
85,1988,1988-12-18,16,28.356,IND,,BUF,W 17-14,,3,22,7.33,0,,,0,0,,0,0,0
86,1989,1989-09-10,1,29.256,IND,,SFO,L 24-30,,0,0,,0,,,,,,,,
87,1989,1989-09-17,2,29.263,IND,@,RAM,L 17-31,,1,12,12.00,0,,,0,0,,0,0,0
88,1989,1989-09-24,3,29.270,IND,,ATL,W 13-9,,0,0,,0,,,,,,,,
89,1989,1989-10-01,4,29.277,IND,@,NYJ,W 17-10,,1,17,17.00,0,,,0,0,,0,0,0
90,1989,1989-10-08,5,29.284,IND,,BUF,W 37-14,,1,6,6.00,0,,,0,0,,0,0,0
91,1989,1989-10-15,6,29.291,IND,@,DEN,L 3-14,,1,5,5.00,0,,,0,0,,0,0,0
92,1989,1989-10-22,7,29.298,IND,@,CIN,W 23-12,,0,0,,0,,,,,,,,
93,1989,1989-10-29,8,29.305,IND,,NWE,L 20-23,,1,5,5.00,0,,,0,0,,0,0,0
94,1989,1989-11-05,9,29.312,IND,@,MIA,L 13-19,,3,17,5.67,0,,,0,0,,0,0,0
95,1989,1989-11-12,10,29.319,IND,@,BUF,L 7-30,,1,7,7.00,0,,,0,0,,0,0,0
96,1989,1989-11-19,11,29.326,IND,,NYJ,W 27-10,,2,7,3.50,1,,,0,0,,0,1,6
97,1989,1989-11-26,12,29.333,IND,,SDG,W 10-6,,0,0,,0,,,,,,,,
98,1989,1989-12-03,13,29.340,IND,@,NWE,L 16-22,,0,0,,0,,,,,,,,
99,1989,1989-12-10,14,29.347,IND,,CLE,W 23-17,,2,7,3.50,1,,,0,0,,0,1,6
100,1989,1989-12-17,15,29.354,IND,,MIA,W 42-13,,1,4,4.00,0,,,0,0,,0,0,0
101,1989,1989-12-24,16,29.361,IND,@,NOR,L 6-41,,0,0,,0,,,,,,,,
102,1990,1990-09-09,1,30.255,IND,@,BUF,L 10-26,,1,5,5.00,0,,,0,0,,0,0,0
103,1990,1990-09-16,2,30.262,IND,,NWE,L 14-16,,0,0,,0,,,,,,,,
104,1990,1990-09-23,3,30.269,IND,@,HOU,L 10-24,,2,24,12.00,1,,,0,0,,0,1,6
105,1990,1990-09-30,4,30.276,IND,@,PHI,W 24-23,,2,19,9.50,0,,,0,0,,0,0,0
106,1990,1990-10-07,5,30.283,IND,,KAN,W 23-19,,1,11,11.00,0,,,0,0,,0,0,0
107,1990,1990-10-21,6,30.297,IND,,DEN,L 17-27,,0,0,,0,,,,,,,,
108,1990,1990-10-28,7,30.304,IND,,MIA,L 7-27,,1,7,7.00,0,,,0,0,,0,0,0
109,1990,1990-11-05,8,30.312,IND,,NYG,L 7-24,,1,5,5.00,0,,,0,0,,0,0,0
110,1990,1990-11-11,9,30.318,IND,@,NWE,W 13-10,,0,0,,0,,,,,,,,
111,1990,1990-11-18,10,30.325,IND,,NYJ,W 17-14,,1,15,15.00,0,,,0,0,,0,0,0
112,1990,1990-11-25,11,30.332,IND,@,CIN,W 34-20,,2,28,14.00,0,,,0,0,,0,0,0
113,1990,1990-12-02,12,30.339,IND,@,PHO,L 17-20,,0,0,,0,,,,,,,,
114,1990,1990-12-09,13,30.346,IND,,BUF,L 7-31,,1,10,10.00,0,,,0,0,,0,0,0
115,1990,1990-12-16,14,30.353,IND,@,NYJ,W 29-21,,0,0,,0,,,,,,,,
116,1990,1990-12-22,15,30.359,IND,,WAS,W 35-28,,0,0,,0,,,,,,,,
117,1990,1990-12-30,16,31.002,IND,@,MIA,L 17-23,,0,0,,0,,,,,,,,
118,1991,1991-09-01,1,31.247,IND,,NWE,L 7-16,,0,0,,0,,,,,,,,
119,1991,1991-09-08,2,31.254,IND,@,MIA,L 6-17,,0,0,,0,,,,,,,,
120,1991,1991-09-15,3,31.261,IND,@,RAI,L 0-16,,0,0,,0,,,,,,,,
121,1991,1991-10-20,8,31.296,IND,,NYJ,L 6-17,,2,16,8.00,0,,,0,0,,0,0,0
122,1991,1991-11-03,9,31.310,IND,,MIA,L 6-10,,0,0,,0,,,,,,,,
123,1991,1991-11-10,10,31.317,IND,@,NYJ,W 28-27,,0,0,,0,,,,,,,,
124,1991,1991-11-17,11,31.324,IND,,CHI,L 17-31,,0,0,,0,,,,,,,,
125,1991,1991-11-24,12,31.331,IND,@,GNB,L 10-14,,1,3,3.00,0,,,0,0,,0,0,0
126,1991,1991-12-01,13,31.338,IND,,CLE,L 0-31,,0,0,,0,,,,,,,,
127,1991,1991-12-08,14,31.345,IND,@,NWE,L 17-23,,1,11,11.00,0,,,0,0,,0,0,0
128,1991,1991-12-15,15,31.352,IND,,BUF,L 7-35,,1,26,26.00,0,,,0,0,,0,0,0
129,1991,1991-12-22,16,31.359,IND,@,TAM,L 3-17,,0,0,,0,,,,,,,,
130,1992,1992-09-06,1,32.253,PHI,,NOR,W 15-13,,0,0,,0,0.0%,,,,,,,
131,1992,1992-09-13,2,32.260,PHI,@,PHO,W 31-14,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
132,1992,1992-09-20,3,32.267,PHI,,DEN,W 30-0,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
133,1992,1992-10-05,4,32.282,PHI,,DAL,W 31-7,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
134,1992,1992-10-11,5,32.288,PHI,@,KAN,L 17-24,5,3,24,8.00,2,60.0%,4.80,0,0,,0,2,12
135,1992,1992-10-18,6,32.295,PHI,@,WAS,L 12-16,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
136,1992,1992-10-25,7,32.302,PHI,,PHO,W 7-3,,0,0,,0,0.0%,,,,,,,
137,1992,1992-11-01,8,32.309,PHI,@,DAL,L 10-20,,0,0,,0,0.0%,,,,,,,
138,1992,1992-11-08,9,32.316,PHI,,RAI,W 31-10,1,0,0,,0,0.0%,0.00,,,,,,
139,1992,1992-11-15,10,32.323,PHI,@,GNB,L 24-27,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
140,1992,1992-11-22,11,32.330,PHI,@,NYG,W 47-34,,0,0,,0,0.0%,,,,,,,
141,1992,1992-11-29,12,32.337,PHI,@,SFO,L 14-20,,0,0,,0,0.0%,,,,,,,
142,1992,1992-12-06,13,32.344,PHI,,MIN,W 28-17,,0,0,,0,0.0%,,,,,,,
143,1992,1992-12-13,14,32.351,PHI,@,SEA,W 20-17,,0,0,,0,0.0%,,,,,,,
144,1992,1992-12-20,15,32.358,PHI,,WAS,W 17-13,,0,0,,0,0.0%,,,,,,,
145,1992,1992-12-27,16,32.365,PHI,,NYG,W 20-10,,0,0,,0,0.0%,,,,,,,
146,1993,1993-09-12,2,33.258,PHO,@,WAS,W 17-10,,,,,,0.0%,,,,,,,
147,1993,1993-09-19,3,33.265,PHO,,DAL,L 10-17,,,,,,0.0%,,,,,,,
148,1993,1993-09-26,4,33.272,PHO,@,DET,L 20-26,,,,,,0.0%,,,,,,,
149,1993,1993-10-10,5,33.286,PHO,,NWE,L 21-23,,,,,,0.0%,,,,,,,
150,1993,1993-10-17,6,33.293,PHO,,WAS,W 36-6,,,,,,0.0%,,,,,,,
151,1993,1993-10-24,7,33.300,PHO,@,SFO,L 14-28,,,,,,0.0%,,,,,,,
152,1993,1993-10-31,8,33.307,PHO,,NOR,L 17-20,,,,,,0.0%,,,,,,,
153,1993,1993-11-07,9,33.314,PHO,,PHI,W 16-3,,,,,,0.0%,,,,,,,
154,1993,1993-11-14,10,33.321,PHO,@,DAL,L 15-20,,,,,,0.0%,,,,,,,
155,1993,1993-11-28,11,33.335,PHO,@,NYG,L 17-19,,,,,,0.0%,,,,,,,
156,1993,1993-12-05,12,33.342,PHO,,RAM,W 38-10,,,,,,0.0%,,,,,,,
157,1993,1993-12-12,13,33.349,PHO,,DET,L 14-21,,,,,,0.0%,,,,,,,
158,1993,1993-12-19,14,33.356,PHO,@,SEA,W 30-27,,,,,,0.0%,,,,,,,
159,1993,1993-12-26,15,33.363,PHO,,NYG,W 17-6,,,,,,0.0%,,,,,,,
160,1993,1994-01-02,16,34.005,PHO,@,ATL,W 27-10,,,,,,0.0%,,,,,,,
