ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1973,1973-10-21,6,22.009,BUF,@,MIA,L 6-27
2,1973,1973-10-29,7,22.017,BUF,,KAN,W 23-14
3,1973,1973-11-04,8,22.023,BUF,@,NOR,L 0-13
4,1973,1973-11-11,9,22.030,BUF,,CIN,L 13-16
5,1973,1973-11-18,10,22.037,BUF,,MIA,L 0-17
6,1973,1973-11-25,11,22.044,BUF,@,BAL,W 24-17
7,1973,1973-12-02,12,22.051,BUF,@,ATL,W 17-6
8,1973,1973-12-09,13,22.058,BUF,,NWE,W 37-13
9,1973,1973-12-16,14,22.065,BUF,@,NYJ,W 34-14
10,1975,1975-09-21,1,23.344,BUF,,NYJ,W 42-14
11,1975,1975-09-28,2,23.351,BUF,@,PIT,W 30-21
12,1975,1975-10-05,3,23.358,BUF,,DEN,W 38-14
13,1975,1975-10-12,4,24.000,BUF,@,BAL,W 38-31
14,1975,1975-10-20,5,24.008,BUF,,NYG,L 14-17
15,1975,1975-10-26,6,24.014,BUF,,MIA,L 30-35
16,1975,1975-11-23,10,24.042,BUF,,NWE,W 45-31
17,1975,1975-11-27,11,24.046,BUF,@,STL,W 32-14
18,1975,1975-12-07,12,24.056,BUF,@,MIA,L 21-31
19,1975,1975-12-14,13,24.063,BUF,@,NWE,W 34-14
20,1975,1975-12-20,14,24.069,BUF,,MIN,L 13-35
21,1976,1976-11-28,12,25.047,NOR,@,RAM,L 14-33
22,1976,1976-12-05,13,25.054,NOR,@,NWE,L 6-27
23,1976,1976-12-12,14,25.061,NOR,,SFO,L 7-27
24,1977,1977-09-18,1,25.341,TAM,@,PHI,L 3-13
25,1977,1977-09-24,2,25.347,TAM,,MIN,L 3-9
26,1977,1977-10-16,5,26.004,TAM,@,SEA,L 23-30
27,1977,1977-10-30,7,26.018,TAM,@,SFO,L 10-20
28,1977,1977-11-06,8,26.025,TAM,@,RAM,L 0-31
29,1977,1977-11-13,9,26.032,TAM,,NYG,L 0-10
30,1977,1977-11-20,10,26.039,TAM,@,DET,L 7-16
31,1977,1977-11-27,11,26.046,TAM,,ATL,L 0-17
32,1977,1977-12-04,12,26.053,TAM,,CHI,L 0-10
33,1977,1977-12-11,13,26.060,TAM,@,NOR,W 33-14
34,1977,1977-12-18,14,26.067,TAM,,STL,W 17-7
35,1978,1978-09-02,1,26.325,TAM,,NYG,L 13-19
