ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
32,1984,1984-11-11,11,25.350,SDG,,DEN,L 13-16,1,17,17.00,0,0,0
33,1984,1984-11-18,12,25.357,SDG,,MIA,W 34-28,2,60,30.00,0,0,0
34,1984,1984-11-25,13,25.364,SDG,@,PIT,L 24-52,4,74,18.50,0,0,0
35,1984,1984-12-03,14,26.006,SDG,,CHI,W 20-7,3,179,59.67,1,1,6
36,1984,1984-12-09,15,26.012,SDG,@,DEN,L 13-16,1,16,16.00,0,0,0
37,1984,1984-12-16,16,26.019,SDG,,KAN,L 21-42,0,0,,0,,
38,1985,1985-09-08,1,26.285,RAM,,DEN,W 20-16,0,0,,0,,
39,1985,1985-09-15,2,26.292,RAM,@,PHI,W 17-6,1,17,17.00,0,0,0
40,1985,1985-09-23,3,26.300,RAM,@,SEA,W 35-24,4,98,24.50,1,1,6
41,1985,1985-09-29,4,26.306,RAM,,ATL,W 17-6,4,34,8.50,1,1,6
42,1985,1985-10-06,5,26.313,RAM,,MIN,W 13-10,2,45,22.50,0,0,0
43,1985,1985-10-13,6,26.320,RAM,@,TAM,W 31-27,4,64,16.00,1,1,6
44,1985,1985-10-20,7,26.327,RAM,@,KAN,W 16-0,0,0,,0,,
45,1985,1985-10-27,8,26.334,RAM,,SFO,L 14-28,3,46,15.33,0,0,0
46,1985,1985-11-03,9,26.341,RAM,,NOR,W 28-10,2,37,18.50,0,0,0
47,1985,1985-11-10,10,26.348,RAM,@,NYG,L 19-24,0,0,,0,,
48,1985,1985-11-17,11,26.355,RAM,@,ATL,L 14-30,1,22,22.00,0,0,0
49,1985,1985-11-24,12,26.362,RAM,,GNB,W 34-17,2,17,8.50,0,0,0
50,1985,1985-12-15,15,27.018,RAM,,STL,W 46-14,0,0,,0,,
51,1985,1985-12-23,16,27.026,RAM,,RAI,L 6-16,2,42,21.00,0,0,0
52,1986,1986-09-07,1,27.284,RAM,@,STL,W 16-10,2,26,13.00,0,0,0
53,1986,1986-09-14,2,27.291,RAM,,SFO,W 16-13,2,42,21.00,0,0,0
54,1986,1986-09-21,3,27.298,RAM,@,IND,W 24-7,0,0,,0,,
55,1986,1986-09-28,4,27.305,RAM,@,PHI,L 20-34,3,50,16.67,1,1,6
56,1986,1986-10-05,5,27.312,RAM,,TAM,W 26-20,2,23,11.50,0,0,0
57,1986,1986-10-12,6,27.319,RAM,@,ATL,L 14-26,0,0,,0,,
58,1986,1986-10-19,7,27.326,RAM,,DET,W 14-10,0,0,,0,,
59,1986,1986-11-02,9,27.340,PHI,@,STL,L 10-13,0,0,,0,,
60,1986,1986-11-09,10,27.347,PHI,,NYG,L 14-17,0,0,,0,,
61,1986,1986-11-16,11,27.354,PHI,,DET,L 11-13,1,7,7.00,0,0,0
62,1986,1986-11-23,12,27.361,PHI,@,SEA,L 20-24,0,0,,0,,
