ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
98,1999,1999-10-17,5,28.295,SEA,@,SDG,L 10-13,*,0,0,,0,0,0,0.0,1,0,0
99,1999,1999-10-24,6,28.302,SEA,,BUF,W 26-16,*,,,,,,,,,,
100,1999,1999-11-01,7,28.310,SEA,@,GNB,W 27-7,*,0,0,,0,0,0,0.0,1,3,0
101,1999,1999-11-07,8,28.316,SEA,,CIN,W 37-20,*,,,,,,,,,,
102,1999,1999-11-14,9,28.323,SEA,,DEN,W 20-17,*,,,,,,,,,,
103,1999,1999-11-21,10,28.330,SEA,@,KAN,W 31-19,*,,,,,,,,,,
104,1999,1999-12-05,12,28.344,SEA,@,OAK,L 21-30,*,,,,,,,,,,
105,1999,1999-12-12,13,28.351,SEA,,SDG,L 16-19,,,,,,,,,,,
106,1999,1999-12-19,14,28.358,SEA,@,DEN,L 30-36,*,0,0,,0,0,0,0.0,1,0,0
107,1999,1999-12-26,15,29.000,SEA,,KAN,W 23-14,*,,,,,,,,,,
108,1999,2000-01-02,16,29.007,SEA,@,NYJ,L 9-19,*,,,,,,,,,,
109,2000,2000-09-03,1,29.252,SEA,@,MIA,L 0-23,,,,,,,,,,,
110,2000,2000-09-10,2,29.259,SEA,,STL,L 34-37,*,,,,,,,,,,
111,2000,2000-09-17,3,29.266,SEA,,NOR,W 20-10,*,,,,,,,,,,
112,2000,2000-09-24,4,29.273,SEA,@,SDG,W 20-12,*,0,0,,0,1,6,0.0,1,69,1
113,2000,2000-10-02,5,29.281,SEA,@,KAN,L 17-24,*,,,,,,,,,,
114,2000,2000-10-08,6,29.287,SEA,@,CAR,L 3-26,,,,,,,,,,,
115,2000,2000-10-15,7,29.294,SEA,,IND,L 24-37,*,,,,,,,,,,
116,2000,2000-10-22,8,29.301,SEA,@,OAK,L 3-31,*,0,0,,0,0,0,0.0,1,0,0
117,2000,2000-10-29,9,29.308,SEA,,KAN,L 19-24,,,,,,,,,,,
118,2000,2000-11-05,10,29.315,SEA,,SDG,W 17-15,,,,,,,,,,,
119,2000,2000-11-12,11,29.322,SEA,@,JAX,W 28-21,,,,,,,,,,,
120,2000,2000-11-26,12,29.336,SEA,,DEN,L 31-38,,0,0,,0,0,0,0.0,1,0,0
121,2000,2000-12-03,13,29.343,SEA,@,ATL,W 30-10,,0,0,,0,0,0,1.0,0,0,0
122,2000,2000-12-10,14,29.350,SEA,@,DEN,L 24-31,,,,,,,,,,,
123,2000,2000-12-16,15,29.356,SEA,,OAK,W 27-24,,0,0,,0,0,0,0.0,1,5,0
124,2000,2000-12-23,16,29.363,SEA,,BUF,L 23-42,,,,,,,,,,,
125,2001,2001-09-30,3,30.278,SEA,@,OAK,L 14-38,*,,,,,,,,,,
126,2001,2001-10-07,4,30.285,SEA,,JAX,W 24-15,*,,,,,,,,,,
127,2001,2001-10-14,5,30.292,SEA,,DEN,W 34-21,*,,,,,,,,,,
128,2001,2001-10-28,6,30.306,SEA,,MIA,L 20-24,*,0,0,,0,0,0,0.0,2,0,0
129,2001,2001-11-04,7,30.313,SEA,@,WAS,L 14-27,*,0,0,,0,0,0,0.0,1,24,0
130,2001,2001-11-11,8,30.320,SEA,,OAK,W 34-27,*,,,,,,,,,,
131,2001,2001-11-18,9,30.327,SEA,@,BUF,W 23-20,*,,,,,,,,,,
132,2001,2001-11-25,10,30.334,SEA,@,KAN,L 7-19,*,,,,,,,,,,
133,2001,2001-12-02,11,30.341,SEA,,SDG,W 13-10,*,0,0,,0,0,0,0.0,1,0,0
134,2001,2001-12-09,12,30.348,SEA,@,DEN,L 7-20,*,,,,,,,,,,
135,2001,2001-12-16,13,30.355,SEA,,DAL,W 29-3,*,,,,,,,,,,
136,2001,2001-12-23,14,30.362,SEA,@,NYG,L 24-27,*,,,,,,,,,,
137,2001,2001-12-30,15,31.004,SEA,@,SDG,W 25-22,*,,,,,,,,,,
138,2001,2002-01-06,16,31.011,SEA,,KAN,W 21-18,*,,,,,,,,,,
139,2002,2002-09-08,1,31.256,SEA,@,OAK,L 17-31,,0,0,,0,0,0,0.0,1,2,0
140,2002,2002-09-15,2,31.263,SEA,,ARI,L 13-24,,,,,,,,,,,
141,2002,2002-09-22,3,31.270,SEA,@,NYG,L 6-9,,,,,,,,,,,
142,2002,2002-09-29,4,31.277,SEA,,MIN,W 48-23,*,,,,,,,,,,
143,2002,2002-10-14,5,31.292,SEA,,SFO,L 21-28,,,,,,,,,,,
144,2002,2002-10-20,6,31.298,SEA,@,STL,L 20-37,,,,,,,,,,,
145,2002,2002-10-27,7,31.305,SEA,@,DAL,W 17-14,,,,,,,,,,,
146,2002,2002-11-03,8,31.312,SEA,,WAS,L 3-14,,,,,,,,,,,
147,2002,2002-11-10,9,31.319,SEA,@,ARI,W 27-6,,,,,,,,,,,
148,2002,2002-11-17,10,31.326,SEA,,DEN,L 9-31,,,,,,,,,,,
149,2002,2002-11-24,11,31.333,SEA,,KAN,W 39-32,,,,,,,,,,,
150,2002,2002-12-01,12,31.340,SEA,@,SFO,L 24-31,,,,,,,,,,,
151,2002,2002-12-15,14,31.354,SEA,@,ATL,W 30-24,,0,0,,0,0,0,1.0,0,0,0
152,2002,2002-12-22,15,31.361,SEA,,STL,W 30-10,,,,,,,,,,,
153,2002,2002-12-29,16,32.003,SEA,@,SDG,W 31-28,,,,,,,,,,,
154,2003,2003-09-07,1,32.255,SEA,,NOR,W 27-10,,,,,,,,,,,
155,2003,2003-09-14,2,32.262,SEA,@,ARI,W 38-0,,,,,,,,,,,
156,2003,2003-09-21,3,32.269,SEA,,STL,W 24-23,,,,,,,,,,,
157,2003,2003-10-05,4,32.283,SEA,@,GNB,L 13-35,,,,,,,,,,,
158,2003,2003-10-12,5,32.290,SEA,,SFO,W 20-19,,,,,,,,,,,
159,2003,2003-10-19,6,32.297,SEA,,CHI,W 24-17,,,,,,,,,,,
160,2003,2003-10-26,7,32.304,SEA,@,CIN,L 24-27,,,,,,,,,,,
161,2003,2003-11-02,8,32.311,SEA,,PIT,W 23-16,,,,,,,,,,,
162,2003,2003-11-09,9,32.318,SEA,@,WAS,L 20-27,,,,,,,,,,,
163,2003,2003-11-16,10,32.325,SEA,,DET,W 35-14,,,,,,,,,,,
164,2003,2003-11-23,11,32.332,SEA,@,BAL,L 41-44,,,,,,,,,,,
165,2003,2003-11-30,12,32.339,SEA,,CLE,W 34-7,,,,,,,,,,,
166,2003,2003-12-07,13,32.346,SEA,@,MIN,L 7-34,,,,,,,,,,,
167,2003,2003-12-14,14,32.353,SEA,@,STL,L 22-27,,,,,,,,,,,
168,2003,2003-12-21,15,32.360,SEA,,ARI,W 28-10,,,,,,,,,,,
169,2004,2004-09-12,1,33.261,PIT,,OAK,W 24-21,,,,,,,,,,,
170,2004,2004-09-19,2,33.268,PIT,@,BAL,L 13-30,,,,,,,,,,,
171,2004,2004-09-26,3,33.275,PIT,@,MIA,W 13-3,,,,,,,,,,,
172,2004,2004-10-03,4,33.282,PIT,,CIN,W 28-17,,,,,,,,,,,
173,2004,2004-10-10,5,33.289,PIT,,CLE,W 34-23,,,,,,,,,,,
174,2004,2004-10-17,6,33.296,PIT,@,DAL,W 24-20,,,,,,,,,,,
175,2004,2004-10-31,7,33.310,PIT,,NWE,W 34-20,*,,,,,,,,,,
176,2004,2004-11-07,8,33.317,PIT,,PHI,W 27-3,*,0,0,,0,0,0,1.0,0,0,0
177,2004,2004-11-14,9,33.324,PIT,@,CLE,W 24-10,*,,,,,,,,,,
178,2004,2004-11-21,10,33.331,PIT,@,CIN,W 19-14,*,,,,,,,,,,
179,2004,2004-11-28,11,33.338,PIT,,WAS,W 16-7,*,,,,,,,,,,
180,2004,2004-12-05,12,33.345,PIT,@,JAX,W 17-16,*,,,,,,,,,,
181,2004,2004-12-12,13,33.352,PIT,,NYJ,W 17-6,*,,,,,,,,,,
182,2004,2004-12-18,14,33.358,PIT,@,NYG,W 33-30,*,0,0,,0,0,0,0.0,1,0,0
183,2004,2004-12-26,15,34.000,PIT,,BAL,W 20-7,*,,,,,,,,,,
184,2004,2005-01-02,16,34.007,PIT,@,BUF,W 29-24,*,,,,,,,,,,
185,2005,2005-10-10,4,34.288,PIT,@,SDG,W 24-22,,,,,,,,,,,
186,2005,2005-10-16,5,34.294,PIT,,JAX,L 17-23,,,,,,,,,,,
187,2005,2005-10-23,6,34.301,PIT,@,CIN,W 27-13,*,,,,,,,,,,
188,2005,2005-12-18,14,34.357,PIT,@,MIN,W 18-3,,,,,,,,,,,
