ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2001,2001-09-09,1,22.338,PHI,,STL,L 17-20,,,,,,,,,,,0.0%,,,,,,,,,,
2,2001,2001-09-23,2,22.352,PHI,@,SEA,W 27-3,,18,52,2.89,0,4,4,50,12.50,0,100.0%,12.50,0,0,,0,0,0,0.0,,
3,2001,2001-09-30,3,22.359,PHI,,DAL,W 40-18,,20,99,4.95,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,1,6,0.0,,
4,2001,2001-10-07,4,23.001,PHI,,ARI,L 20-21,*,21,134,6.38,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
5,2001,2001-10-22,5,23.016,PHI,@,NYG,W 10-9,*,11,34,3.09,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
6,2001,2001-10-28,6,23.022,PHI,,OAK,L 10-20,*,7,29,4.14,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
7,2001,2001-11-04,7,23.029,PHI,@,ARI,W 21-7,*,4,14,3.50,0,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0,0.0,,
8,2001,2001-11-11,8,23.036,PHI,,MIN,W 48-17,,11,66,6.00,1,0,0,0,,0,0.0%,,1,28,28.00,0,1,6,0.0,,
9,2001,2001-11-25,10,23.050,PHI,,WAS,L 3-13,,4,5,1.25,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
10,2001,2001-11-29,11,23.054,PHI,@,KAN,W 23-10,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
11,2001,2001-12-09,12,23.064,PHI,,SDG,W 24-14,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
12,2001,2001-12-16,13,23.071,PHI,@,WAS,W 20-6,*,1,2,2.00,0,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0,0.0,,
13,2001,2001-12-22,14,23.077,PHI,@,SFO,L 3-13,,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
14,2001,2001-12-30,15,23.085,PHI,,NYG,W 24-21,,7,39,5.57,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
15,2001,2002-01-06,16,23.092,PHI,@,TAM,W 17-13,*,20,89,4.45,0,6,5,50,10.00,0,83.3%,8.33,0,0,,0,0,0,0.0,,
16,2003,2003-09-08,1,24.337,PHI,,TAM,L 0-17,*,1,0,0.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
17,2003,2003-09-14,2,24.343,PHI,,NWE,L 10-31,,0,0,,0,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,0.0,,
18,2003,2003-09-28,3,24.357,PHI,@,BUF,W 23-13,,11,25,2.27,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,,
19,2003,2003-10-05,4,24.364,PHI,,WAS,W 27-25,,3,3,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
20,2003,2003-10-12,5,25.006,PHI,@,DAL,L 21-23,,11,52,4.73,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,1,6,0.0,,
21,2003,2003-10-19,6,25.013,PHI,@,NYG,W 14-10,,3,19,6.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
22,2003,2003-10-26,7,25.020,PHI,,NYJ,W 24-17,*,15,100,6.67,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0.0,,
23,2003,2003-11-02,8,25.027,PHI,@,ATL,W 23-16,*,23,92,4.00,0,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,0.0,,
24,2003,2003-11-10,9,25.035,PHI,@,GNB,W 17-14,*,9,23,2.56,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
25,2003,2003-11-16,10,25.041,PHI,,NYG,W 28-10,,5,2,0.40,1,1,1,27,27.00,0,100.0%,27.00,0,0,,0,1,6,0.0,,
26,2003,2003-11-23,11,25.048,PHI,,NOR,W 33-20,,7,18,2.57,1,1,1,20,20.00,0,100.0%,20.00,0,0,,0,1,6,0.0,,
27,2003,2003-11-30,12,25.055,PHI,@,CAR,W 25-16,*,6,30,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
28,2003,2003-12-07,13,25.062,PHI,,DAL,W 36-10,,13,115,8.85,1,3,2,29,14.50,0,66.7%,9.67,0,0,,0,1,6,0.0,,
29,2003,2003-12-15,14,25.070,PHI,@,MIA,W 34-27,,6,9,1.50,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,,
30,2003,2003-12-27,16,25.082,PHI,@,WAS,W 31-7,,13,54,4.15,0,3,3,16,5.33,1,100.0%,5.33,0,0,,0,1,6,0.0,,
31,2006,2006-09-10,1,27.339,PHI,@,HOU,W 24-10,,8,50,6.25,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,,
32,2006,2006-09-17,2,27.346,PHI,,NYG,L 24-30,,6,6,1.00,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
33,2006,2006-09-24,3,27.353,PHI,@,SFO,W 38-24,*,5,16,3.20,0,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,0.0,,
34,2006,2006-10-02,4,27.361,PHI,,GNB,W 31-9,,11,49,4.45,0,3,2,39,19.50,0,66.7%,13.00,0,0,,0,0,0,0.0,,
35,2006,2006-10-08,5,28.002,PHI,,DAL,W 38-24,,4,16,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
36,2006,2006-10-15,6,28.009,PHI,@,NOR,L 24-27,,1,5,5.00,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,,
37,2006,2006-10-22,7,28.016,PHI,@,TAM,L 21-23,,8,31,3.88,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
38,2006,2006-10-29,8,28.023,PHI,,JAX,L 6-13,,2,10,5.00,0,3,3,5,1.67,0,100.0%,1.67,0,0,,0,0,0,0.0,,
39,2006,2006-11-12,9,28.037,PHI,,WAS,W 27-3,,8,20,2.50,0,1,1,55,55.00,1,100.0%,55.00,0,0,,0,1,6,0.0,,
40,2006,2006-11-19,10,28.044,PHI,,TEN,L 13-31,,3,16,5.33,0,7,6,41,6.83,0,85.7%,5.86,0,0,,0,0,0,0.0,,
41,2006,2006-11-26,11,28.051,PHI,@,IND,L 21-45,,4,18,4.50,0,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,0.0,,
42,2006,2006-12-04,12,28.059,PHI,,CAR,W 27-24,,5,17,3.40,0,4,3,25,8.33,0,75.0%,6.25,0,0,,0,0,0,0.0,,
43,2006,2006-12-10,13,28.065,PHI,@,WAS,W 21-19,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
44,2006,2006-12-17,14,28.072,PHI,@,NYG,W 36-22,,8,48,6.00,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,6,0.0,,
45,2006,2006-12-25,15,28.080,PHI,@,DAL,W 23-7,,8,38,4.75,1,1,1,13,13.00,0,100.0%,13.00,0,0,,0,1,6,0.0,,
46,2006,2006-12-31,16,28.086,PHI,,ATL,W 24-17,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
47,2007,2007-09-09,1,28.338,PHI,@,GNB,L 13-16,,4,5,1.25,0,2,1,3,3.00,0,50.0%,1.50,1,16,16.00,0,0,0,0.0,,
48,2007,2007-09-17,2,28.346,PHI,,WAS,L 12-20,,1,3,3.00,0,0,0,0,,0,0.0%,,4,102,25.50,0,0,0,0.0,,
49,2007,2007-09-23,3,28.352,PHI,,DET,W 56-21,,7,43,6.14,1,1,0,0,,0,0.0%,0.00,4,82,20.50,0,1,6,0.0,,
50,2007,2007-09-30,4,28.359,PHI,@,NYG,L 3-16,*,17,103,6.06,0,9,4,35,8.75,0,44.4%,3.89,0,0,,0,0,0,0.0,,
51,2007,2007-10-14,5,29.008,PHI,@,NYJ,W 16-9,,4,23,5.75,0,0,0,0,,0,0.0%,,2,35,17.50,0,0,0,0.0,,
52,2007,2007-10-21,6,29.015,PHI,,CHI,L 16-19,,3,13,4.33,0,1,1,11,11.00,0,100.0%,11.00,5,115,23.00,0,0,0,0.0,,
53,2007,2007-10-28,7,29.022,PHI,@,MIN,W 23-16,,2,3,1.50,0,4,4,28,7.00,0,100.0%,7.00,4,62,15.50,0,0,0,0.0,,
