ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1984,1984-09-23,4,22.210,PIT,@,CLE,L 10-20,2,12,6.00,0,1,12,12.00,0,0,0,,0
2,1984,1984-10-01,5,22.218,PIT,,CIN,W 38-17,1,2,2.00,0,0,0,,0,0,0,,0
3,1984,1984-10-28,9,22.245,PIT,,ATL,W 35-10,1,2,2.00,0,0,0,,0,0,0,,0
4,1984,1984-11-04,10,22.252,PIT,,HOU,W 35-7,3,2,0.67,0,0,0,,0,0,0,,0
5,1984,1984-12-09,15,22.287,PIT,,CLE,W 23-20,0,0,,0,0,0,,0,1,12,12.00,0
