ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2000,2000-09-03,1,22.293,TEN,@,BUF,L 13-16,,,,
2,2000,2000-09-10,2,22.300,TEN,,KAN,W 17-14,,,,
3,2000,2000-10-16,6,22.336,TEN,,JAX,W 27-13,,1.5,,
4,2000,2000-10-22,7,22.342,TEN,@,BAL,W 14-6,,,,
5,2000,2000-10-30,8,22.350,TEN,@,WAS,W 27-21,,1.0,,
6,2000,2000-12-10,14,23.025,TEN,,CIN,W 35-3,,,,
7,2000,2000-12-17,15,23.032,TEN,@,CLE,W 24-0,,,,
8,2001,2001-09-23,2,23.312,TEN,@,JAX,L 6-13,,,,
9,2001,2001-10-14,4,23.333,TEN,,TAM,W 31-28,,,,
10,2001,2001-10-21,5,23.340,TEN,@,DET,W 27-24,,,,
11,2001,2001-10-29,6,23.348,TEN,@,PIT,L 7-34,,,,
12,2001,2001-11-04,7,23.354,TEN,,JAX,W 28-24,,1.0,,
13,2001,2001-11-12,8,23.362,TEN,,BAL,L 10-16,,,,
14,2001,2001-11-18,9,24.003,TEN,@,CIN,W 20-7,,,,
15,2001,2001-11-25,10,24.010,TEN,,PIT,L 24-34,,,,
16,2001,2001-12-02,11,24.017,TEN,@,CLE,W 31-15,,1.0,,
17,2001,2001-12-09,12,24.024,TEN,@,MIN,L 24-42,,,,
18,2002,2002-09-08,1,24.297,TEN,,PHI,W 27-24,,,,
19,2002,2002-09-15,2,24.304,TEN,@,DAL,L 13-21,,1.0,,
20,2002,2002-09-22,3,24.311,TEN,,CLE,L 28-31,,,,
21,2002,2002-09-29,4,24.318,TEN,@,OAK,L 25-52,,,,
22,2002,2002-10-06,5,24.325,TEN,,WAS,L 14-31,,,,
23,2002,2002-10-13,6,24.332,TEN,,JAX,W 23-14,*,,,
24,2002,2002-10-27,7,24.346,TEN,@,CIN,W 30-24,*,,,
25,2002,2002-11-03,8,24.353,TEN,@,IND,W 23-15,,,,
26,2002,2002-11-10,9,24.360,TEN,,HOU,W 17-10,,,,
27,2002,2002-11-17,10,25.002,TEN,,PIT,W 31-23,,,,
28,2002,2002-11-24,11,25.009,TEN,@,BAL,L 12-13,,1.0,,
29,2002,2002-12-01,12,25.016,TEN,@,NYG,W 32-29,,,,
30,2002,2002-12-08,13,25.023,TEN,,IND,W 27-17,,,,
31,2002,2002-12-16,14,25.031,TEN,,NWE,W 24-7,,0.5,,
32,2002,2002-12-22,15,25.037,TEN,@,JAX,W 28-10,,,,
33,2002,2002-12-29,16,25.044,TEN,@,HOU,W 13-3,,,,
34,2003,2003-09-07,1,25.296,TEN,,OAK,W 25-20,*,,,
35,2003,2003-09-14,2,25.303,TEN,@,IND,L 7-33,*,,,
36,2003,2003-09-21,3,25.310,TEN,,NOR,W 27-12,*,1.0,,
37,2003,2003-09-28,4,25.317,TEN,@,PIT,W 30-13,*,,,
38,2003,2003-10-05,5,25.324,TEN,@,NWE,L 30-38,*,0.5,,
39,2003,2003-10-12,6,25.331,TEN,,HOU,W 38-17,*,,,
40,2003,2003-10-19,7,25.338,TEN,@,CAR,W 37-17,*,,,
41,2003,2003-10-26,8,25.345,TEN,@,JAX,W 30-17,*,,,
42,2003,2003-11-09,9,25.359,TEN,,MIA,W 31-7,*,1.0,,
43,2003,2003-11-16,10,26.001,TEN,,JAX,W 10-3,*,,,
44,2003,2003-11-23,11,26.008,TEN,@,ATL,W 38-31,*,,,
45,2003,2003-12-01,12,26.016,TEN,@,NYJ,L 17-24,*,,,
46,2003,2003-12-07,13,26.022,TEN,,IND,L 27-29,*,1.0,,
47,2003,2003-12-14,14,26.029,TEN,,BUF,W 28-26,,1.0,,
48,2003,2003-12-21,15,26.036,TEN,@,HOU,W 27-24,*,,,
49,2003,2003-12-28,16,26.043,TEN,,TAM,W 33-13,*,,,
50,2004,2004-09-12,1,26.302,HOU,,SDG,L 20-27,*,,,
51,2004,2004-09-19,2,26.309,HOU,@,DET,L 16-28,*,,,
52,2004,2004-09-26,3,26.316,HOU,@,KAN,W 24-21,*,,,
53,2004,2004-10-03,4,26.323,HOU,,OAK,W 30-17,*,,,
54,2004,2004-10-10,5,26.330,HOU,,MIN,L 28-34,*,1.0,,
55,2004,2004-10-17,6,26.337,HOU,@,TEN,W 20-10,*,,,
56,2004,2004-10-31,7,26.351,HOU,,JAX,W 20-6,*,,,
57,2004,2004-11-07,8,26.358,HOU,@,DEN,L 13-31,*,,,
58,2004,2004-11-14,9,26.365,HOU,@,IND,L 14-49,*,,,
59,2004,2004-11-21,10,27.006,HOU,,GNB,L 13-16,*,,,
60,2004,2004-11-28,11,27.013,HOU,,TEN,W 31-21,*,,,
61,2004,2004-12-05,12,27.020,HOU,@,NYJ,L 7-29,*,,,
62,2004,2004-12-12,13,27.027,HOU,,IND,L 14-23,*,,,
63,2004,2004-12-19,14,27.034,HOU,@,CHI,W 24-5,*,1.0,,
64,2004,2004-12-26,15,27.041,HOU,@,JAX,W 21-0,*,,,
65,2004,2005-01-02,16,27.048,HOU,,CLE,L 14-22,*,,,
66,2005,2005-09-11,1,27.300,HOU,@,BUF,L 7-22,*,,,
67,2005,2005-09-18,2,27.307,HOU,,PIT,L 7-27,*,,,
68,2005,2005-10-02,3,27.321,HOU,@,CIN,L 10-16,*,,,
69,2005,2005-10-09,4,27.328,HOU,,TEN,L 20-34,*,,,
70,2005,2005-10-16,5,27.335,HOU,@,SEA,L 10-42,*,,,
71,2005,2005-10-23,6,27.342,HOU,,IND,L 20-38,*,,,
72,2005,2005-10-30,7,27.349,HOU,,CLE,W 19-16,*,,,
73,2005,2005-11-06,8,27.356,HOU,@,JAX,L 14-21,*,,,
74,2005,2005-11-13,9,27.363,HOU,@,IND,L 17-31,*,,,
75,2005,2005-11-20,10,28.005,HOU,,KAN,L 17-45,*,,,
76,2005,2005-11-27,11,28.012,HOU,,STL,L 27-33,*,0.5,,
77,2005,2005-12-04,12,28.019,HOU,@,BAL,L 15-16,*,,,
78,2005,2005-12-11,13,28.026,HOU,@,TEN,L 10-13,*,,,
79,2005,2005-12-18,14,28.033,HOU,,ARI,W 30-19,*,1.0,,
80,2005,2005-12-24,15,28.039,HOU,,JAX,L 20-38,*,,,
81,2005,2006-01-01,16,28.047,HOU,@,SFO,L 17-20,*,,,
