ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2006,2006-09-24,3,26.032,CHI,@,MIN,W 19-16,*,23,41,56.10,278,1,2,64.9,1,4,6.78,5.07,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
12,2006,2006-10-01,4,26.039,CHI,,SEA,W 37-6,*,17,31,54.84,232,2,0,100.5,1,13,7.48,8.77,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
13,2006,2006-10-08,5,26.046,CHI,,BUF,W 40-7,*,15,27,55.56,182,2,0,101.2,1,7,6.74,8.22,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
14,2006,2006-10-16,6,26.054,CHI,@,ARI,W 24-23,*,14,37,37.84,144,0,4,10.2,2,14,3.89,-0.97,3,-7,-2.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
15,2006,2006-10-29,7,26.067,CHI,,SFO,W 41-10,*,23,29,79.31,252,3,0,137.4,0,0,8.69,10.76,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
16,2006,2006-11-05,8,26.074,CHI,,MIA,L 13-31,*,18,42,42.86,210,1,3,36.8,3,21,5.00,2.26,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
17,2006,2006-11-12,9,26.081,CHI,@,NYG,W 38-20,*,18,30,60.00,246,3,1,105.7,2,12,8.20,8.70,3,-2,-0.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
18,2006,2006-11-19,10,26.088,CHI,@,NYJ,W 10-0,*,11,22,50.00,119,1,0,81.4,1,8,5.41,6.32,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
19,2006,2006-11-26,11,26.095,CHI,@,NWE,L 13-17,*,15,34,44.12,176,0,3,23.7,1,5,5.18,1.21,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
20,2006,2006-12-03,12,26.102,CHI,,MIN,W 23-13,*,6,19,31.58,34,0,3,1.3,1,10,1.79,-5.32,4,-9,-2.25,0,0,0,0,,0,0.0%,,,0,0,0.0,,
21,2006,2006-12-11,13,26.110,CHI,@,STL,W 42-27,*,13,23,56.52,200,2,0,114.4,0,0,8.70,10.43,3,20,6.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
22,2006,2006-12-17,14,26.116,CHI,,TAM,W 34-31,*,29,44,65.91,339,2,0,104.3,4,27,7.70,8.61,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
23,2006,2006-12-24,15,26.123,CHI,@,DET,W 26-21,*,20,36,55.56,197,1,0,80.4,2,10,5.47,6.03,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
24,2006,2006-12-31,16,26.130,CHI,,GNB,L 7-26,*,2,12,16.67,33,0,3,0.0,1,5,2.75,-8.50,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
25,2007,2007-09-09,1,27.017,CHI,@,SDG,L 3-14,*,12,23,52.17,145,0,1,53.7,3,23,6.30,4.35,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
26,2007,2007-09-16,2,27.024,CHI,,KAN,W 20-10,*,20,34,58.82,160,1,2,56.0,3,28,4.71,2.65,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
27,2007,2007-09-23,3,27.031,CHI,,DAL,L 10-34,*,15,32,46.88,195,0,3,27.5,3,31,6.09,1.88,1,12,12.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
28,2007,2007-11-11,9,27.080,CHI,@,OAK,W 17-6,,7,14,50.00,142,1,0,109.8,2,14,10.14,11.57,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
29,2007,2007-11-18,10,27.087,CHI,@,SEA,L 23-30,*,24,37,64.86,266,0,0,86.1,5,28,7.19,7.19,4,13,3.25,0,0,0,0,,0,0.0%,,,0,0,0.0,,
30,2007,2007-11-25,11,27.094,CHI,,DEN,W 37-34,*,17,33,51.52,193,1,1,66.9,3,22,5.85,5.09,4,1,0.25,0,0,0,0,,0,0.0%,,,0,0,0.0,,
31,2007,2007-12-02,12,27.101,CHI,,NYG,L 16-21,*,25,46,54.35,296,1,0,81.4,6,52,6.43,6.87,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
32,2007,2007-12-06,13,27.105,CHI,@,WAS,L 16-24,*,2,6,33.33,14,0,0,42.4,0,0,2.33,2.33,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
33,2008,2008-10-05,5,28.043,CHI,@,DET,W 34-7,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,,,,,
34,2008,2008-11-02,8,28.071,CHI,,DET,W 27-23,,8,18,44.44,58,1,1,47.9,0,0,3.22,1.83,2,3,1.50,1,0,0,0,,0,0.0%,,,1,6,0.0,1,0
35,2008,2008-11-09,9,28.078,CHI,,TEN,L 14-21,*,20,37,54.05,173,1,1,64.4,2,8,4.68,4.00,1,1,1.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
36,2008,2008-11-16,10,28.085,CHI,@,GNB,L 3-37,,4,7,57.14,26,0,0,65.2,0,0,3.71,3.71,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
37,2009,2009-12-06,12,29.105,HOU,@,JAX,L 18-23,,3,9,33.33,33,0,1,5.6,0,0,3.67,-1.33,3,9,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
38,2010,2010-10-31,8,30.069,WAS,@,DET,L 25-37,,4,7,57.14,44,0,0,75.9,1,13,6.29,6.29,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
39,2010,2010-12-19,14,30.118,WAS,@,DAL,L 30-33,*,25,43,58.14,322,4,2,93.4,5,36,7.49,7.26,1,-1,-1.00,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0
40,2010,2010-12-26,15,30.125,WAS,@,JAX,W 20-17,*,19,39,48.72,182,1,1,60.0,1,10,4.67,4.03,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
41,2010,2011-01-02,16,30.132,WAS,,NYG,L 14-17,*,26,44,59.09,336,2,1,88.8,2,18,7.64,7.52,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
42,2011,2011-09-11,1,31.019,WAS,,NYG,W 28-14,*,21,34,61.76,305,2,0,110.5,4,47,8.97,10.15,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
43,2011,2011-09-18,2,31.026,WAS,,ARI,W 22-21,*,25,43,58.14,291,2,2,74.9,1,8,6.77,5.60,4,-5,-1.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
44,2011,2011-09-26,3,31.034,WAS,@,DAL,L 16-18,*,22,37,59.46,250,1,1,77.5,3,17,6.76,6.08,1,6,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
45,2011,2011-10-02,4,31.040,WAS,@,STL,W 17-10,*,15,29,51.72,143,1,2,48.5,0,0,4.93,2.52,5,2,0.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
46,2011,2011-10-16,5,31.054,WAS,,PHI,L 13-20,*,9,22,40.91,143,0,4,23.7,1,8,6.50,-1.68,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
47,2011,2011-11-13,9,31.082,WAS,@,MIA,L 9-20,*,21,32,65.63,215,0,2,58.7,3,30,6.72,3.91,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
48,2011,2011-11-20,10,31.089,WAS,,DAL,L 24-27,*,25,38,65.79,292,2,1,95.5,3,13,7.68,7.55,3,10,3.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
49,2011,2011-11-27,11,31.096,WAS,@,SEA,W 23-17,*,26,35,74.29,314,2,2,96.6,1,8,8.97,7.54,5,-1,-0.20,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
50,2011,2011-12-04,12,31.103,WAS,,NYJ,L 19-34,*,19,46,41.30,221,0,1,47.5,2,17,4.80,3.83,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
51,2011,2011-12-11,13,31.110,WAS,,NWE,L 27-34,*,19,32,59.38,252,2,1,92.2,2,8,7.88,7.72,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
52,2011,2011-12-18,14,31.117,WAS,@,NYG,W 23-10,*,15,24,62.50,185,1,2,65.5,1,8,7.71,4.79,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
53,2011,2011-12-24,15,31.123,WAS,,MIN,L 26-33,*,26,41,63.41,284,2,1,89.9,3,28,6.93,6.80,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
54,2011,2012-01-01,16,31.131,WAS,@,PHI,L 10-34,*,22,45,48.89,256,1,1,64.7,1,9,5.69,5.13,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
