ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
15,2015,2015-11-01,8,23.044,ARI,@,CLE,W 34-20,*,2,2,12,6.00,2,100.0%,6.00,0,0,,0,2,12,0.0,0,0
16,2015,2015-11-15,9,23.058,ARI,@,SEA,W 39-32,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
17,2015,2015-11-22,10,23.065,ARI,,CIN,W 34-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
18,2015,2015-11-29,11,23.072,ARI,@,SFO,W 19-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
19,2015,2015-12-06,12,23.079,ARI,@,STL,W 27-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
20,2015,2015-12-10,13,23.083,ARI,,MIN,W 23-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
21,2015,2015-12-20,14,23.093,ARI,@,PHI,W 40-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
22,2015,2015-12-27,15,23.100,ARI,,GNB,W 38-8,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
23,2015,2016-01-03,16,23.107,ARI,,SEA,L 6-36,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
24,2016,2016-09-11,1,23.359,ARI,,NWE,L 21-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
25,2016,2016-09-18,2,24.000,ARI,,TAM,W 40-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
26,2016,2016-09-25,3,24.007,ARI,@,BUF,L 18-33,*,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0
27,2017,2017-09-10,1,24.357,ARI,@,DET,L 23-35,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
28,2017,2017-09-17,2,24.364,ARI,@,IND,W 16-13,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,0,0
29,2017,2017-09-25,3,25.007,ARI,,DAL,L 17-28,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
30,2017,2017-10-01,4,25.013,ARI,,SFO,W 18-15,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
31,2017,2017-10-08,5,25.020,ARI,@,PHI,L 7-34,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
32,2017,2017-10-15,6,25.027,ARI,,TAM,W 38-33,,2,2,20,10.00,1,100.0%,10.00,0,0,,0,1,6,0.0,0,0
33,2017,2017-10-22,7,25.034,ARI,@,LAR,L 0-33,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
34,2017,2017-11-05,8,25.048,ARI,@,SFO,W 20-10,*,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,0.0,0,0
35,2017,2017-11-09,9,25.052,ARI,,SEA,L 16-22,*,2,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,0.0,0,0
36,2017,2017-11-19,10,25.062,ARI,@,HOU,L 21-31,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
37,2017,2017-11-26,11,25.069,ARI,,JAX,W 27-24,,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
38,2017,2017-12-03,12,25.076,ARI,,LAR,L 16-32,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
39,2017,2017-12-10,13,25.083,ARI,,TEN,W 12-7,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
40,2017,2017-12-17,14,25.090,ARI,@,WAS,L 15-20,*,6,3,41,13.67,0,50.0%,6.83,0,0,,0,0,0,0.0,0,0
41,2017,2017-12-31,16,25.104,ARI,@,SEA,W 26-24,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
