ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-08,1,23.362,BAL,@,CAR,L 7-10,*,,,,,,,,,,,,
2,2002,2002-09-15,2,24.004,BAL,,TAM,L 0-25,*,,,,,,,,,,,,
3,2002,2002-09-30,3,24.019,BAL,,DEN,W 34-23,*,0,0,,0,0,0,0.0,,,1,21,0
4,2002,2002-10-06,4,24.025,BAL,@,CLE,W 26-21,*,0,0,,0,0,0,0.0,,,1,59,0
5,2002,2002-10-13,5,24.032,BAL,@,IND,L 20-22,*,0,0,,0,0,0,1.0,,,0,0,0
6,2002,2002-10-20,6,24.039,BAL,,JAX,W 17-10,*,,,,,,,,,,,,
7,2002,2002-10-27,7,24.046,BAL,,PIT,L 18-31,*,,,,,,,,,,,,
8,2002,2002-11-03,8,24.053,BAL,@,ATL,L 17-20,*,,,,,,,,,,,,
9,2002,2002-11-10,9,24.060,BAL,,CIN,W 38-27,*,0,0,,0,0,0,0.0,,,2,67,0
10,2002,2002-11-17,10,24.067,BAL,@,MIA,L 7-26,*,,,,,,,,,,,,
11,2002,2002-11-24,11,24.074,BAL,,TEN,W 13-12,*,,,,,,,,,,,,
12,2002,2002-12-01,12,24.081,BAL,@,CIN,W 27-23,*,,,,,,,,,,,,
13,2002,2002-12-08,13,24.088,BAL,,NOR,L 25-37,*,,,,,,,,,,,,
14,2002,2002-12-15,14,24.095,BAL,@,HOU,W 23-19,*,0,0,,0,0,0,0.0,,,1,20,0
15,2002,2002-12-22,15,24.102,BAL,,CLE,L 13-14,*,,,,,,,,,,,,
16,2002,2002-12-29,16,24.109,BAL,@,PIT,L 31-34,*,,,,,,,,,,,,
17,2003,2003-09-07,1,24.361,BAL,@,PIT,L 15-34,*,,,,,,,,,,,,
18,2003,2003-09-14,2,25.003,BAL,,CLE,W 33-13,*,0,0,,0,1,6,0.0,,,2,55,1
19,2003,2003-09-21,3,25.010,BAL,@,SDG,W 24-10,*,0,0,,0,0,0,0.0,,,1,27,0
20,2003,2003-09-28,4,25.017,BAL,,KAN,L 10-17,*,3,13,4.33,0,0,0,1.0,,,0,0,0
21,2003,2003-10-12,5,25.031,BAL,@,ARI,W 26-18,*,0,0,,0,0,0,0.0,,,1,33,0
22,2003,2003-10-19,6,25.038,BAL,@,CIN,L 26-34,*,1,19,19.00,0,0,0,0.0,,,0,0,0
23,2003,2003-10-26,7,25.045,BAL,,DEN,W 26-6,*,,,,,,,,,,,,
24,2003,2003-11-02,8,25.052,BAL,,JAX,W 24-17,*,,,,,,,,,,,,
25,2003,2003-11-09,9,25.059,BAL,@,STL,L 22-33,*,0,0,,0,0,0,0.0,,,1,0,0
26,2003,2003-11-16,10,25.066,BAL,@,MIA,L 6-9,*,0,0,,0,0,0,0.0,,,1,10,0
27,2003,2003-11-23,11,25.073,BAL,,SEA,W 44-41,*,,,,,,,,,,,,
28,2003,2003-11-30,12,25.080,BAL,,SFO,W 44-6,*,,,,,,,,,,,,
29,2003,2003-12-07,13,25.087,BAL,,CIN,W 31-13,*,,,,,,,,,,,,
30,2003,2003-12-14,14,25.094,BAL,@,OAK,L 12-20,,,,,,,,,,,,,
31,2003,2003-12-21,15,25.101,BAL,@,CLE,W 35-0,*,1,1,1.00,0,0,0,0.0,,,0,0,0
32,2003,2003-12-28,16,25.108,BAL,,PIT,W 13-10,*,0,0,,0,0,0,0.0,,,1,7,0
33,2004,2004-09-12,1,26.001,BAL,@,CLE,L 3-20,*,,,,,,,,,,,,
34,2004,2004-09-19,2,26.008,BAL,,PIT,W 30-13,*,,,,,,,,,,,,
35,2004,2004-09-26,3,26.015,BAL,@,CIN,W 23-9,*,0,0,,0,0,0,0.0,,,2,90,0
36,2004,2004-10-04,4,26.023,BAL,,KAN,L 24-27,*,,,,,,,,,,,,
37,2004,2004-10-10,5,26.029,BAL,@,WAS,W 17-10,*,0,0,,0,0,0,1.0,,,0,0,0
38,2004,2004-10-24,6,26.043,BAL,,BUF,W 20-6,*,0,0,,0,0,0,0.0,,,1,14,0
39,2004,2004-10-31,7,26.050,BAL,@,PHI,L 10-15,*,0,0,,0,0,0,1.0,,,0,0,0
40,2004,2004-11-07,8,26.057,BAL,,CLE,W 27-13,*,0,0,,0,1,6,0.0,,,1,106,1
41,2004,2004-11-14,9,26.064,BAL,@,NYJ,W 20-17,*,0,0,,0,0,0,0.0,,,1,78,0
42,2004,2004-11-21,10,26.071,BAL,,DAL,W 30-10,*,0,0,,0,0,0,0.0,,,1,2,0
43,2004,2004-11-28,11,26.078,BAL,@,NWE,L 3-24,*,,,,,,,,,,,,
44,2004,2004-12-05,12,26.085,BAL,,CIN,L 26-27,*,0,0,,0,0,0,0.0,,,1,21,0
45,2004,2004-12-12,13,26.092,BAL,,NYG,W 37-14,*,0,0,,0,0,0,0.0,,,1,6,0
46,2004,2004-12-19,14,26.099,BAL,@,IND,L 10-20,*,,,,,,,,,,,,
47,2004,2004-12-26,15,26.106,BAL,@,PIT,L 7-20,*,,,,,,,,,,,,
48,2004,2005-01-02,16,26.113,BAL,,MIA,W 30-23,*,0,0,,0,0,0,0.0,,,1,41,0
49,2005,2005-09-11,1,27.000,BAL,,IND,L 7-24,*,,,,,,,,,,,,
50,2005,2005-09-18,2,27.007,BAL,@,TEN,L 10-25,*,,,,,,,,,,,,
51,2005,2005-10-02,3,27.021,BAL,,NYJ,W 13-3,*,,,,,,,,,,,,
52,2005,2005-10-09,4,27.028,BAL,@,DET,L 17-35,*,,,,,,,,,,,,
53,2005,2005-10-16,5,27.035,BAL,,CLE,W 16-3,*,,,,,,,,,,,,
54,2005,2005-12-04,12,27.084,BAL,,HOU,W 16-15,*,,,,,,,,,,,,
55,2005,2005-12-11,13,27.091,BAL,@,DEN,L 10-12,*,,,,,,,,,,,,
56,2005,2005-12-19,14,27.099,BAL,,GNB,W 48-3,*,,,,,,,,,,,,
57,2005,2005-12-25,15,27.105,BAL,,MIN,W 30-23,*,,,,,,,,,,,,
58,2005,2006-01-01,16,27.112,BAL,@,CLE,L 16-20,*,0,0,,0,0,0,0.0,,,1,23,0
59,2006,2006-09-10,1,27.364,BAL,@,TAM,W 27-0,*,0,0,,0,0,0,0.0,,,1,3,0
60,2006,2006-09-17,2,28.006,BAL,,OAK,W 28-6,*,,,,,,,,,,,,
61,2006,2006-09-24,3,28.013,BAL,@,CLE,W 15-14,*,,,,,,,,,,,,
62,2006,2006-10-01,4,28.020,BAL,,SDG,W 16-13,*,,,,,,,,,,,,
63,2006,2006-10-09,5,28.028,BAL,@,DEN,L 3-13,*,,,,,,,,,,,,
64,2006,2006-10-15,6,28.034,BAL,,CAR,L 21-23,*,,,,,,,,,,,,
65,2006,2006-10-29,7,28.048,BAL,@,NOR,W 35-22,*,,,,,,,,,,,,
66,2006,2006-11-05,8,28.055,BAL,,CIN,W 26-20,*,,,,,,,,,,0,25,1
67,2006,2006-11-12,9,28.062,BAL,@,TEN,W 27-26,*,0,0,,0,0,0,0.0,,,1,-6,0
68,2006,2006-11-19,10,28.069,BAL,,ATL,W 24-10,*,,,,,,,,,,,,
69,2006,2006-11-26,11,28.076,BAL,,PIT,W 27-0,*,,,,,,,,,,,,
70,2006,2006-11-30,12,28.080,BAL,@,CIN,L 7-13,*,,,,,,,,,,,,
71,2006,2006-12-10,13,28.090,BAL,@,KAN,W 20-10,*,0,0,,0,0,0,0.0,,,2,11,0
72,2006,2006-12-17,14,28.097,BAL,,CLE,W 27-17,*,,,,,,,,,,,,
73,2006,2006-12-24,15,28.104,BAL,@,PIT,W 31-7,*,0,0,,0,0,0,0.0,,,1,37,0
74,2006,2006-12-31,16,28.111,BAL,,BUF,W 19-7,*,,,,,,,,,,,,
75,2007,2007-09-10,1,28.364,BAL,@,CIN,L 20-27,*,2,68,34.00,1,1,6,0.0,,,0,0,0
76,2007,2007-09-16,2,29.005,BAL,,NYJ,W 20-13,*,1,5,5.00,0,0,0,0.0,,,1,0,0
77,2007,2007-09-23,3,29.012,BAL,,ARI,W 26-23,*,,,,,,,,,,,,
78,2007,2007-09-30,4,29.019,BAL,@,CLE,L 13-27,*,0,0,,0,0,0,0.0,,,1,20,0
79,2007,2007-10-07,5,29.026,BAL,@,SFO,W 9-7,*,1,17,17.00,0,0,0,0.0,,,1,21,0
80,2007,2007-10-14,6,29.033,BAL,,STL,W 22-3,*,0,0,,0,0,0,0.0,,,1,15,0
81,2007,2007-10-21,7,29.040,BAL,@,BUF,L 14-19,*,2,-4,-2.00,0,0,0,0.0,,,0,0,0
82,2007,2007-11-05,8,29.055,BAL,@,PIT,L 7-38,*,3,8,2.67,0,0,0,0.0,,,1,22,0
83,2007,2007-11-11,9,29.061,BAL,,CIN,L 7-21,*,,,,,,,,,,,,
