ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
31,2006,2006-12-31,16,24.061,SFO,@,DEN,W 26-23,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
32,2007,2007-09-10,1,24.314,SFO,,ARI,W 20-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
33,2007,2007-09-23,3,24.327,SFO,@,PIT,L 16-37,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
34,2007,2007-09-30,4,24.334,SFO,,SEA,L 3-23,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
35,2007,2007-10-21,6,24.355,SFO,@,NYG,L 15-33,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
36,2007,2007-10-28,7,24.362,SFO,,NOR,L 10-31,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
37,2007,2007-11-04,8,25.004,SFO,@,ATL,L 16-20,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
38,2007,2007-11-12,9,25.012,SFO,@,SEA,L 0-24,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
39,2007,2007-11-18,10,25.018,SFO,,STL,L 9-13,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
40,2007,2007-11-25,11,25.025,SFO,@,ARI,W 37-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
41,2007,2007-12-02,12,25.032,SFO,@,CAR,L 14-31,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
42,2007,2007-12-09,13,25.039,SFO,,MIN,L 7-27,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
43,2007,2007-12-15,14,25.045,SFO,,CIN,W 20-13,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
44,2007,2007-12-23,15,25.053,SFO,,TAM,W 21-19,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
45,2007,2007-12-30,16,25.060,SFO,@,CLE,L 7-20,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
46,2008,2008-09-07,1,25.312,SFO,,ARI,L 13-23,*,,,,,,0.0%,,,,,,,,,,
47,2008,2008-09-14,2,25.319,SFO,@,SEA,W 33-30,,,,,,,0.0%,,,,,,,,,,
48,2008,2008-09-21,3,25.326,SFO,,DET,W 31-13,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
49,2008,2008-09-28,4,25.333,SFO,@,NOR,L 17-31,,,,,,,0.0%,,,,,,,,,,
50,2008,2008-10-05,5,25.340,SFO,,NWE,L 21-30,,,,,,,0.0%,,,,,,,,,,
51,2008,2008-10-12,6,25.347,SFO,,PHI,L 26-40,*,,,,,,0.0%,,,,,,,,,,
52,2008,2008-10-19,7,25.354,SFO,@,NYG,L 17-29,*,,,,,,0.0%,,,,,,,,,,
53,2008,2008-10-26,8,25.361,SFO,,SEA,L 13-34,*,,,,,,0.0%,,,,,,,,,,
54,2008,2008-11-10,9,26.010,SFO,@,ARI,L 24-29,*,0,0,0,,0,0.0%,,1,14,14.00,0,0,0,0.0,0,0
55,2008,2008-11-16,10,26.016,SFO,,STL,W 35-16,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,1
56,2008,2008-11-23,11,26.023,SFO,@,DAL,L 22-35,,,,,,,0.0%,,,,,,,,,,
57,2008,2008-11-30,12,26.030,SFO,@,BUF,W 10-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
58,2008,2008-12-07,13,26.037,SFO,,NYJ,W 24-14,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,1
59,2008,2008-12-14,14,26.044,SFO,@,MIA,L 9-14,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
60,2008,2008-12-21,15,26.051,SFO,@,STL,W 17-16,*,,,,,,0.0%,,,,,,,,,,
61,2008,2008-12-28,16,26.058,SFO,,WAS,W 27-24,,1,1,29,29.00,0,100.0%,29.00,1,13,13.00,0,0,0,0.0,0,0
62,2009,2009-09-13,1,26.317,STL,@,SEA,L 0-28,,,,,,,0.0%,,,,,,,,,,
63,2009,2009-09-20,2,26.324,STL,@,WAS,L 7-9,,0,0,0,,0,0.0%,,1,12,12.00,0,0,0,0.0,0,0
64,2009,2009-09-27,3,26.331,STL,,GNB,L 17-36,,,,,,,0.0%,,,,,,,,,,
65,2009,2009-10-04,4,26.338,STL,@,SFO,L 0-35,,0,,,,,0.0%,,,,,,,,,,
66,2009,2009-10-11,5,26.345,STL,,MIN,L 10-38,,,,,,,0.0%,,,,,,,,,,
67,2009,2009-10-18,6,26.352,STL,@,JAX,L 20-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
68,2009,2009-10-25,7,26.359,STL,,IND,L 6-42,,,,,,,0.0%,,,,,,,,,,
69,2009,2009-11-01,8,27.001,STL,@,DET,W 17-10,,2,2,43,21.50,0,100.0%,21.50,0,0,,0,0,0,0.0,0,0
70,2009,2009-11-15,9,27.015,STL,,NOR,L 23-28,*,1,1,12,12.00,0,100.0%,12.00,1,14,14.00,0,0,0,0.0,0,0
71,2009,2009-11-22,10,27.022,STL,,ARI,L 13-21,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
72,2009,2009-11-29,11,27.029,STL,,SEA,L 17-27,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
73,2009,2009-12-06,12,27.036,STL,@,CHI,L 9-17,*,,,,,,0.0%,,,,,,,,,,
74,2009,2009-12-13,13,27.043,STL,@,TEN,L 7-47,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
75,2009,2009-12-20,14,27.050,STL,,HOU,L 13-16,*,,,,,,0.0%,,,,,,,,,,
76,2009,2009-12-27,15,27.057,STL,@,ARI,L 10-31,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,0.0,0,0
77,2009,2010-01-03,16,27.064,STL,,SFO,L 6-28,,1,,,,,0.0%,,,,,,,,,,
78,2010,2010-09-12,1,27.316,STL,,ARI,L 13-17,*,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0,0.0,0,0
79,2010,2010-09-19,2,27.323,STL,@,OAK,L 14-16,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
80,2010,2010-10-17,6,27.351,STL,,SDG,W 20-17,*,5,3,34,11.33,0,60.0%,6.80,0,0,,0,0,0,0.0,0,0
81,2010,2010-10-24,7,27.358,STL,@,TAM,L 17-18,*,0,,,,,0.0%,,,,,,,,,,
82,2010,2010-10-31,8,28.000,STL,,CAR,W 20-10,,,,,,,0.0%,,,,,,,,,,
83,2010,2010-11-14,9,28.014,STL,@,SFO,L 20-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
84,2010,2010-11-21,10,28.021,STL,,ATL,L 17-34,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
85,2010,2010-11-28,11,28.028,STL,@,DEN,W 36-33,*,5,3,32,10.67,2,60.0%,6.40,0,0,,0,2,12,0.0,0,0
86,2010,2010-12-05,12,28.035,STL,@,ARI,W 19-6,*,4,2,39,19.50,0,50.0%,9.75,0,0,,0,0,0,0.0,0,0
87,2010,2010-12-12,13,28.042,STL,@,NOR,L 13-31,*,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0
88,2010,2010-12-19,14,28.049,STL,,KAN,L 13-27,*,0,,,,,0.0%,,,,,,,,,,
89,2010,2010-12-26,15,28.056,STL,,SFO,W 25-17,,,,,,,0.0%,,,,,,,,,,
90,2010,2011-01-02,16,28.063,STL,@,SEA,L 6-16,*,,,,,,0.0%,,,,,,,,,,
91,2011,2011-09-11,1,28.315,STL,,PHI,L 13-31,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,0.0,0,0
92,2011,2011-09-19,2,28.323,STL,@,NYG,L 16-28,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
93,2011,2011-09-25,3,28.329,STL,,BAL,L 7-37,,,,,,,0.0%,,,,,,,,,,
94,2011,2011-10-02,4,28.336,STL,,WAS,L 10-17,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,0,0
95,2011,2011-10-16,5,28.350,STL,@,GNB,L 3-24,*,,,,,,0.0%,,,,,,,,,,
96,2011,2011-10-23,6,28.357,STL,@,DAL,L 7-34,*,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
97,2011,2011-10-30,7,28.364,STL,,NOR,W 31-21,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
98,2011,2011-11-06,8,29.006,STL,@,ARI,L 13-19,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
99,2011,2011-11-13,9,29.013,STL,@,CLE,W 13-12,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
100,2011,2011-11-20,10,29.020,STL,,SEA,L 7-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
101,2011,2011-11-27,11,29.027,STL,,ARI,L 20-23,*,,,,,,0.0%,,,,,,,,,,
102,2011,2011-12-04,12,29.034,STL,@,SFO,L 0-26,*,,,,,,0.0%,,,,,,,,,,
103,2011,2011-12-12,13,29.042,STL,@,SEA,L 13-30,*,0,,,,,0.0%,,,,,,,,,,
104,2011,2011-12-18,14,29.048,STL,,CIN,L 13-20,*,,,,,,0.0%,,,,,,,,,,
105,2011,2011-12-24,15,29.054,STL,@,PIT,L 0-27,*,,,,,,0.0%,,,,,,,,,,
106,2011,2012-01-01,16,29.062,STL,,SFO,L 27-34,*,,,,,,0.0%,,,,,,,,,,
107,2012,2012-10-14,6,29.349,BAL,,DAL,W 31-29,,,,,,,0.0%,,,,,,,,,,
108,2012,2012-11-18,10,30.018,BAL,@,PIT,W 13-10,,0,,,,,0.0%,,,,,,,,,,
109,2012,2012-11-25,11,30.025,BAL,@,SDG,W 16-13,,,,,,,0.0%,,,,,,,,,,
110,2012,2012-12-02,12,30.032,BAL,,PIT,L 20-23,*,,,,,,0.0%,,,,,,,,,,
111,2012,2012-12-09,13,30.039,BAL,@,WAS,L 28-31,,0,,,,,0.0%,,,,,,,,,,
112,2012,2012-12-16,14,30.046,BAL,,DEN,L 17-34,,,,,,,0.0%,,,,,,,,,,
113,2012,2012-12-23,15,30.053,BAL,,NYG,W 33-14,,,,,,,0.0%,,,,,,,,,,
114,2012,2012-12-30,16,30.060,BAL,@,CIN,L 17-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
115,2013,2013-09-05,1,30.309,BAL,@,DEN,L 27-49,,,,,,,0.0%,,,,,,,,,,
116,2013,2013-09-15,2,30.319,BAL,,CLE,W 14-6,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,0,0
117,2013,2013-09-22,3,30.326,BAL,,HOU,W 30-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
118,2013,2013-09-29,4,30.333,BAL,@,BUF,L 20-23,,,,,,,0.0%,,,,,,,,,,
119,2013,2013-10-06,5,30.340,BAL,@,MIA,W 26-23,,,,,,,0.0%,,,,,,,,,,
120,2013,2013-10-13,6,30.347,BAL,,GNB,L 17-19,*,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,1,0
