ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,25.062,MIA,@,BOS,L 14-27,3,92,30.67,0,3,33,11.00,0,0,0,1,27,0
2,1970,1970-09-27,2,25.069,MIA,@,HOU,W 20-10,1,25,25.00,0,2,9,4.50,0,0,0,0,0,0
3,1970,1970-10-03,3,25.075,MIA,,OAK,W 20-13,0,0,,0,1,2,2.00,0,0,0,0,0,0
4,1970,1970-10-10,4,25.082,MIA,@,NYJ,W 20-6,0,0,,0,0,0,,0,0,0,1,21,0
5,1970,1970-10-18,5,25.090,MIA,@,BUF,W 33-14,0,0,,0,1,13,13.00,0,0,0,0,0,0
6,1970,1970-10-25,6,25.097,MIA,,CLE,L 0-28,0,0,,0,1,4,4.00,0,0,0,1,17,0
7,1970,1970-11-01,7,25.104,MIA,@,BAL,L 0-35,0,0,,0,3,7,2.33,0,0,0,0,0,0
8,1970,1970-11-08,8,25.111,MIA,@,PHI,L 17-24,0,0,,0,1,2,2.00,0,0,0,1,47,0
9,1970,1970-11-15,9,25.118,MIA,,NOR,W 21-10,0,0,,0,2,16,8.00,0,0,0,0,0,0
10,1970,1970-11-22,10,25.125,MIA,,BAL,W 34-17,0,0,,0,2,89,44.50,1,1,6,1,0,0
11,1970,1970-11-30,11,25.133,MIA,@,ATL,W 20-7,0,0,,0,2,39,19.50,0,0,0,0,0,0
12,1970,1970-12-06,12,25.139,MIA,,BOS,W 37-20,0,0,,0,5,48,9.60,0,0,0,0,0,0
13,1970,1970-12-13,13,25.146,MIA,,NYJ,W 16-10,0,0,,0,2,19,9.50,0,0,0,0,0,0
14,1970,1970-12-20,14,25.153,MIA,,BUF,W 45-7,0,0,,0,2,9,4.50,0,0,0,0,0,0
15,1971,1971-09-19,1,26.061,MIA,@,DEN,T 10-10,0,0,,0,4,43,10.75,0,0,0,0,0,0
16,1971,1971-09-26,2,26.068,MIA,@,BUF,W 29-14,0,0,,0,4,34,8.50,0,0,0,1,0,0
17,1971,1971-10-03,3,26.075,MIA,,NYJ,L 10-14,0,0,,0,2,20,10.00,0,0,0,0,0,0
