ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1992,1992-09-07,1,23.149,WAS,@,DAL,L 10-23,
2,1992,1992-09-13,2,23.155,WAS,,ATL,W 24-17,
3,1992,1992-09-20,3,23.162,WAS,,DET,W 13-10,
4,1992,1992-10-04,4,23.176,WAS,@,PHO,L 24-27,
5,1992,1992-10-12,5,23.184,WAS,,DEN,W 34-3,
6,1992,1992-10-18,6,23.190,WAS,,PHI,W 16-12,
7,1992,1992-10-25,7,23.197,WAS,@,MIN,W 15-13,
8,1992,1992-11-01,8,23.204,WAS,,NYG,L 7-24,
9,1992,1992-11-08,9,23.211,WAS,@,SEA,W 16-3,
10,1992,1992-11-15,10,23.218,WAS,@,KAN,L 16-35,
11,1992,1992-11-23,11,23.226,WAS,@,NOR,L 3-20,
12,1992,1992-11-29,12,23.232,WAS,,PHO,W 41-3,
13,1992,1992-12-06,13,23.239,WAS,@,NYG,W 28-10,
14,1992,1992-12-13,14,23.246,WAS,,DAL,W 20-17,1.0
15,1992,1992-12-20,15,23.253,WAS,@,PHI,L 13-17,
16,1992,1992-12-26,16,23.259,WAS,,RAI,L 20-21,
17,1993,1993-09-06,1,24.148,WAS,,DAL,W 35-16,
18,1993,1993-09-12,2,24.154,WAS,,PHO,L 10-17,
19,1993,1993-09-19,3,24.161,WAS,@,PHI,L 31-34,
20,1993,1993-10-04,4,24.176,WAS,@,MIA,L 10-17,
21,1993,1993-10-17,6,24.189,WAS,@,PHO,L 6-36,
22,1993,1993-12-19,14,24.252,WAS,,ATL,W 30-17,
23,1993,1993-12-26,15,24.259,WAS,@,DAL,L 3-38,
24,1994,1994-10-23,8,25.195,WAS,@,IND,W 41-27,
25,1994,1994-10-30,9,25.202,WAS,,PHI,L 29-31,
26,1994,1994-11-06,10,25.209,WAS,,SFO,L 22-37,
27,1994,1994-11-20,11,25.223,WAS,@,DAL,L 7-31,
28,1994,1994-11-27,12,25.230,WAS,,NYG,L 19-21,
29,1994,1994-12-04,13,25.237,WAS,@,TAM,L 21-26,
30,1994,1994-12-11,14,25.244,WAS,@,ARI,L 15-17,
